"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_25_9_2020.CR1","4460","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-26 15:01:00",1664,28.14804,28.13717,27.14575,27.06301,"NAN",27.07014
"2020-09-26 15:02:00",1665,28.52557,28.45712,27.77039,27.58498,"NAN",27.08591
"2020-09-26 15:03:00",1666,28.59428,28.52534,27.89104,27.76709,"NAN",27.07401
"2020-09-26 15:04:00",1667,28.6097,28.54161,27.52241,27.52127,"NAN",27.07025
"2020-09-26 15:05:00",1668,28.65161,28.56659,27.54264,27.35521,"NAN",27.06864
"2020-09-26 15:06:00",1669,28.6779,28.61072,28.02541,27.9285,"NAN",27.07033
"2020-09-26 15:07:00",1670,28.69009,28.62478,27.80783,27.73659,"NAN",27.06427
"2020-09-26 15:08:00",1671,28.69392,28.62424,27.71807,27.54057,"NAN",27.07479
"2020-09-26 15:09:00",1672,27.34599,27.27611,27.47713,27.4633,"NAN",27.06321
"2020-09-26 15:10:00",1673,27.56809,27.6025,27.69238,27.44601,"NAN",27.06035
"2020-09-26 15:11:00",1674,27.81203,27.87069,28.22264,28.03039,"NAN",27.03334
"2020-09-26 15:12:00",1675,27.43499,27.41121,27.85422,27.86035,"NAN",27.049
"2020-09-26 15:13:00",1676,27.61262,27.69394,28.07734,27.88454,"NAN",27.02968
"2020-09-26 15:14:00",1677,27.39666,27.3774,27.93631,27.89628,"NAN",27.02745
"2020-09-26 15:15:00",1678,27.37216,27.3776,27.52993,27.44915,"NAN",27.02715
"2020-09-26 15:16:00",1679,27.45279,27.51532,28.07712,27.85392,"NAN",27.03461
"2020-09-26 15:17:00",1680,27.48316,27.49134,27.73438,27.73781,"NAN",27.04038
"2020-09-26 15:18:00",1681,27.15463,27.17319,27.49432,27.43743,"NAN",27.02105
"2020-09-26 15:19:00",1682,27.13123,27.19222,27.45718,27.33756,"NAN",27.04202
"2020-09-26 15:20:00",1683,27.30366,27.37804,27.69784,27.61811,"NAN",27.01782
"2020-09-26 15:21:00",1684,27.28163,27.36561,27.42097,27.35046,"NAN",26.99774
"2020-09-26 15:22:00",1685,27.27396,27.36759,27.53054,27.41239,"NAN",27.00732
"2020-09-26 15:23:00",1686,27.30627,27.3725,27.82801,27.66983,"NAN",26.99082
"2020-09-26 15:24:00",1687,26.84688,26.89438,27.11621,27.056,"NAN",27.00509
"2020-09-26 15:25:00",1688,27.00523,27.02976,27.29939,27.19759,"NAN",27.00262
"2020-09-26 15:26:00",1689,26.83739,26.86802,27.08033,26.98921,"NAN",27.0117
"2020-09-26 15:27:00",1690,26.92938,26.96401,27.44325,27.33529,"NAN",27.03311
"2020-09-26 15:28:00",1691,26.94821,26.99673,27.35402,27.28152,"NAN",27.02169
"2020-09-26 15:29:00",1692,26.88811,26.90347,27.52324,27.39155,"NAN",26.99986
"2020-09-26 15:30:00",1693,27.05131,27.11738,27.37766,27.33001,"NAN",26.99195
"2020-09-26 15:31:00",1694,26.96637,26.99735,27.23273,27.15778,"NAN",26.99103
"2020-09-26 15:32:00",1695,26.73538,26.74701,26.93124,26.91842,"NAN",26.98857
"2020-09-26 15:33:00",1696,26.88719,26.94616,26.94227,26.85908,"NAN",26.99139
"2020-09-26 15:34:00",1697,26.67036,26.66101,26.90093,26.79708,"NAN",26.99017
"2020-09-26 15:35:00",1698,26.46555,26.43034,26.83569,26.68258,"NAN",27.00381
"2020-09-26 15:36:00",1699,26.70735,26.6992,26.88334,26.79984,"NAN",26.97653
"2020-09-26 15:37:00",1700,26.48178,26.46404,26.62766,26.5534,"NAN",26.97749
"2020-09-26 15:38:00",1701,26.62445,26.81256,27.26777,27.03486,"NAN",26.99661
"2020-09-26 15:39:00",1702,26.85015,26.91293,27.14931,27.083,"NAN",26.97298
"2020-09-26 15:40:00",1703,26.8127,26.83133,27.10886,27.03626,"NAN",26.97105
"2020-09-26 15:41:00",1704,26.92459,26.92385,27.31326,27.18451,"NAN",26.95836
"2020-09-26 15:42:00",1705,26.71835,26.73258,27.3702,27.27616,"NAN",26.97592
"2020-09-26 15:43:00",1706,26.48913,26.47541,26.68873,26.73345,"NAN",26.97506
"2020-09-26 15:44:00",1707,26.28671,26.35911,26.75234,26.60841,"NAN",26.96452
"2020-09-26 15:45:00",1708,26.34703,26.45988,26.58559,26.49211,"NAN",26.95641
"2020-09-26 15:46:00",1709,26.55705,26.63624,26.85095,26.72064,"NAN",26.95407
"2020-09-26 15:47:00",1710,26.48152,26.57488,26.72522,26.67291,"NAN",26.95057
"2020-09-26 15:48:00",1711,26.29046,26.32578,26.51822,26.39754,"NAN",26.96461
"2020-09-26 15:49:00",1712,26.26344,26.2931,26.57784,26.46437,"NAN",26.93111
"2020-09-26 15:50:00",1713,26.32334,26.35826,26.74405,26.56037,"NAN",26.95156
"2020-09-26 15:51:00",1714,26.23046,26.26179,26.78228,26.67179,"NAN",26.92459
"2020-09-26 15:52:00",1715,26.42706,26.45078,26.75051,26.64026,"NAN",26.92128
"2020-09-26 15:53:00",1716,26.38934,26.39826,26.63511,26.58852,"NAN",26.94141
"2020-09-26 15:54:00",1717,26.27969,26.27691,26.41707,26.36023,"NAN",26.95068
"2020-09-26 15:55:00",1718,26.15795,26.16461,26.18334,26.10598,"NAN",26.9371
"2020-09-26 15:56:00",1719,26.1001,26.0662,26.39728,26.31355,"NAN",26.92971
"2020-09-26 15:57:00",1720,26.06389,26.07617,26.45598,26.30603,"NAN",26.92946
"2020-09-26 15:58:00",1721,26.01881,26.11422,26.51927,26.38288,"NAN",26.92851
"2020-09-26 15:59:00",1722,26.20866,26.3488,26.71201,26.52943,"NAN",26.92007
"2020-09-26 16:00:00",1723,26.39182,26.47152,26.82346,26.6487,"NAN",26.90242
