"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_25_9_2020.CR1","4460","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-27 06:01:00",2564,15.34191,15.43757,15.1612,14.74492,"NAN",25.39789
"2020-09-27 06:02:00",2565,15.3195,15.34419,14.9668,14.57552,"NAN",25.40592
"2020-09-27 06:03:00",2566,15.31283,15.33099,15.0006,14.55763,"NAN",25.39666
"2020-09-27 06:04:00",2567,15.29954,15.31089,14.84113,14.47466,"NAN",25.39997
"2020-09-27 06:05:00",2568,15.29464,15.30813,14.67189,14.35909,"NAN",25.38628
"2020-09-27 06:06:00",2569,15.28438,15.3003,14.56471,14.27778,"NAN",25.39093
"2020-09-27 06:07:00",2570,15.26468,15.27373,14.53473,14.25793,"NAN",25.41545
"2020-09-27 06:08:00",2571,15.2517,15.25158,14.57757,14.26564,"NAN",25.40482
"2020-09-27 06:09:00",2572,15.31321,15.43987,14.59679,14.25404,"NAN",25.3964
"2020-09-27 06:10:00",2573,15.17781,15.27804,14.59953,14.34545,"NAN",25.40608
"2020-09-27 06:11:00",2574,15.24346,15.37939,14.57217,14.28621,"NAN",25.40824
"2020-09-27 06:12:00",2575,15.29467,15.4386,14.56811,14.26251,"NAN",25.40124
"2020-09-27 06:13:00",2576,15.30383,15.42427,14.5288,14.20653,"NAN",25.41191
"2020-09-27 06:14:00",2577,15.193,15.28456,14.61993,14.25728,"NAN",25.41537
"2020-09-27 06:15:00",2578,14.96743,15.24227,14.76415,14.4422,"NAN",25.42584
"2020-09-27 06:16:00",2579,15.11475,15.47949,14.96814,14.65372,"NAN",25.40628
"2020-09-27 06:17:00",2580,15.42802,15.90625,15.15872,14.72892,"NAN",25.43137
"2020-09-27 06:18:00",2581,15.229,15.87639,15.71863,14.79914,"NAN",25.4217
"2020-09-27 06:19:00",2582,15.10084,15.6094,15.9865,15.1415,"NAN",25.40753
"2020-09-27 06:20:00",2583,15.21138,16.01805,16.46701,15.4133,"NAN",25.40625
"2020-09-27 06:21:00",2584,15.16369,15.85247,16.68067,15.62384,"NAN",25.38174
"2020-09-27 06:22:00",2585,15.2439,15.95165,17.09888,16.0169,"NAN",25.37395
"2020-09-27 06:23:00",2586,15.52641,16.32908,17.3428,16.31181,"NAN",25.38318
"2020-09-27 06:24:00",2587,15.45833,16.12469,17.02976,16.30683,"NAN",25.36998
"2020-09-27 06:25:00",2588,15.5575,16.35816,17.55236,16.54461,"NAN",25.34981
"2020-09-27 06:26:00",2589,15.73426,16.489,17.46848,16.87921,"NAN",25.35477
"2020-09-27 06:27:00",2590,16.27268,17.13694,17.15447,16.80558,"NAN",25.35889
"2020-09-27 06:28:00",2591,17.27768,18.23479,17.43691,16.85671,"NAN",25.3631
"2020-09-27 06:29:00",2592,16.53291,17.39292,18.30858,17.35591,"NAN",25.36734
"2020-09-27 06:30:00",2593,16.69382,17.6375,17.87097,17.52054,"NAN",25.35191
"2020-09-27 06:31:00",2594,17.82077,18.52158,17.70469,17.4743,"NAN",25.36475
"2020-09-27 06:32:00",2595,17.56742,18.1124,17.76209,17.51799,"NAN",25.3768
"2020-09-27 06:33:00",2596,18.0823,18.54769,17.59481,17.31958,"NAN",25.37223
"2020-09-27 06:34:00",2597,17.69853,18.52151,18.08156,17.26919,"NAN",25.4
"2020-09-27 06:35:00",2598,18.46638,19.38867,18.4596,17.60859,"NAN",25.37889
"2020-09-27 06:36:00",2599,19.3492,20.22177,18.30472,17.74745,"NAN",25.38074
"2020-09-27 06:37:00",2600,20.84463,21.37065,18.60667,17.98777,"NAN",25.37622
"2020-09-27 06:38:00",2601,21.70306,22.0713,18.7722,18.10101,"NAN",25.37738
"2020-09-27 06:39:00",2602,22.32604,22.82943,18.69809,18.1051,"NAN",25.3798
"2020-09-27 06:40:00",2603,22.89787,23.11366,18.63719,18.14633,"NAN",25.38421
"2020-09-27 06:41:00",2604,21.95696,22.11176,18.80559,18.37108,"NAN",25.35914
"2020-09-27 06:42:00",2605,22.85673,22.98165,19.39675,19.05494,"NAN",25.37752
"2020-09-27 06:43:00",2606,22.09252,22.06266,19.30308,19.42645,"NAN",25.40013
"2020-09-27 06:44:00",2607,21.56755,21.62896,19.25359,19.20505,"NAN",25.39972
"2020-09-27 06:45:00",2608,23.68297,24.35634,19.50554,19.14194,"NAN",25.40065
"2020-09-27 06:46:00",2609,24.49723,25.34664,19.86043,19.32307,"NAN",25.3902
"2020-09-27 06:47:00",2610,22.19287,22.05923,20.18699,19.70198,"NAN",25.38743
"2020-09-27 06:48:00",2611,22.45262,22.48467,20.47813,20.86822,"NAN",25.42234
"2020-09-27 06:49:00",2612,24.24392,24.59653,20.75122,21.7023,"NAN",25.40056
"2020-09-27 06:50:00",2613,25.23135,26.0641,20.93499,21.00245,"NAN",25.37645
"2020-09-27 06:51:00",2614,24.93967,24.86164,21.20762,20.67008,"NAN",25.40055
"2020-09-27 06:52:00",2615,24.05829,23.71572,20.97716,20.31191,"NAN",25.39047
"2020-09-27 06:53:00",2616,25.17117,25.45654,21.3054,20.36604,"NAN",25.41604
"2020-09-27 06:54:00",2617,26.20417,27.26327,21.9324,21.20857,"NAN",25.39894
"2020-09-27 06:55:00",2618,26.44578,27.1995,22.26923,21.71363,"NAN",25.41863
"2020-09-27 06:56:00",2619,25.54589,25.48876,22.27547,22.09036,"NAN",25.40669
"2020-09-27 06:57:00",2620,25.93079,26.08167,21.91012,22.31967,"NAN",25.38081
"2020-09-27 06:58:00",2621,26.49798,26.54141,21.50492,21.9276,"NAN",25.36823
"2020-09-27 06:59:00",2622,26.80228,26.8936,21.54578,21.64784,"NAN",25.38071
"2020-09-27 07:00:00",2623,27.0935,27.29077,22.12255,22.01821,"NAN",25.37212
