"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_25_9_2020.CR1","4460","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-27 10:01:00",2804,31.80989,32.11185,32.14554,34.03924,"NAN",27.08769
"2020-09-27 10:02:00",2805,32.81408,32.84949,32.0671,34.12851,"NAN",27.10275
"2020-09-27 10:03:00",2806,33.18331,33.16742,31.79473,33.65078,"NAN",27.12366
"2020-09-27 10:04:00",2807,33.43475,33.39694,31.99963,33.9112,"NAN",27.10584
"2020-09-27 10:05:00",2808,33.54539,33.5043,31.05054,32.54406,"NAN",27.11992
"2020-09-27 10:06:00",2809,33.6315,33.59013,32.01194,33.03248,"NAN",27.11288
"2020-09-27 10:07:00",2810,33.73299,33.70639,31.96074,33.66693,"NAN",27.12256
"2020-09-27 10:08:00",2811,33.84625,33.77518,31.34818,32.93579,"NAN",27.11345
"2020-09-27 10:09:00",2812,30.80313,30.31574,30.62218,31.66654,"NAN",27.1293
"2020-09-27 10:10:00",2813,30.22628,29.94299,30.90498,31.60221,"NAN",27.14053
"2020-09-27 10:11:00",2814,31.23643,30.71695,31.13055,32.13428,"NAN",27.13927
"2020-09-27 10:12:00",2815,31.53464,30.90183,31.40733,32.1034,"NAN",27.1369
"2020-09-27 10:13:00",2816,31.14032,30.47896,30.78726,31.32645,"NAN",27.13882
"2020-09-27 10:14:00",2817,31.54438,30.97344,31.83138,31.61527,"NAN",27.11478
"2020-09-27 10:15:00",2818,31.92844,31.38891,31.40681,31.43411,"NAN",27.13455
"2020-09-27 10:16:00",2819,31.00089,30.54152,30.60103,30.58886,"NAN",27.11563
"2020-09-27 10:17:00",2820,31.1361,30.64042,30.66629,30.58541,"NAN",27.14186
"2020-09-27 10:18:00",2821,32.6137,31.69357,31.00454,30.94391,"NAN",27.11923
"2020-09-27 10:19:00",2822,32.82317,32.0117,30.92093,31.18491,"NAN",27.12056
"2020-09-27 10:20:00",2823,31.6532,30.9729,30.58811,30.86523,"NAN",27.11039
"2020-09-27 10:21:00",2824,31.0225,30.58668,30.83104,30.83323,"NAN",27.1175
"2020-09-27 10:22:00",2825,30.83706,30.63146,30.73685,30.67521,"NAN",27.12802
"2020-09-27 10:23:00",2826,31.31228,31.11771,30.83825,30.62351,"NAN",27.14788
"2020-09-27 10:24:00",2827,30.88205,30.59281,30.51056,30.37318,"NAN",27.12517
"2020-09-27 10:25:00",2828,30.97589,30.49248,30.07473,30.03689,"NAN",27.12553
"2020-09-27 10:26:00",2829,31.29368,30.68644,30.74981,30.45327,"NAN",27.16718
"2020-09-27 10:27:00",2830,32.01658,31.58703,31.62043,31.2018,"NAN",27.14534
"2020-09-27 10:28:00",2831,32.24708,31.58237,31.84335,31.66979,"NAN",27.16208
"2020-09-27 10:29:00",2832,32.16063,31.66458,31.45192,31.40175,"NAN",27.1377
"2020-09-27 10:30:00",2833,32.27221,31.98772,31.67353,31.42126,"NAN",27.15812
"2020-09-27 10:31:00",2834,32.29609,32.52674,31.61172,31.36334,"NAN",27.16368
"2020-09-27 10:32:00",2835,31.78185,31.42798,30.68479,30.56996,"NAN",27.1491
"2020-09-27 10:33:00",2836,32.0716,31.59926,30.63475,30.38668,"NAN",27.15576
"2020-09-27 10:34:00",2837,31.14145,30.63288,29.96235,29.97847,"NAN",27.16969
"2020-09-27 10:35:00",2838,30.29445,29.80808,29.69491,29.49019,"NAN",27.17774
"2020-09-27 10:36:00",2839,30.60171,30.11068,30.03391,29.79384,"NAN",27.20812
"2020-09-27 10:37:00",2840,30.59816,29.96643,30.06119,29.77479,"NAN",27.20591
"2020-09-27 10:38:00",2841,31.98636,31.2048,30.88873,30.4908,"NAN",27.20264
"2020-09-27 10:39:00",2842,31.89091,31.17736,31.15914,30.97918,"NAN",27.22131
"2020-09-27 10:40:00",2843,30.87157,30.05692,30.14345,30.17429,"NAN",27.19625
"2020-09-27 10:41:00",2844,30.69952,30.02224,30.27293,30.18249,"NAN",27.21122
"2020-09-27 10:42:00",2845,30.78983,29.9833,29.90684,29.87644,"NAN",27.21011
"2020-09-27 10:43:00",2846,32.24451,31.19808,30.38944,30.142,"NAN",27.24089
"2020-09-27 10:44:00",2847,31.74688,30.92225,30.13926,29.9618,"NAN",27.23085
"2020-09-27 10:45:00",2848,31.06487,30.67595,30.28202,29.91085,"NAN",27.22334
"2020-09-27 10:46:00",2849,32.77452,32.37077,30.89552,30.61886,"NAN",27.22061
"2020-09-27 10:47:00",2850,31.71762,30.98956,30.51315,30.43207,"NAN",27.2214
"2020-09-27 10:48:00",2851,31.67588,30.99199,30.19209,30.13277,"NAN",27.2203
"2020-09-27 10:49:00",2852,32.02796,31.37244,30.56192,30.19841,"NAN",27.22135
"2020-09-27 10:50:00",2853,31.38696,30.83285,30.41139,30.2273,"NAN",27.22593
"2020-09-27 10:51:00",2854,30.88109,30.39373,30.26408,30.09394,"NAN",27.21123
"2020-09-27 10:52:00",2855,30.77588,30.13825,30.17082,29.9783,"NAN",27.22943
"2020-09-27 10:53:00",2856,30.94041,30.28843,30.22799,30.05622,"NAN",27.23494
"2020-09-27 10:54:00",2857,32.12434,30.90631,29.99353,29.81236,"NAN",27.22967
"2020-09-27 10:55:00",2858,31.63703,30.55593,30.39572,30.18372,"NAN",27.19244
"2020-09-27 10:56:00",2859,34.16063,32.41936,30.72786,30.36762,"NAN",27.22102
"2020-09-27 10:57:00",2860,33.26454,32.20468,31.33559,31.09254,"NAN",27.21205
"2020-09-27 10:58:00",2861,31.4225,30.61055,30.77794,30.58479,"NAN",27.23166
"2020-09-27 10:59:00",2862,32.11082,30.97473,31.06367,30.76242,"NAN",27.21597
"2020-09-27 11:00:00",2863,32.02665,31.06252,30.6775,30.45073,"NAN",27.22586
