"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_25_9_2020.CR1","4460","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-27 22:01:00",3524,23.63789,23.56143,23.83696,23.36394,"NAN",26.31784
"2020-09-27 22:02:00",3525,23.3444,23.34479,23.85737,23.46482,"NAN",26.32498
"2020-09-27 22:03:00",3526,23.25968,23.29568,23.83758,23.43301,"NAN",26.34528
"2020-09-27 22:04:00",3527,23.21215,23.25261,23.63452,23.19719,"NAN",26.33368
"2020-09-27 22:05:00",3528,23.18385,23.2257,23.72715,23.19939,"NAN",26.33192
"2020-09-27 22:06:00",3529,23.15497,23.20585,23.78374,23.34796,"NAN",26.32362
"2020-09-27 22:07:00",3530,23.12692,23.19381,23.75729,23.23559,"NAN",26.33181
"2020-09-27 22:08:00",3531,23.11447,23.17268,23.69163,23.21877,"NAN",26.34239
"2020-09-27 22:09:00",3532,23.96974,24.12445,23.73165,23.27573,"NAN",26.32682
"2020-09-27 22:10:00",3533,23.95286,24.07757,23.80763,23.30305,"NAN",26.31813
"2020-09-27 22:11:00",3534,23.98573,24.09034,23.76017,23.35471,"NAN",26.32348
"2020-09-27 22:12:00",3535,23.91648,24.05307,23.74131,23.32457,"NAN",26.31853
"2020-09-27 22:13:00",3536,24.11501,24.2196,24.04409,23.63084,"NAN",26.3325
"2020-09-27 22:14:00",3537,23.79776,23.9539,23.72051,23.32807,"NAN",26.31772
"2020-09-27 22:15:00",3538,23.88599,24.01878,23.71385,23.1974,"NAN",26.32428
"2020-09-27 22:16:00",3539,23.93928,24.06797,23.67141,23.20553,"NAN",26.3238
"2020-09-27 22:17:00",3540,23.8938,24.00635,23.7248,23.26781,"NAN",26.32221
"2020-09-27 22:18:00",3541,23.93328,24.07203,23.79438,23.3024,"NAN",26.33105
"2020-09-27 22:19:00",3542,23.92196,24.07905,23.89242,23.42878,"NAN",26.31932
"2020-09-27 22:20:00",3543,23.85275,23.99829,23.73514,23.30873,"NAN",26.32339
"2020-09-27 22:21:00",3544,23.90295,24.07497,23.90361,23.40703,"NAN",26.34582
"2020-09-27 22:22:00",3545,23.82505,23.96765,23.78282,23.35986,"NAN",26.33158
"2020-09-27 22:23:00",3546,23.91712,24.0665,23.77472,23.35781,"NAN",26.31863
"2020-09-27 22:24:00",3547,23.72722,23.85689,23.72257,23.23181,"NAN",26.32895
"2020-09-27 22:25:00",3548,23.88624,24.01065,23.65301,23.15139,"NAN",26.31097
"2020-09-27 22:26:00",3549,23.67027,23.84183,23.67264,23.18376,"NAN",26.34439
"2020-09-27 22:27:00",3550,23.7482,23.90813,23.63278,23.11484,"NAN",26.3163
"2020-09-27 22:28:00",3551,24.07862,24.18818,23.86538,23.34951,"NAN",26.32751
"2020-09-27 22:29:00",3552,24.05338,24.17554,23.89442,23.42455,"NAN",26.3377
"2020-09-27 22:30:00",3553,24.11556,24.27337,23.79329,23.34346,"NAN",26.30745
"2020-09-27 22:31:00",3554,23.96514,24.13289,23.81951,23.29311,"NAN",26.32031
"2020-09-27 22:32:00",3555,24.07074,24.22632,23.94872,23.43262,"NAN",26.32682
"2020-09-27 22:33:00",3556,24.09903,24.26542,23.77524,23.32346,"NAN",26.31007
"2020-09-27 22:34:00",3557,23.98804,24.13739,24.01092,23.51852,"NAN",26.29982
"2020-09-27 22:35:00",3558,24.23812,24.37102,24.18876,23.75809,"NAN",26.29779
"2020-09-27 22:36:00",3559,24.14919,24.27459,23.9708,23.54128,"NAN",26.32465
"2020-09-27 22:37:00",3560,23.76204,24.03848,24.0964,23.52199,"NAN",26.32061
"2020-09-27 22:38:00",3561,24.06763,24.26058,24.17115,23.73129,"NAN",26.30474
"2020-09-27 22:39:00",3562,23.73931,23.98334,24.09642,23.65579,"NAN",26.3113
"2020-09-27 22:40:00",3563,23.90382,24.0755,24.03977,23.57448,"NAN",26.29908
"2020-09-27 22:41:00",3564,23.91696,24.13919,23.98486,23.53885,"NAN",26.32264
"2020-09-27 22:42:00",3565,24.20056,24.35537,24.01167,23.61396,"NAN",26.30322
"2020-09-27 22:43:00",3566,24.02159,24.17642,24.00356,23.5757,"NAN",26.30813
"2020-09-27 22:44:00",3567,24.10279,24.3034,23.94476,23.40447,"NAN",26.3175
"2020-09-27 22:45:00",3568,24.0847,24.27738,24.24384,23.7619,"NAN",26.31679
"2020-09-27 22:46:00",3569,24.06365,24.24786,24.53513,24.16112,"NAN",26.29813
"2020-09-27 22:47:00",3570,24.21598,24.37962,24.09004,23.80842,"NAN",26.29259
"2020-09-27 22:48:00",3571,24.05562,24.1668,23.98162,23.54102,"NAN",26.28184
"2020-09-27 22:49:00",3572,23.95739,24.19106,24.01729,23.47329,"NAN",26.28647
"2020-09-27 22:50:00",3573,24.21569,24.38927,24.00583,23.50356,"NAN",26.28941
"2020-09-27 22:51:00",3574,24.05418,24.22544,23.86404,23.40533,"NAN",26.28205
"2020-09-27 22:52:00",3575,23.76838,23.98122,24.12119,23.61293,"NAN",26.28081
"2020-09-27 22:53:00",3576,23.9887,24.12372,24.05362,23.75324,"NAN",26.27654
"2020-09-27 22:54:00",3577,24.14683,24.24934,23.91317,23.54579,"NAN",26.27168
"2020-09-27 22:55:00",3578,24.14095,24.28631,23.82759,23.43184,"NAN",26.2769
"2020-09-27 22:56:00",3579,24.17559,24.31442,23.81692,23.33523,"NAN",26.27657
"2020-09-27 22:57:00",3580,23.92125,24.07323,23.69533,23.21719,"NAN",26.26248
"2020-09-27 22:58:00",3581,23.902,24.07578,23.75455,23.18918,"NAN",26.28571
"2020-09-27 22:59:00",3582,23.97203,24.12087,23.68312,23.03533,"NAN",26.2814
"2020-09-27 23:00:00",3583,23.81343,23.95276,23.63267,23.03681,"NAN",26.2699
