"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_25_9_2020.CR1","4460","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-27 08:01:00",2684,32.39717,31.38576,25.8857,25.61135,"NAN",25.88001
"2020-09-27 08:02:00",2685,33.56566,32.10632,25.71361,25.47106,"NAN",25.89147
"2020-09-27 08:03:00",2686,33.19384,32.04151,25.98292,25.63605,"NAN",25.90087
"2020-09-27 08:04:00",2687,33.1059,32.0344,26.30684,25.93214,"NAN",25.90113
"2020-09-27 08:05:00",2688,32.67983,31.8706,26.51348,26.10123,"NAN",25.9178
"2020-09-27 08:06:00",2689,32.39735,31.74089,26.36448,26.07741,"NAN",25.96172
"2020-09-27 08:07:00",2690,32.34462,31.63967,26.41806,26.07137,"NAN",25.96715
"2020-09-27 08:08:00",2691,32.14945,31.46798,26.38708,26.10534,"NAN",25.97647
"2020-09-27 08:09:00",2692,28.85773,28.41137,26.58512,26.18137,"NAN",26.00598
"2020-09-27 08:10:00",2693,27.35414,27.13065,26.91793,26.41681,"NAN",26.02919
"2020-09-27 08:11:00",2694,27.55649,27.59714,26.91259,26.54125,"NAN",26.03931
"2020-09-27 08:12:00",2695,28.49517,28.46413,27.03435,26.55133,"NAN",26.06393
"2020-09-27 08:13:00",2696,28.54235,28.64329,27.43514,26.79085,"NAN",26.05415
"2020-09-27 08:14:00",2697,28.93562,28.9729,27.67194,27.34151,"NAN",26.05539
"2020-09-27 08:15:00",2698,28.34724,28.20286,27.28975,27.38815,"NAN",26.07631
"2020-09-27 08:16:00",2699,29.55697,29.38354,27.59983,28.11227,"NAN",26.09381
"2020-09-27 08:17:00",2700,32.41908,31.73994,27.93298,28.30659,"NAN",26.08003
"2020-09-27 08:18:00",2701,28.25481,27.98766,27.63952,27.72764,"NAN",26.08322
"2020-09-27 08:19:00",2702,28.7063,28.47815,27.4811,27.66939,"NAN",26.10085
"2020-09-27 08:20:00",2703,29.70516,29.05888,27.73207,27.90515,"NAN",26.11592
"2020-09-27 08:21:00",2704,29.67289,29.32982,28.69629,28.43937,"NAN",26.15082
"2020-09-27 08:22:00",2705,32.1334,31.38453,27.90838,28.14943,"NAN",26.15273
"2020-09-27 08:23:00",2706,29.36645,28.86666,28.15057,27.69105,"NAN",26.18679
"2020-09-27 08:24:00",2707,29.80085,29.16157,28.30998,28.31002,"NAN",26.19541
"2020-09-27 08:25:00",2708,29.16965,28.78942,27.92828,28.81807,"NAN",26.19294
"2020-09-27 08:26:00",2709,30.13617,29.83505,29.70453,30.01918,"NAN",26.21401
"2020-09-27 08:27:00",2710,31.25733,30.69974,30.42178,30.26679,"NAN",26.20756
"2020-09-27 08:28:00",2711,30.10385,29.46279,28.98653,29.76196,"NAN",26.19222
"2020-09-27 08:29:00",2712,31.43341,30.65454,30.9059,31.75632,"NAN",26.1774
"2020-09-27 08:30:00",2713,32.48272,31.8051,28.76159,30.54484,"NAN",26.18738
"2020-09-27 08:31:00",2714,31.24366,30.63242,29.09207,30.32803,"NAN",26.17967
"2020-09-27 08:32:00",2715,31.56655,30.74197,29.25195,30.60633,"NAN",26.1688
"2020-09-27 08:33:00",2716,31.56777,31.05926,29.38918,30.72429,"NAN",26.17489
"2020-09-27 08:34:00",2717,32.97231,31.79099,28.94631,30.48175,"NAN",26.13654
"2020-09-27 08:35:00",2718,33.0867,31.76335,30.93857,32.2262,"NAN",26.16829
"2020-09-27 08:36:00",2719,30.08772,29.63293,32.02275,33.72653,"NAN",26.19424
"2020-09-27 08:37:00",2720,31.15818,30.64644,31.92019,33.59691,"NAN",26.19713
"2020-09-27 08:38:00",2721,30.9509,30.30865,31.95606,32.86862,"NAN",26.20599
"2020-09-27 08:39:00",2722,32.43406,31.46979,32.33672,34.23481,"NAN",26.22299
"2020-09-27 08:40:00",2723,33.12736,32.04866,29.96764,33.18689,"NAN",26.25814
"2020-09-27 08:41:00",2724,31.22704,30.11887,28.72318,30.60419,"NAN",26.29644
"2020-09-27 08:42:00",2725,29.91079,29.40101,29.97616,31.30965,"NAN",26.27906
"2020-09-27 08:43:00",2726,32.33152,30.83674,30.208,32.77007,"NAN",26.27923
"2020-09-27 08:44:00",2727,32.54725,31.76959,30.05733,31.60143,"NAN",26.27913
"2020-09-27 08:45:00",2728,32.71056,31.69785,32.4826,33.27685,"NAN",26.27621
"2020-09-27 08:46:00",2729,31.80151,31.1695,33.39505,34.24182,"NAN",26.31102
"2020-09-27 08:47:00",2730,34.9353,34.68664,33.88321,34.49596,"NAN",26.32532
"2020-09-27 08:48:00",2731,33.44315,32.67817,34.01513,35.07614,"NAN",26.35337
"2020-09-27 08:49:00",2732,30.66683,30.06014,31.9047,33.29717,"NAN",26.3646
"2020-09-27 08:50:00",2733,31.35922,30.93439,33.14104,33.56659,"NAN",26.38195
"2020-09-27 08:51:00",2734,30.63804,29.98337,33.60631,34.49953,"NAN",26.39132
"2020-09-27 08:52:00",2735,30.35161,29.61449,33.79439,35.12229,"NAN",26.41038
"2020-09-27 08:53:00",2736,31.68183,31.04082,33.9307,34.85573,"NAN",26.42672
"2020-09-27 08:54:00",2737,34.7077,33.79717,34.55404,34.91378,"NAN",26.43839
"2020-09-27 08:55:00",2738,35.37164,34.35961,34.44038,34.68719,"NAN",26.41647
"2020-09-27 08:56:00",2739,34.51477,33.04411,34.20134,34.54914,"NAN",26.42513
"2020-09-27 08:57:00",2740,31.56465,30.4011,33.51035,34.61818,"NAN",26.4588
"2020-09-27 08:58:00",2741,30.66647,29.63314,33.50205,34.17328,"NAN",26.47174
"2020-09-27 08:59:00",2742,32.39449,31.07863,33.05205,34.39046,"NAN",26.4925
"2020-09-27 09:00:00",2743,32.60773,31.46402,34.23077,34.39861,"NAN",26.48654
