"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_25_9_2020.CR1","4460","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-26 10:01:00",1364,26.2898,26.64093,25.16405,25.04702,"NAN",26.60624
"2020-09-26 10:02:00",1365,27.04211,27.20542,24.97386,24.90433,"NAN",26.61876
"2020-09-26 10:03:00",1366,27.1357,27.16801,24.45171,24.38478,"NAN",26.63729
"2020-09-26 10:04:00",1367,27.1531,27.14822,24.5849,24.49748,"NAN",26.62922
"2020-09-26 10:05:00",1368,27.08403,27.0648,24.54633,24.41449,"NAN",26.66223
"2020-09-26 10:06:00",1369,26.95753,26.93608,24.71613,24.55701,"NAN",26.65645
"2020-09-26 10:07:00",1370,26.86062,26.83389,24.74819,24.60749,"NAN",26.69973
"2020-09-26 10:08:00",1371,26.94671,26.90421,24.65702,24.88809,"NAN",26.65738
"2020-09-26 10:09:00",1372,27.65577,26.93093,25.33204,26.58297,"NAN",26.68493
"2020-09-26 10:10:00",1373,28.25138,27.30372,25.43143,26.45963,"NAN",26.70678
"2020-09-26 10:11:00",1374,28.06962,27.12818,25.76093,26.05632,"NAN",26.69901
"2020-09-26 10:12:00",1375,30.14592,29.23232,26.61207,26.53314,"NAN",26.69423
"2020-09-26 10:13:00",1376,29.70552,28.73076,26.68936,26.66469,"NAN",26.6994
"2020-09-26 10:14:00",1377,30.48532,29.67356,26.9181,26.79804,"NAN",26.70391
"2020-09-26 10:15:00",1378,30.19284,29.79549,26.40191,26.33078,"NAN",26.69882
"2020-09-26 10:16:00",1379,29.40472,29.35172,26.79412,26.70679,"NAN",26.69903
"2020-09-26 10:17:00",1380,28.50158,27.6522,26.4499,26.47742,"NAN",26.68846
"2020-09-26 10:18:00",1381,28.8558,28.02394,26.73724,26.88851,"NAN",26.68827
"2020-09-26 10:19:00",1382,28.70111,27.77725,26.56867,26.70567,"NAN",26.69378
"2020-09-26 10:20:00",1383,31.9812,31.45528,26.80213,26.48227,"NAN",26.68952
"2020-09-26 10:21:00",1384,32.70566,31.18764,27.95796,27.75563,"NAN",26.66428
"2020-09-26 10:22:00",1385,29.91406,28.99829,26.3918,26.68436,"NAN",26.67877
"2020-09-26 10:23:00",1386,27.85453,27.01665,25.95802,26.08434,"NAN",26.67951
"2020-09-26 10:24:00",1387,26.96799,26.75034,26.69025,26.4998,"NAN",26.65691
"2020-09-26 10:25:00",1388,25.74493,25.52027,26.19643,26.25277,"NAN",26.67661
"2020-09-26 10:26:00",1389,25.66539,25.53353,25.70119,25.67109,"NAN",26.66367
"2020-09-26 10:27:00",1390,25.10331,24.99716,25.74096,25.73166,"NAN",26.66824
"2020-09-26 10:28:00",1391,25.36045,25.25354,25.39415,25.51085,"NAN",26.67078
"2020-09-26 10:29:00",1392,25.5116,25.46533,25.86343,25.69493,"NAN",26.6905
"2020-09-26 10:30:00",1393,25.62189,25.54672,26.61422,26.52945,"NAN",26.68904
"2020-09-26 10:31:00",1394,25.94452,25.77883,26.0765,26.34974,"NAN",26.6486
"2020-09-26 10:32:00",1395,25.913,25.80251,26.40573,26.46045,"NAN",26.66645
"2020-09-26 10:33:00",1396,26.21567,26.02888,26.31538,26.26596,"NAN",26.67722
"2020-09-26 10:34:00",1397,27.45939,26.63651,26.10874,26.17381,"NAN",26.70587
"2020-09-26 10:35:00",1398,29.13613,28.00093,26.26453,26.28979,"NAN",26.71772
"2020-09-26 10:36:00",1399,27.13908,26.78061,26.543,26.5769,"NAN",26.74616
"2020-09-26 10:37:00",1400,26.29095,26.1974,25.97428,26.02467,"NAN",26.72536
"2020-09-26 10:38:00",1401,25.91342,25.90646,26.24673,26.10089,"NAN",26.75327
"2020-09-26 10:39:00",1402,25.58256,25.60967,25.71305,25.63856,"NAN",26.7476
"2020-09-26 10:40:00",1403,25.03772,25.03731,25.34797,25.23879,"NAN",26.75532
"2020-09-26 10:41:00",1404,25.12363,25.16835,25.55177,25.22016,"NAN",26.76865
"2020-09-26 10:42:00",1405,25.10504,25.15933,25.37839,25.20082,"NAN",26.77144
"2020-09-26 10:43:00",1406,24.93417,25.00374,25.31297,25.16621,"NAN",26.77299
"2020-09-26 10:44:00",1407,24.93077,24.89771,25.10625,24.97017,"NAN",26.75859
"2020-09-26 10:45:00",1408,26.36545,25.9993,25.53196,25.29395,"NAN",26.76451
"2020-09-26 10:46:00",1409,28.67237,27.1841,26.10602,25.77982,"NAN",26.78385
"2020-09-26 10:47:00",1410,30.70141,29.05787,27.12124,26.75015,"NAN",26.77126
"2020-09-26 10:48:00",1411,30.57715,28.83188,27.66588,27.44651,"NAN",26.76803
"2020-09-26 10:49:00",1412,31.64941,29.41855,27.89355,27.83694,"NAN",26.76347
"2020-09-26 10:50:00",1413,30.79809,28.83014,28.24024,28.05261,"NAN",26.75874
"2020-09-26 10:51:00",1414,29.61485,28.267,27.59185,27.56403,"NAN",26.7578
"2020-09-26 10:52:00",1415,29.6253,28.26738,26.87892,26.85591,"NAN",26.76163
"2020-09-26 10:53:00",1416,31.59926,29.50121,26.84043,26.72673,"NAN",26.77025
"2020-09-26 10:54:00",1417,30.62997,28.84495,27.29624,27.21038,"NAN",26.76801
"2020-09-26 10:55:00",1418,28.3371,27.37338,26.45502,26.45336,"NAN",26.76882
"2020-09-26 10:56:00",1419,28.27858,27.19594,26.38919,26.32158,"NAN",26.75456
"2020-09-26 10:57:00",1420,29.77044,28.33806,26.67418,26.51353,"NAN",26.78322
"2020-09-26 10:58:00",1421,30.95308,29.35216,27.3434,27.03709,"NAN",26.7498
"2020-09-26 10:59:00",1422,29.18698,27.66016,27.3241,27.30386,"NAN",26.7586
"2020-09-26 11:00:00",1423,29.00376,27.71036,27.54399,27.36843,"NAN",26.77138
