"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_25_9_2020.CR1","4460","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-27 07:01:00",2624,27.85806,27.12593,22.37537,22.74578,"NAN",25.36323
"2020-09-27 07:02:00",2625,28.466,27.53444,22.29466,22.441,"NAN",25.37103
"2020-09-27 07:03:00",2626,28.86415,27.89342,22.42061,21.78683,"NAN",25.37246
"2020-09-27 07:04:00",2627,29.10721,28.12386,22.45801,21.69294,"NAN",25.37429
"2020-09-27 07:05:00",2628,29.42732,28.46527,22.5,21.90405,"NAN",25.38854
"2020-09-27 07:06:00",2629,29.65559,28.7351,22.45813,21.88913,"NAN",25.38092
"2020-09-27 07:07:00",2630,29.87186,28.9669,22.78486,21.91667,"NAN",25.37346
"2020-09-27 07:08:00",2631,30.05342,29.19119,22.46579,21.99026,"NAN",25.38943
"2020-09-27 07:09:00",2632,29.78626,30.01805,22.52362,22.23234,"NAN",25.39274
"2020-09-27 07:10:00",2633,29.13958,29.39788,22.42441,22.3813,"NAN",25.38808
"2020-09-27 07:11:00",2634,27.23518,26.89669,22.57429,22.55624,"NAN",25.38589
"2020-09-27 07:12:00",2635,28.49789,29.02976,22.5791,22.57739,"NAN",25.39504
"2020-09-27 07:13:00",2636,29.39948,29.68631,22.7641,22.47042,"NAN",25.39404
"2020-09-27 07:14:00",2637,27.7069,27.35405,22.78591,22.59783,"NAN",25.40353
"2020-09-27 07:15:00",2638,26.99602,26.90695,22.71125,22.80426,"NAN",25.39181
"2020-09-27 07:16:00",2639,28.23777,28.72725,22.88227,22.83394,"NAN",25.41326
"2020-09-27 07:17:00",2640,29.49101,30.18562,23.09443,22.99636,"NAN",25.41909
"2020-09-27 07:18:00",2641,30.02386,31.0178,23.08302,23.15089,"NAN",25.44015
"2020-09-27 07:19:00",2642,29.77335,30.49463,23.14036,23.15567,"NAN",25.44329
"2020-09-27 07:20:00",2643,29.68811,30.0395,23.08821,22.95398,"NAN",25.47209
"2020-09-27 07:21:00",2644,29.53862,29.93334,23.06704,22.91708,"NAN",25.47366
"2020-09-27 07:22:00",2645,29.44856,29.79013,23.13507,22.78313,"NAN",25.46622
"2020-09-27 07:23:00",2646,29.84107,30.26649,22.93382,22.6275,"NAN",25.48545
"2020-09-27 07:24:00",2647,30.33532,30.97586,23.1855,22.79656,"NAN",25.48774
"2020-09-27 07:25:00",2648,30.44369,31.08084,23.19219,22.84434,"NAN",25.50234
"2020-09-27 07:26:00",2649,29.72882,30.16713,23.17868,22.84305,"NAN",25.48438
"2020-09-27 07:27:00",2650,30.16766,30.60552,23.15798,22.76426,"NAN",25.51977
"2020-09-27 07:28:00",2651,30.64872,31.09134,23.21112,22.91714,"NAN",25.523
"2020-09-27 07:29:00",2652,30.60599,31.08171,23.32615,23.07358,"NAN",25.52781
"2020-09-27 07:30:00",2653,30.61505,31.06864,23.65993,23.39643,"NAN",25.50941
"2020-09-27 07:31:00",2654,29.45193,29.21365,23.74829,23.68247,"NAN",25.53166
"2020-09-27 07:32:00",2655,28.08004,27.70184,23.43055,23.47933,"NAN",25.52891
"2020-09-27 07:33:00",2656,28.92523,28.61821,23.33965,23.21651,"NAN",25.55191
"2020-09-27 07:34:00",2657,30.30672,30.93353,23.49393,23.22403,"NAN",25.57126
"2020-09-27 07:35:00",2658,31.20729,32.12994,23.61821,23.30459,"NAN",25.57162
"2020-09-27 07:36:00",2659,30.98538,31.11109,23.85813,23.47888,"NAN",25.56695
"2020-09-27 07:37:00",2660,29.43249,29.39435,23.82219,23.63616,"NAN",25.59008
"2020-09-27 07:38:00",2661,29.76955,29.46145,23.86641,23.71315,"NAN",25.57994
"2020-09-27 07:39:00",2662,29.34909,29.26365,23.93043,23.81998,"NAN",25.58874
"2020-09-27 07:40:00",2663,29.93614,30.04024,23.97425,23.71559,"NAN",25.59627
"2020-09-27 07:41:00",2664,28.8752,28.52005,23.97803,23.62701,"NAN",25.6025
"2020-09-27 07:42:00",2665,28.1448,27.65527,23.97971,23.67639,"NAN",25.60311
"2020-09-27 07:43:00",2666,27.97296,27.75167,24.25801,23.83428,"NAN",25.62507
"2020-09-27 07:44:00",2667,30.17324,29.53932,24.35053,24.00912,"NAN",25.61841
"2020-09-27 07:45:00",2668,30.39809,30.16328,24.45229,23.98276,"NAN",25.64362
"2020-09-27 07:46:00",2669,31.74807,32.2221,24.7153,24.3108,"NAN",25.64494
"2020-09-27 07:47:00",2670,31.59196,31.91343,24.5897,24.35266,"NAN",25.67479
"2020-09-27 07:48:00",2671,29.41765,28.542,24.56959,24.24194,"NAN",25.67856
"2020-09-27 07:49:00",2672,29.14046,28.66751,25.05217,24.66894,"NAN",25.67932
"2020-09-27 07:50:00",2673,30.17192,30.05283,25.13466,24.76974,"NAN",25.68837
"2020-09-27 07:51:00",2674,31.11912,31.19267,25.52101,25.07589,"NAN",25.71247
"2020-09-27 07:52:00",2675,29.69467,28.97807,25.56493,25.20771,"NAN",25.71245
"2020-09-27 07:53:00",2676,29.77538,29.47136,25.63839,25.2899,"NAN",25.72713
"2020-09-27 07:54:00",2677,29.13915,29.00351,25.70795,25.40324,"NAN",25.74385
"2020-09-27 07:55:00",2678,30.20963,29.97424,25.94346,25.63849,"NAN",25.76302
"2020-09-27 07:56:00",2679,29.40024,29.14677,26.07279,25.72469,"NAN",25.77889
"2020-09-27 07:57:00",2680,28.14029,27.82836,26.06025,25.65797,"NAN",25.81122
"2020-09-27 07:58:00",2681,27.92841,27.72562,26.10117,25.69277,"NAN",25.83853
"2020-09-27 07:59:00",2682,29.51742,29.39527,26.07828,25.63588,"NAN",25.85818
"2020-09-27 08:00:00",2683,31.19331,30.60077,26.13187,25.6756,"NAN",25.87857
