"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_25_9_2020.CR1","4460","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-27 17:01:00",3224,29.71832,29.81027,30.64202,30.27279,"NAN",27.06155
"2020-09-27 17:02:00",3225,29.43236,29.58708,30.79265,30.37337,"NAN",27.0621
"2020-09-27 17:03:00",3226,29.34525,29.53,30.61337,30.20035,"NAN",27.04541
"2020-09-27 17:04:00",3227,29.29539,29.48588,30.42257,29.98075,"NAN",27.05253
"2020-09-27 17:05:00",3228,29.2496,29.43355,30.27965,29.88987,"NAN",27.05072
"2020-09-27 17:06:00",3229,29.19077,29.38848,30.07349,29.68732,"NAN",27.03518
"2020-09-27 17:07:00",3230,29.14886,29.34633,30.50774,30.15247,"NAN",27.04173
"2020-09-27 17:08:00",3231,29.09832,29.29917,29.96044,29.65839,"NAN",27.02852
"2020-09-27 17:09:00",3232,29.19665,29.52655,29.9095,29.51554,"NAN",27.03673
"2020-09-27 17:10:00",3233,29.26008,29.49648,29.90581,29.61766,"NAN",27.03986
"2020-09-27 17:11:00",3234,29.57067,29.6995,29.75318,29.51609,"NAN",27.04522
"2020-09-27 17:12:00",3235,28.76122,28.99859,29.68702,29.4453,"NAN",27.01976
"2020-09-27 17:13:00",3236,28.96458,29.15561,29.5586,29.27998,"NAN",27.01434
"2020-09-27 17:14:00",3237,28.89405,29.00034,29.36237,29.15083,"NAN",27.01183
"2020-09-27 17:15:00",3238,28.51425,28.61532,29.01691,28.88646,"NAN",27.00464
"2020-09-27 17:16:00",3239,28.44798,28.57251,28.92127,28.73916,"NAN",27.01085
"2020-09-27 17:17:00",3240,28.28704,28.36902,28.76451,28.59943,"NAN",27.01114
"2020-09-27 17:18:00",3241,28.26913,28.34363,28.6129,28.47836,"NAN",26.99039
"2020-09-27 17:19:00",3242,28.10705,28.17954,28.47757,28.29078,"NAN",26.98714
"2020-09-27 17:20:00",3243,27.8798,27.98961,28.40609,28.22326,"NAN",26.98748
"2020-09-27 17:21:00",3244,27.86128,27.97464,28.30596,28.13608,"NAN",26.98437
"2020-09-27 17:22:00",3245,27.78793,27.89692,28.19353,28.00532,"NAN",26.97809
"2020-09-27 17:23:00",3246,27.81035,27.93357,28.18068,27.9855,"NAN",26.96583
"2020-09-27 17:24:00",3247,27.76651,27.87411,28.11076,27.94305,"NAN",26.97113
"2020-09-27 17:25:00",3248,27.43267,27.5071,27.98935,27.79794,"NAN",26.9778
"2020-09-27 17:26:00",3249,27.46867,27.58595,27.96128,27.68175,"NAN",26.96708
"2020-09-27 17:27:00",3250,27.37811,27.49402,27.87266,27.65592,"NAN",26.96828
"2020-09-27 17:28:00",3251,27.48981,27.63875,27.86623,27.63097,"NAN",26.97333
"2020-09-27 17:29:00",3252,27.33298,27.43198,27.92065,27.75337,"NAN",26.95299
"2020-09-27 17:30:00",3253,26.93635,27.1104,27.95512,27.65778,"NAN",26.93338
"2020-09-27 17:31:00",3254,27.11802,27.2243,27.83005,27.62613,"NAN",26.95659
"2020-09-27 17:32:00",3255,27.1301,27.30765,27.82344,27.64247,"NAN",26.95899
"2020-09-27 17:33:00",3256,27.40374,27.53531,27.76266,27.57149,"NAN",26.92216
"2020-09-27 17:34:00",3257,27.29725,27.43998,27.76288,27.58565,"NAN",26.95021
"2020-09-27 17:35:00",3258,27.42165,27.49349,27.60928,27.45863,"NAN",26.93963
"2020-09-27 17:36:00",3259,26.93686,27.12192,27.59332,27.43999,"NAN",26.93015
"2020-09-27 17:37:00",3260,27.15201,27.27422,27.57074,27.43881,"NAN",26.92531
"2020-09-27 17:38:00",3261,27.13301,27.23925,27.46932,27.25141,"NAN",26.94143
"2020-09-27 17:39:00",3262,26.68341,26.93314,27.51692,27.24116,"NAN",26.92528
"2020-09-27 17:40:00",3263,26.8222,27.00914,27.43937,27.21799,"NAN",26.89228
"2020-09-27 17:41:00",3264,26.76506,26.89553,27.48435,27.25224,"NAN",26.89334
"2020-09-27 17:42:00",3265,26.86123,27.08486,27.54286,27.3354,"NAN",26.91578
"2020-09-27 17:43:00",3266,26.83615,26.97606,27.39686,27.20691,"NAN",26.89859
"2020-09-27 17:44:00",3267,27.11668,27.22965,27.43826,27.26728,"NAN",26.89896
"2020-09-27 17:45:00",3268,26.92479,27.03227,27.44882,27.25628,"NAN",26.88783
"2020-09-27 17:46:00",3269,26.41836,26.5549,27.34969,27.20811,"NAN",26.8945
"2020-09-27 17:47:00",3270,26.40883,26.60151,27.16305,26.96305,"NAN",26.89332
"2020-09-27 17:48:00",3271,26.63461,26.8574,27.0916,26.84514,"NAN",26.89599
"2020-09-27 17:49:00",3272,26.53527,26.65998,27.12456,26.91604,"NAN",26.89875
"2020-09-27 17:50:00",3273,26.37167,26.51025,27.18142,27.02327,"NAN",26.88577
"2020-09-27 17:51:00",3274,26.38687,26.57527,27.15833,26.93419,"NAN",26.87275
"2020-09-27 17:52:00",3275,26.46335,26.65186,27.10163,26.91023,"NAN",26.8852
"2020-09-27 17:53:00",3276,26.58098,26.71291,27.06459,26.93775,"NAN",26.87427
"2020-09-27 17:54:00",3277,26.30234,26.46131,27.02262,26.84114,"NAN",26.88089
"2020-09-27 17:55:00",3278,26.3108,26.4579,26.92374,26.73074,"NAN",26.87214
"2020-09-27 17:56:00",3279,26.57745,26.69493,26.97203,26.80605,"NAN",26.86669
"2020-09-27 17:57:00",3280,26.50114,26.59836,26.94677,26.76865,"NAN",26.86666
"2020-09-27 17:58:00",3281,26.29936,26.47856,26.89838,26.72123,"NAN",26.856
"2020-09-27 17:59:00",3282,26.38362,26.51627,26.94687,26.76245,"NAN",26.8476
"2020-09-27 18:00:00",3283,26.39716,26.48294,26.74796,26.55051,"NAN",26.84135
