"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_25_9_2020.CR1","4460","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-27 15:01:00",3104,32.5414,32.65991,32.99333,32.61852,"NAN",27.34405
"2020-09-27 15:02:00",3105,32.47864,32.64486,32.98285,32.65129,"NAN",27.32247
"2020-09-27 15:03:00",3106,32.45167,32.63546,33.05081,32.64165,"NAN",27.32328
"2020-09-27 15:04:00",3107,32.46733,32.63165,33.01042,32.62325,"NAN",27.32657
"2020-09-27 15:05:00",3108,32.45961,32.62098,33.37911,33.03553,"NAN",27.31421
"2020-09-27 15:06:00",3109,32.44132,32.6209,33.0715,32.85488,"NAN",27.33254
"2020-09-27 15:07:00",3110,32.43362,32.62881,32.97721,32.61477,"NAN",27.35167
"2020-09-27 15:08:00",3111,32.40619,32.59809,32.57618,32.34808,"NAN",27.34547
"2020-09-27 15:09:00",3112,32.45015,32.58146,32.89022,32.43323,"NAN",27.31107
"2020-09-27 15:10:00",3113,32.58815,32.68423,32.8486,32.46447,"NAN",27.31501
"2020-09-27 15:11:00",3114,32.36657,32.44271,32.89207,32.46128,"NAN",27.33301
"2020-09-27 15:12:00",3115,32.3628,32.5023,32.82111,32.4826,"NAN",27.32663
"2020-09-27 15:13:00",3116,32.34287,32.44069,32.72106,32.42542,"NAN",27.34089
"2020-09-27 15:14:00",3117,32.48624,32.63249,32.96736,32.51845,"NAN",27.335
"2020-09-27 15:15:00",3118,31.8945,32.01073,32.77056,32.49594,"NAN",27.33683
"2020-09-27 15:16:00",3119,31.9409,32.11222,32.58663,32.31538,"NAN",27.30486
"2020-09-27 15:17:00",3120,31.9712,32.14219,32.72635,32.37333,"NAN",27.30425
"2020-09-27 15:18:00",3121,32.10012,32.24768,32.7071,32.3463,"NAN",27.31265
"2020-09-27 15:19:00",3122,32.10345,32.20955,32.69204,32.2942,"NAN",27.29587
"2020-09-27 15:20:00",3123,32.25082,32.40458,32.78769,32.37518,"NAN",27.30191
"2020-09-27 15:21:00",3124,32.32697,32.51038,32.89923,32.45687,"NAN",27.28192
"2020-09-27 15:22:00",3125,31.9962,32.1566,32.70941,32.42138,"NAN",27.27903
"2020-09-27 15:23:00",3126,32.31379,32.48466,32.91653,32.48327,"NAN",27.25798
"2020-09-27 15:24:00",3127,32.21598,32.39351,32.76614,32.42133,"NAN",27.26345
"2020-09-27 15:25:00",3128,32.37833,32.61444,32.71786,32.36303,"NAN",27.27587
"2020-09-27 15:26:00",3129,32.68075,32.8104,32.90222,32.5085,"NAN",27.26685
"2020-09-27 15:27:00",3130,32.24156,32.39603,32.74369,32.36834,"NAN",27.29612
"2020-09-27 15:28:00",3131,32.33825,32.50734,32.77638,32.28736,"NAN",27.29667
"2020-09-27 15:29:00",3132,32.19056,32.36059,32.83953,32.36687,"NAN",27.27516
"2020-09-27 15:30:00",3133,31.99669,32.16652,32.78543,32.49485,"NAN",27.26772
"2020-09-27 15:31:00",3134,31.92073,32.14764,32.90505,32.52866,"NAN",27.2625
"2020-09-27 15:32:00",3135,32.36964,32.51821,32.7673,32.39602,"NAN",27.24353
"2020-09-27 15:33:00",3136,32.53497,32.63145,32.75093,32.40575,"NAN",27.28223
"2020-09-27 15:34:00",3137,32.10372,32.19159,32.49416,32.16201,"NAN",27.30748
"2020-09-27 15:35:00",3138,32.0527,32.18261,32.35258,32.08343,"NAN",27.29312
"2020-09-27 15:36:00",3139,31.61646,31.728,32.08455,31.82152,"NAN",27.31017
"2020-09-27 15:37:00",3140,31.471,31.64638,32.24546,31.77335,"NAN",27.30913
"2020-09-27 15:38:00",3141,31.69949,31.92057,32.25532,31.89164,"NAN",27.28803
"2020-09-27 15:39:00",3142,32.04414,32.18595,32.49004,32.01146,"NAN",27.26999
"2020-09-27 15:40:00",3143,31.96839,32.1411,32.59751,32.21296,"NAN",27.26836
"2020-09-27 15:41:00",3144,32.07204,32.26935,32.56574,32.21988,"NAN",27.25532
"2020-09-27 15:42:00",3145,32.26388,32.4809,32.51847,32.0568,"NAN",27.26237
"2020-09-27 15:43:00",3146,31.8076,31.94522,32.45466,32.09745,"NAN",27.22733
"2020-09-27 15:44:00",3147,31.79292,31.93486,32.44711,32.06802,"NAN",27.22566
"2020-09-27 15:45:00",3148,32.18387,32.36779,32.70374,32.23819,"NAN",27.25267
"2020-09-27 15:46:00",3149,31.95121,32.13484,32.66033,32.27262,"NAN",27.23454
"2020-09-27 15:47:00",3150,32.19823,32.38367,32.69804,32.29604,"NAN",27.21085
"2020-09-27 15:48:00",3151,32.01332,32.31776,32.67449,32.2183,"NAN",27.22575
"2020-09-27 15:49:00",3152,32.0889,32.19808,32.52742,32.22925,"NAN",27.23233
"2020-09-27 15:50:00",3153,31.97692,32.21253,32.41199,32.11195,"NAN",27.2415
"2020-09-27 15:51:00",3154,31.99668,32.13224,32.33663,32.02163,"NAN",27.24835
"2020-09-27 15:52:00",3155,31.9679,32.13309,32.26608,31.93193,"NAN",27.23278
"2020-09-27 15:53:00",3156,31.9467,32.0689,32.34129,32.01016,"NAN",27.24004
"2020-09-27 15:54:00",3157,31.80429,31.88647,32.15055,31.88004,"NAN",27.23439
"2020-09-27 15:55:00",3158,31.72353,31.82945,32.05145,31.72293,"NAN",27.2536
"2020-09-27 15:56:00",3159,31.76542,31.93332,32.14915,31.75381,"NAN",27.24565
"2020-09-27 15:57:00",3160,31.50676,31.72244,32.13723,31.66065,"NAN",27.22953
"2020-09-27 15:58:00",3161,31.42628,31.61995,32.22002,31.67822,"NAN",27.2207
"2020-09-27 15:59:00",3162,31.24362,31.4396,32.17805,31.72456,"NAN",27.20544
"2020-09-27 16:00:00",3163,31.76675,31.95831,32.22694,31.77093,"NAN",27.22014
