"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_25_9_2020.CR1","4460","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-27 05:01:00",2504,15.0676,15.2361,16.39266,15.56267,"NAN",25.3847
"2020-09-27 05:02:00",2505,15.1863,15.23228,16.61047,15.69215,"NAN",25.38713
"2020-09-27 05:03:00",2506,15.21043,15.24745,17.12727,15.8139,"NAN",25.40514
"2020-09-27 05:04:00",2507,15.22929,15.25733,16.90477,15.99312,"NAN",25.38044
"2020-09-27 05:05:00",2508,15.2458,15.27517,17.00044,15.98644,"NAN",25.39431
"2020-09-27 05:06:00",2509,15.26097,15.28821,16.88294,16.0096,"NAN",25.3845
"2020-09-27 05:07:00",2510,15.29192,15.32755,17.03939,16.0445,"NAN",25.40588
"2020-09-27 05:08:00",2511,15.31691,15.34262,17.24149,16.06194,"NAN",25.40148
"2020-09-27 05:09:00",2512,15.33113,15.82239,17.07373,16.14659,"NAN",25.40649
"2020-09-27 05:10:00",2513,15.74641,16.6439,17.72201,16.49039,"NAN",25.39781
"2020-09-27 05:11:00",2514,16.43457,17.29586,17.49405,16.52399,"NAN",25.40096
"2020-09-27 05:12:00",2515,15.62862,16.28687,17.73094,16.57794,"NAN",25.40052
"2020-09-27 05:13:00",2516,15.74661,16.56405,17.55715,16.46993,"NAN",25.38815
"2020-09-27 05:14:00",2517,15.64819,16.26251,17.64735,16.39897,"NAN",25.38411
"2020-09-27 05:15:00",2518,15.99838,16.81067,17.34172,16.44572,"NAN",25.39214
"2020-09-27 05:16:00",2519,16.70232,17.43066,17.54204,16.56934,"NAN",25.40635
"2020-09-27 05:17:00",2520,17.6386,18.33189,17.33714,16.51838,"NAN",25.40555
"2020-09-27 05:18:00",2521,17.58069,18.16707,17.3638,16.48273,"NAN",25.41282
"2020-09-27 05:19:00",2522,17.1989,17.73219,17.12664,16.48556,"NAN",25.40141
"2020-09-27 05:20:00",2523,16.79057,17.45885,17.26205,16.51439,"NAN",25.4329
"2020-09-27 05:21:00",2524,16.71596,17.55302,17.16269,16.3504,"NAN",25.42508
"2020-09-27 05:22:00",2525,16.30877,16.8692,16.70755,16.17915,"NAN",25.42038
"2020-09-27 05:23:00",2526,16.12967,16.75846,16.69911,16.0631,"NAN",25.42358
"2020-09-27 05:24:00",2527,16.01112,16.5832,16.54534,15.95252,"NAN",25.42627
"2020-09-27 05:25:00",2528,15.96787,16.47141,16.37892,15.90108,"NAN",25.43443
"2020-09-27 05:26:00",2529,16.03986,16.67571,16.63131,15.74487,"NAN",25.4375
"2020-09-27 05:27:00",2530,16.01887,16.57244,16.54554,15.80645,"NAN",25.43927
"2020-09-27 05:28:00",2531,16.12757,16.84012,16.56827,15.80205,"NAN",25.4385
"2020-09-27 05:29:00",2532,16.2582,16.84149,16.53461,15.77479,"NAN",25.4288
"2020-09-27 05:30:00",2533,16.02799,16.54918,16.63837,16.00098,"NAN",25.39957
"2020-09-27 05:31:00",2534,15.98404,16.5365,16.38244,15.78736,"NAN",25.41784
"2020-09-27 05:32:00",2535,15.91792,16.50674,16.55606,15.72808,"NAN",25.41016
"2020-09-27 05:33:00",2536,15.89378,16.48067,16.2556,15.70722,"NAN",25.41565
"2020-09-27 05:34:00",2537,15.67514,16.07786,16.39397,15.68252,"NAN",25.41479
"2020-09-27 05:35:00",2538,15.55023,15.9669,16.08205,15.57042,"NAN",25.4243
"2020-09-27 05:36:00",2539,15.667,16.08613,15.67059,15.25743,"NAN",25.4056
"2020-09-27 05:37:00",2540,15.60793,16.01415,15.29786,14.90161,"NAN",25.4096
"2020-09-27 05:38:00",2541,16.03048,16.36669,14.9624,14.5196,"NAN",25.41788
"2020-09-27 05:39:00",2542,16.24036,16.42567,14.68765,14.27691,"NAN",25.41597
"2020-09-27 05:40:00",2543,15.73137,15.75725,14.49242,14.11014,"NAN",25.42379
"2020-09-27 05:41:00",2544,15.47308,15.51482,14.3025,13.9565,"NAN",25.41002
"2020-09-27 05:42:00",2545,15.58294,15.65682,14.27852,13.85489,"NAN",25.43207
"2020-09-27 05:43:00",2546,15.48353,15.50937,14.21148,13.86998,"NAN",25.45328
"2020-09-27 05:44:00",2547,15.22178,15.25174,14.21855,13.86118,"NAN",25.43734
"2020-09-27 05:45:00",2548,15.27885,15.33658,14.25543,14.01014,"NAN",25.45168
"2020-09-27 05:46:00",2549,15.17132,15.24098,14.35008,14.13549,"NAN",25.47282
"2020-09-27 05:47:00",2550,15.27771,15.50888,14.54354,14.26976,"NAN",25.45086
"2020-09-27 05:48:00",2551,15.14027,15.40282,14.6354,14.37585,"NAN",25.45041
"2020-09-27 05:49:00",2552,15.30082,15.47908,14.78096,14.52651,"NAN",25.45995
"2020-09-27 05:50:00",2553,15.49102,15.74633,14.80773,14.50753,"NAN",25.45879
"2020-09-27 05:51:00",2554,14.91242,15.27692,15.01357,14.46041,"NAN",25.45005
"2020-09-27 05:52:00",2555,14.84421,15.19794,15.27623,14.56283,"NAN",25.47404
"2020-09-27 05:53:00",2556,14.78659,15.24435,15.57501,14.7716,"NAN",25.44361
"2020-09-27 05:54:00",2557,14.91638,15.54875,15.50991,15.01681,"NAN",25.44101
"2020-09-27 05:55:00",2558,15.71955,16.2091,15.65046,15.14196,"NAN",25.44105
"2020-09-27 05:56:00",2559,15.31757,15.88171,16.16756,15.35773,"NAN",25.39503
"2020-09-27 05:57:00",2560,15.64897,16.02515,15.43274,15.18036,"NAN",25.40354
"2020-09-27 05:58:00",2561,15.21865,15.68376,15.41631,14.99726,"NAN",25.41003
"2020-09-27 05:59:00",2562,15.35749,15.84058,15.30062,15.02859,"NAN",25.40917
"2020-09-27 06:00:00",2563,15.66705,16.07954,15.2865,14.91033,"NAN",25.41263
