"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_25_9_2020.CR1","4460","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-26 07:01:00",1184,23.29378,22.96246,21.6057,20.99423,"NAN",25.81077
"2020-09-26 07:02:00",1185,24.32826,23.60226,21.57738,21.28802,"NAN",25.81268
"2020-09-26 07:03:00",1186,24.66205,23.96976,21.27251,21.09494,"NAN",25.85226
"2020-09-26 07:04:00",1187,25.20974,24.32098,20.83204,20.74896,"NAN",25.88554
"2020-09-26 07:05:00",1188,25.21276,24.34383,20.96948,20.76974,"NAN",25.90879
"2020-09-26 07:06:00",1189,25.61135,24.6853,20.82452,20.71441,"NAN",25.90186
"2020-09-26 07:07:00",1190,26.2665,25.19235,20.85364,20.72141,"NAN",25.90314
"2020-09-26 07:08:00",1191,26.61413,25.53286,20.93319,20.82739,"NAN",25.8996
"2020-09-26 07:09:00",1192,25.91358,25.75927,21.26117,21.07885,"NAN",25.91002
"2020-09-26 07:10:00",1193,26.04583,26.08498,21.35779,21.13864,"NAN",25.89392
"2020-09-26 07:11:00",1194,26.0766,26.37316,21.29413,21.06633,"NAN",25.92121
"2020-09-26 07:12:00",1195,26.26517,25.85341,21.35093,21.25095,"NAN",25.94125
"2020-09-26 07:13:00",1196,26.04678,26.10285,21.70406,21.54207,"NAN",25.92587
"2020-09-26 07:14:00",1197,26.4302,26.87004,22.06291,21.80168,"NAN",25.90228
"2020-09-26 07:15:00",1198,24.45913,24.30842,21.89894,21.6751,"NAN",25.91768
"2020-09-26 07:16:00",1199,23.8196,23.49353,21.56479,21.53281,"NAN",25.91967
"2020-09-26 07:17:00",1200,23.10254,22.95213,21.59582,21.55979,"NAN",25.90391
"2020-09-26 07:18:00",1201,23.19165,23.09641,21.58146,21.49189,"NAN",25.89112
"2020-09-26 07:19:00",1202,23.52414,23.21569,21.47143,21.35801,"NAN",25.90914
"2020-09-26 07:20:00",1203,23.70772,23.49522,21.63322,21.48534,"NAN",25.90358
"2020-09-26 07:21:00",1204,22.91047,22.58739,21.49586,21.5283,"NAN",25.91744
"2020-09-26 07:22:00",1205,24.0824,23.74354,21.51158,21.58904,"NAN",25.9371
"2020-09-26 07:23:00",1206,25.49093,25.04237,21.81296,21.86501,"NAN",25.9359
"2020-09-26 07:24:00",1207,25.053,24.66009,22.05551,22.03911,"NAN",25.9479
"2020-09-26 07:25:00",1208,26.59822,26.60311,22.38902,22.32124,"NAN",25.95656
"2020-09-26 07:26:00",1209,26.01261,25.67929,22.71003,22.73917,"NAN",25.96216
"2020-09-26 07:27:00",1210,24.81613,24.39517,22.59001,22.64802,"NAN",25.95536
"2020-09-26 07:28:00",1211,24.90146,24.68643,22.17763,22.25844,"NAN",25.95547
"2020-09-26 07:29:00",1212,23.35602,23.05741,22.01035,21.9443,"NAN",25.9513
"2020-09-26 07:30:00",1213,22.75241,22.5853,21.82578,21.68206,"NAN",25.95632
"2020-09-26 07:31:00",1214,22.91463,22.80714,21.73669,21.60401,"NAN",25.96064
"2020-09-26 07:32:00",1215,22.21778,22.0962,21.7245,21.57316,"NAN",25.96315
"2020-09-26 07:33:00",1216,22.00646,22.03252,21.45786,21.38913,"NAN",25.96385
"2020-09-26 07:34:00",1217,23.39413,23.32366,21.58188,21.41179,"NAN",25.97732
"2020-09-26 07:35:00",1218,26.4667,26.59178,21.82785,21.60323,"NAN",25.99657
"2020-09-26 07:36:00",1219,26.20606,26.14454,21.74928,21.58661,"NAN",25.98987
"2020-09-26 07:37:00",1220,26.75429,26.28973,22.0065,21.79957,"NAN",25.98909
"2020-09-26 07:38:00",1221,24.09252,23.63745,22.04727,21.87665,"NAN",25.99156
"2020-09-26 07:39:00",1222,24.77964,24.56585,21.88637,21.71537,"NAN",26.00244
"2020-09-26 07:40:00",1223,24.98686,24.53129,21.68906,21.59802,"NAN",26.01428
"2020-09-26 07:41:00",1224,25.52875,25.23325,21.74973,21.61761,"NAN",26.02391
"2020-09-26 07:42:00",1225,26.41833,26.28524,22.01776,21.85361,"NAN",26.01896
"2020-09-26 07:43:00",1226,27.9327,27.54172,22.34448,22.18499,"NAN",26.02164
"2020-09-26 07:44:00",1227,26.50474,25.75536,22.12939,22.06497,"NAN",26.02878
"2020-09-26 07:45:00",1228,26.42843,26.2824,22.33352,22.24197,"NAN",26.03952
"2020-09-26 07:46:00",1229,27.66746,27.35857,22.63883,22.4465,"NAN",26.02865
"2020-09-26 07:47:00",1230,28.35536,27.80268,22.70578,22.50611,"NAN",26.02441
"2020-09-26 07:48:00",1231,26.59061,26.13647,22.62697,22.42759,"NAN",26.05585
"2020-09-26 07:49:00",1232,27.09319,26.83427,22.45912,22.33455,"NAN",26.05825
"2020-09-26 07:50:00",1233,27.26742,26.91019,22.66343,22.40704,"NAN",26.04219
"2020-09-26 07:51:00",1234,28.44583,28.16554,22.60282,22.456,"NAN",26.0588
"2020-09-26 07:52:00",1235,28.46676,28.36814,23.03153,22.73833,"NAN",26.04655
"2020-09-26 07:53:00",1236,28.3722,28.24562,23.25797,23.12377,"NAN",26.0343
"2020-09-26 07:54:00",1237,28.86774,29.24006,23.36701,23.19352,"NAN",26.03963
"2020-09-26 07:55:00",1238,29.86727,30.33483,23.64605,23.36829,"NAN",26.06058
"2020-09-26 07:56:00",1239,27.66728,27.32799,23.35577,23.13932,"NAN",26.05548
"2020-09-26 07:57:00",1240,25.56877,25.11191,22.89657,22.79412,"NAN",26.05275
"2020-09-26 07:58:00",1241,24.47779,24.42905,22.73087,22.55861,"NAN",26.05456
"2020-09-26 07:59:00",1242,24.4732,24.40908,22.62776,22.43091,"NAN",26.06888
"2020-09-26 08:00:00",1243,24.10639,23.82737,22.64515,22.42562,"NAN",26.09214
