"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_25_9_2020.CR1","4460","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-26 22:01:00",2084,17.89196,17.8277,17.73245,17.24219,"NAN",25.87392
"2020-09-26 22:02:00",2085,17.67283,17.60769,17.84427,17.35311,"NAN",25.85868
"2020-09-26 22:03:00",2086,17.60806,17.56486,18.085,17.56274,"NAN",25.86416
"2020-09-26 22:04:00",2087,17.58528,17.55969,18.03191,17.5902,"NAN",25.87002
"2020-09-26 22:05:00",2088,17.56663,17.55561,18.07433,17.6219,"NAN",25.86321
"2020-09-26 22:06:00",2089,17.58391,17.56749,18.02548,17.58421,"NAN",25.8539
"2020-09-26 22:07:00",2090,17.57607,17.57615,18.02632,17.63362,"NAN",25.84466
"2020-09-26 22:08:00",2091,17.58334,17.58496,18.06246,17.66172,"NAN",25.86239
"2020-09-26 22:09:00",2092,18.126,18.37536,18.13055,17.79019,"NAN",25.84818
"2020-09-26 22:10:00",2093,18.59346,18.7767,18.05507,17.69705,"NAN",25.85594
"2020-09-26 22:11:00",2094,18.54895,18.70904,18.14068,17.72605,"NAN",25.85306
"2020-09-26 22:12:00",2095,18.67324,18.86773,18.16025,17.77458,"NAN",25.84976
"2020-09-26 22:13:00",2096,18.51204,18.70884,18.11013,17.63821,"NAN",25.85086
"2020-09-26 22:14:00",2097,18.58824,18.74631,17.97765,17.48736,"NAN",25.83508
"2020-09-26 22:15:00",2098,18.51536,18.67703,17.99372,17.45823,"NAN",25.84952
"2020-09-26 22:16:00",2099,18.3148,18.51999,18.0298,17.51428,"NAN",25.84118
"2020-09-26 22:17:00",2100,18.2095,18.42619,17.95913,17.501,"NAN",25.82903
"2020-09-26 22:18:00",2101,18.34073,18.56223,17.81952,17.33033,"NAN",25.83754
"2020-09-26 22:19:00",2102,18.34622,18.51834,17.80492,17.35276,"NAN",25.8238
"2020-09-26 22:20:00",2103,18.23309,18.38676,17.77186,17.25158,"NAN",25.84191
"2020-09-26 22:21:00",2104,18.1597,18.38094,17.7389,17.30725,"NAN",25.83994
"2020-09-26 22:22:00",2105,18.20917,18.39622,17.65636,17.21557,"NAN",25.84036
"2020-09-26 22:23:00",2106,17.93103,18.0916,17.75087,17.31212,"NAN",25.84109
"2020-09-26 22:24:00",2107,18.11101,18.26705,17.71742,17.29929,"NAN",25.85771
"2020-09-26 22:25:00",2108,18.01865,18.27441,17.84775,17.37172,"NAN",25.85312
"2020-09-26 22:26:00",2109,18.29763,18.51954,17.81156,17.43995,"NAN",25.83429
"2020-09-26 22:27:00",2110,18.40101,18.54216,17.81088,17.41092,"NAN",25.84372
"2020-09-26 22:28:00",2111,18.22055,18.39387,17.79815,17.42281,"NAN",25.83382
"2020-09-26 22:29:00",2112,18.24023,18.45512,17.76811,17.41797,"NAN",25.81519
"2020-09-26 22:30:00",2113,18.2027,18.32545,17.75824,17.29473,"NAN",25.82244
"2020-09-26 22:31:00",2114,17.9295,18.12121,17.81345,17.38242,"NAN",25.8299
"2020-09-26 22:32:00",2115,18.16819,18.31873,17.67274,17.28415,"NAN",25.82592
"2020-09-26 22:33:00",2116,18.09339,18.25146,17.66942,17.1384,"NAN",25.82386
"2020-09-26 22:34:00",2117,17.96781,18.14776,17.65109,17.17611,"NAN",25.82939
"2020-09-26 22:35:00",2118,18.213,18.42501,17.72095,17.32012,"NAN",25.82229
"2020-09-26 22:36:00",2119,18.28897,18.43506,17.5876,17.20074,"NAN",25.81245
"2020-09-26 22:37:00",2120,17.85725,18.06422,17.64531,17.23058,"NAN",25.81929
"2020-09-26 22:38:00",2121,17.63946,17.83488,17.58537,17.22418,"NAN",25.82031
"2020-09-26 22:39:00",2122,17.58775,17.91688,17.61524,17.09327,"NAN",25.82086
"2020-09-26 22:40:00",2123,18.0853,18.33735,17.81837,17.13412,"NAN",25.83669
"2020-09-26 22:41:00",2124,18.2443,18.41234,17.64203,17.23471,"NAN",25.8139
"2020-09-26 22:42:00",2125,18.40653,18.61486,17.64237,17.25247,"NAN",25.82825
"2020-09-26 22:43:00",2126,18.24193,18.40027,17.74445,17.28097,"NAN",25.82469
"2020-09-26 22:44:00",2127,17.99721,18.17789,17.76224,17.34075,"NAN",25.8325
"2020-09-26 22:45:00",2128,18.39487,18.66348,17.79656,17.36734,"NAN",25.81166
"2020-09-26 22:46:00",2129,18.34225,18.53714,17.80476,17.43046,"NAN",25.80387
"2020-09-26 22:47:00",2130,18.50178,18.72069,17.84461,17.41988,"NAN",25.81678
"2020-09-26 22:48:00",2131,18.53664,18.72996,17.7461,17.28555,"NAN",25.79699
"2020-09-26 22:49:00",2132,18.41142,18.55697,17.73688,17.21587,"NAN",25.80584
"2020-09-26 22:50:00",2133,18.23112,18.39903,17.71897,17.22967,"NAN",25.79608
"2020-09-26 22:51:00",2134,18.25363,18.37296,17.63135,17.20111,"NAN",25.81392
"2020-09-26 22:52:00",2135,18.04787,18.19106,17.72506,17.23257,"NAN",25.79811
"2020-09-26 22:53:00",2136,18.22827,18.38041,17.69353,17.34201,"NAN",25.81452
"2020-09-26 22:54:00",2137,18.09585,18.25366,17.58618,17.16538,"NAN",25.8173
"2020-09-26 22:55:00",2138,17.89091,18.05817,17.48932,17.08562,"NAN",25.78538
"2020-09-26 22:56:00",2139,17.77883,17.99567,17.47708,17.0357,"NAN",25.79305
"2020-09-26 22:57:00",2140,17.99822,18.23606,17.47502,16.93594,"NAN",25.80828
"2020-09-26 22:58:00",2141,18.25635,18.40352,17.57456,17.05046,"NAN",25.7926
"2020-09-26 22:59:00",2142,18.10191,18.23935,17.53538,17.08138,"NAN",25.80129
"2020-09-26 23:00:00",2143,17.95202,18.12047,17.68794,17.27807,"NAN",25.77879
