"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_25_9_2020.CR1","4460","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-26 02:01:00",884,18.89285,18.91501,18.79157,18.59891,"NAN",25.7338
"2020-09-26 02:02:00",885,18.88408,18.91735,19.05654,18.85822,"NAN",25.7736
"2020-09-26 02:03:00",886,18.87891,18.9012,18.98825,18.84295,"NAN",25.72691
"2020-09-26 02:04:00",887,18.87712,18.89131,18.96252,18.77137,"NAN",25.72937
"2020-09-26 02:05:00",888,18.87551,18.87943,18.89275,18.67464,"NAN",25.73949
"2020-09-26 02:06:00",889,18.86135,18.86377,18.78849,18.54581,"NAN",25.74083
"2020-09-26 02:07:00",890,18.8145,18.82373,18.78052,18.57348,"NAN",25.73879
"2020-09-26 02:08:00",891,18.8094,18.81294,18.82196,18.60282,"NAN",25.7471
"2020-09-26 02:09:00",892,18.7745,18.81985,18.64208,18.45368,"NAN",25.71988
"2020-09-26 02:10:00",893,18.65422,18.70705,18.55957,18.34141,"NAN",25.73215
"2020-09-26 02:11:00",894,18.59957,18.65658,18.56772,18.32492,"NAN",25.73268
"2020-09-26 02:12:00",895,18.52586,18.61979,18.79076,18.5431,"NAN",25.71761
"2020-09-26 02:13:00",896,18.50958,18.5247,18.65469,18.3741,"NAN",25.63428
"2020-09-26 02:14:00",897,18.46901,18.51785,18.62423,18.32082,"NAN",25.6342
"2020-09-26 02:15:00",898,18.40009,18.46252,18.67069,18.41617,"NAN",25.66568
"2020-09-26 02:16:00",899,18.35457,18.42442,18.55457,18.33834,"NAN",25.65351
"2020-09-26 02:17:00",900,18.33012,18.33982,18.45016,18.17927,"NAN",25.6592
"2020-09-26 02:18:00",901,18.37857,18.43652,18.57086,18.31973,"NAN",25.66703
"2020-09-26 02:19:00",902,18.37393,18.40583,18.55817,18.27476,"NAN",25.67206
"2020-09-26 02:20:00",903,18.43742,18.49322,18.3963,18.17477,"NAN",25.73608
"2020-09-26 02:21:00",904,18.27551,18.30074,18.39537,18.13193,"NAN",25.65202
"2020-09-26 02:22:00",905,18.36174,18.40715,18.50676,18.30556,"NAN",25.67199
"2020-09-26 02:23:00",906,18.36275,18.4455,18.59591,18.52384,"NAN",25.67895
"2020-09-26 02:24:00",907,18.35957,18.39772,18.59839,18.43239,"NAN",25.668
"2020-09-26 02:25:00",908,18.37788,18.46391,18.56522,18.40936,"NAN",25.66497
"2020-09-26 02:26:00",909,18.38369,18.40627,18.5312,18.31125,"NAN",25.67211
"2020-09-26 02:27:00",910,18.35455,18.4395,18.40504,18.20831,"NAN",25.71979
"2020-09-26 02:28:00",911,18.3392,18.42714,18.64383,18.45066,"NAN",25.69378
"2020-09-26 02:29:00",912,18.31442,18.32286,18.56091,18.52764,"NAN",25.72835
"2020-09-26 02:30:00",913,18.32394,18.39972,18.50744,18.3514,"NAN",25.68918
"2020-09-26 02:31:00",914,18.26185,18.27285,18.45342,18.36064,"NAN",25.72831
"2020-09-26 02:32:00",915,18.26967,18.35313,18.55373,18.37268,"NAN",25.75009
"2020-09-26 02:33:00",916,18.33796,18.40025,18.39375,18.23411,"NAN",25.75792
"2020-09-26 02:34:00",917,18.30573,18.35843,18.42202,18.2559,"NAN",25.7436
"2020-09-26 02:35:00",918,18.26431,18.36446,18.53619,18.31098,"NAN",25.74914
"2020-09-26 02:36:00",919,18.24171,18.3499,18.44251,18.19106,"NAN",25.74842
"2020-09-26 02:37:00",920,18.41585,18.58375,18.36169,18.12052,"NAN",25.79384
"2020-09-26 02:38:00",921,18.2592,18.35848,18.55928,18.1264,"NAN",25.76545
"2020-09-26 02:39:00",922,18.25277,18.29339,18.5744,18.31631,"NAN",25.78133
"2020-09-26 02:40:00",923,18.46568,18.55583,18.47634,18.1214,"NAN",25.76405
"2020-09-26 02:41:00",924,18.28522,18.36365,18.44283,18.19612,"NAN",25.78789
"2020-09-26 02:42:00",925,18.36181,18.49479,18.38793,18.02927,"NAN",25.76163
"2020-09-26 02:43:00",926,18.2622,18.36693,18.37436,18.01397,"NAN",25.74744
"2020-09-26 02:44:00",927,18.2612,18.31921,18.41389,17.99407,"NAN",25.76379
"2020-09-26 02:45:00",928,18.17663,18.2491,18.50503,18.1265,"NAN",25.77615
"2020-09-26 02:46:00",929,18.27454,18.42308,18.59644,18.2217,"NAN",25.7719
"2020-09-26 02:47:00",930,18.32781,18.39453,18.5548,18.37347,"NAN",25.75352
"2020-09-26 02:48:00",931,18.38891,18.48587,18.54372,18.42922,"NAN",25.74265
"2020-09-26 02:49:00",932,18.48511,18.52404,18.61842,18.50507,"NAN",25.7795
"2020-09-26 02:50:00",933,18.5131,18.53889,18.61063,18.56611,"NAN",25.77849
"2020-09-26 02:51:00",934,18.57013,18.60935,18.55066,18.56795,"NAN",25.76512
"2020-09-26 02:52:00",935,18.54722,18.61414,18.42213,18.45976,"NAN",25.75991
"2020-09-26 02:53:00",936,18.6763,18.75524,18.46968,18.3802,"NAN",25.747
"2020-09-26 02:54:00",937,18.63294,18.65176,18.41186,18.28341,"NAN",25.74999
"2020-09-26 02:55:00",938,18.5444,18.53496,18.40336,18.2136,"NAN",25.7503
"2020-09-26 02:56:00",939,18.62189,18.64823,18.40935,18.21141,"NAN",25.762
"2020-09-26 02:57:00",940,18.4992,18.5079,18.30447,18.10754,"NAN",25.74272
"2020-09-26 02:58:00",941,18.66071,18.72512,18.27981,17.98842,"NAN",25.77144
"2020-09-26 02:59:00",942,18.39696,18.40204,18.16833,17.84351,"NAN",25.73429
"2020-09-26 03:00:00",943,18.38906,18.45004,18.10061,17.79005,"NAN",25.73634
