timestamp,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol
2020-09-27 00:00:00,18.2986,-0.729802,11.97405,401.8239
2020-09-27 00:00:02,18.28172,-0.364901,11.98769,401.2784
2020-09-27 00:00:04,18.29728,-0.364901,11.98769,400.7602
2020-09-27 00:00:06,18.29599,-0.364901,11.97405,402.0421
2020-09-27 00:00:08,18.33949,-0.729802,11.97405,400.9511
2020-09-27 00:00:14,18.39997,-0.364901,12.08316,401.0056
2020-09-27 00:00:16,18.34665,-0.364901,12.01497,400.542
2020-09-27 00:00:18,18.37326,-0.364901,12.06952,402.124
2020-09-27 00:00:20,18.33117,-0.364901,12.04224,401.3602
2020-09-27 00:00:22,18.36482,-0.364901,12.04224,401.6876
2020-09-27 00:00:24,18.44211,0.364901,12.04224,401.7966
2020-09-27 00:00:26,18.47728,0.364901,12.04224,401.6603
2020-09-27 00:00:28,18.47455,0.364901,12.04224,401.2784
2020-09-27 00:00:30,18.42403,0.729802,12.05588,401.933
2020-09-27 00:00:32,18.35638,0.364901,12.04224,402.1512
2020-09-27 00:00:34,18.30456,0.729802,12.0286,402.5058
2020-09-27 00:00:36,18.30573,-0.364901,12.05588,401.1147
2020-09-27 00:00:38,18.29599,-0.364901,12.06952,401.8512
2020-09-27 00:00:40,18.31429,-0.364901,12.06952,401.9058
2020-09-27 00:00:42,18.31288,-0.364901,12.05588,401.4421
2020-09-27 00:00:44,18.33833,0.364901,12.05588,401.0329
2020-09-27 00:00:46,18.39015,0.364901,12.08316,401.2784
2020-09-27 00:00:48,18.3973,0.0,12.0968,402.2876
2020-09-27 00:00:50,18.43106,0.0,12.0968,400.6783
2020-09-27 00:00:52,18.44807,0.364901,12.08316,401.6603
2020-09-27 00:00:54,18.44794,0.364901,12.11043,402.2876
2020-09-27 00:00:56,18.44665,0.0,12.08316,401.6057
2020-09-27 00:00:58,18.43235,-0.364901,12.0968,400.051
2020-09-27 00:01:00,18.40445,-0.364901,12.11043,401.4148
2020-09-27 00:01:02,18.43118,-0.729802,12.08316,401.4966
2020-09-27 00:01:04,18.3817,0.364901,12.08316,401.8785
2020-09-27 00:01:06,18.38054,-0.364901,12.08316,401.1693
2020-09-27 00:01:08,18.36482,-0.729802,12.13771,401.6057
2020-09-27 00:01:10,18.35245,0.0,12.11043,402.2058
2020-09-27 00:01:12,18.39601,0.364901,12.12407,401.3057
2020-09-27 00:01:14,18.3935,0.729802,12.12407,400.7602
2020-09-27 00:01:16,18.47455,-0.364901,12.11043,402.3149
2020-09-27 00:01:18,18.48051,0.729802,12.13771,402.0149
2020-09-27 00:01:20,18.48311,0.729802,12.15135,399.7237
2020-09-27 00:01:22,18.50715,0.7298001,12.12408,400.5147
2020-09-27 00:01:24,18.52971,0.3649001,12.15135,400.5693
2020-09-27 00:01:26,18.51427,-0.3649001,12.15135,401.5785
2020-09-27 00:01:28,18.44403,0.0,12.16499,400.6238
2020-09-27 00:01:30,18.42131,-0.7298001,12.13771,399.3419
2020-09-27 00:01:32,18.41999,-0.7298001,12.16499,401.4966
2020-09-27 00:01:34,18.42843,-0.7298001,12.17863,401.1693
2020-09-27 00:01:36,18.47195,-0.3649001,12.17863,400.3511
2020-09-27 00:01:38,18.49595,0.0,12.15135,401.633
2020-09-27 00:01:40,18.53247,0.0,12.16499,401.8785
2020-09-27 00:01:42,18.52271,0.0,12.15135,400.4056
2020-09-27 00:01:44,18.5239,0.3649001,12.16499,401.033
2020-09-27 00:01:46,18.51547,0.3649001,12.17863,401.2784
2020-09-27 00:01:48,18.51415,0.3649001,12.16499,402.5877
2020-09-27 00:01:50,18.44403,-0.3649001,12.17863,400.2965
2020-09-27 00:01:52,18.46219,-0.3649001,12.19227,400.5693
2020-09-27 00:01:54,18.45375,-0.3649001,12.16499,401.2784
2020-09-27 00:01:56,18.46219,-0.7298001,12.17863,401.8239
2020-09-27 00:01:58,18.42843,-0.7298001,12.19227,401.5785
2020-09-27 00:02:00,18.47063,0.7298001,12.21954,401.8785
2020-09-27 00:02:02,18.44675,0.3649001,12.19227,400.9784
2020-09-27 00:02:04,18.44403,0.3649001,12.19227,401.0602
2020-09-27 00:02:06,18.43687,0.0,12.21954,401.2784
2020-09-27 00:02:08,18.46091,0.0,12.19227,401.0602
2020-09-27 00:02:10,18.44403,1.0947,12.17863,401.633
2020-09-27 00:02:12,18.46228,0.0,12.17863,400.9784
2020-09-27 00:02:14,18.4187,0.0,12.19227,400.842
2020-09-27 00:02:16,18.39338,-0.3649001,12.19227,402.8059
2020-09-27 00:02:18,18.36677,0.0,12.19227,401.4966
2020-09-27 00:02:20,18.36818,-0.3649001,12.2059,401.2239
2020-09-27 00:02:22,18.39219,-0.3649001,12.19227,401.3057
2020-09-27 00:02:24,18.41026,0.7298001,12.21954,400.7329
2020-09-27 00:02:26,18.41751,0.3649001,12.23318,401.8239
2020-09-27 00:02:28,18.47195,0.0,12.23318,401.033
2020-09-27 00:02:30,18.43571,0.0,12.21954,401.1966
2020-09-27 00:02:32,18.45118,0.3649001,12.21954,401.6057
2020-09-27 00:02:34,18.44983,-0.3649001,12.21954,400.3511
2020-09-27 00:02:36,18.45962,1.0947,12.23318,401.1693
2020-09-27 00:02:38,18.46671,0.3649001,12.2059,402.2877
2020-09-27 00:02:40,18.4187,0.0,12.21954,401.3875
2020-09-27 00:02:42,18.36542,0.0,12.23318,401.2239
2020-09-27 00:02:44,18.35974,-0.7298001,12.21954,401.333
2020-09-27 00:02:46,18.37521,-0.3649001,12.24682,401.5512
2020-09-27 00:02:48,18.35842,-1.0947,12.23318,400.7329
2020-09-27 00:02:50,18.35833,0.0,12.23318,402.1513
2020-09-27 00:02:52,18.36542,-0.3649001,12.23318,400.7875
2020-09-27 00:02:54,18.41607,-0.7298001,12.24682,401.2239
2020-09-27 00:02:56,18.4187,0.0,12.26046,401.5785
2020-09-27 00:02:58,18.37386,-0.3649001,12.26046,400.9784
2020-09-27 00:03:00,18.36677,0.3649001,12.24682,400.7329
2020-09-27 00:03:02,18.34854,0.3649001,12.24682,401.6057
2020-09-27 00:03:04,18.4187,0.7298001,12.27409,401.4966
2020-09-27 00:03:06,18.40898,0.7298001,12.26046,401.333
2020-09-27 00:03:08,18.37521,0.3649001,12.26046,400.7602
2020-09-27 00:03:10,18.34854,0.7298001,12.27409,401.7694
2020-09-27 00:03:12,18.27971,0.0,12.26046,401.2239
2020-09-27 00:03:14,18.31236,1.094697,12.26046,401.7694
2020-09-27 00:03:16,18.35711,0.0,12.2741,401.1421
2020-09-27 00:03:18,18.35968,0.0,12.28774,400.7875
2020-09-27 00:03:20,18.34016,-0.729798,12.30138,401.1148
2020-09-27 00:03:22,18.3304,-0.364899,12.30138,401.1421
2020-09-27 00:03:24,18.38366,-0.364899,12.28774,400.7875
2020-09-27 00:03:26,18.41614,-0.364899,12.2741,401.824
2020-09-27 00:03:28,18.4765,0.364899,12.28774,401.333
2020-09-27 00:03:30,18.4765,0.729798,12.31501,400.842
2020-09-27 00:03:32,18.44274,0.729798,12.31501,400.7329
2020-09-27 00:03:34,18.39803,0.729798,12.30138,401.3876
2020-09-27 00:03:36,18.39793,0.729798,12.30138,400.842
2020-09-27 00:03:38,18.36417,0.729798,12.2741,400.842
2020-09-27 00:03:40,18.36289,1.094697,12.2741,400.0238
2020-09-27 00:03:42,18.39803,0.0,12.28774,400.542
2020-09-27 00:03:44,18.35582,0.0,12.28774,401.0057
2020-09-27 00:03:46,18.32067,1.094697,12.28774,401.4149
2020-09-27 00:03:48,18.29406,0.729798,12.30138,400.9784
2020-09-27 00:03:50,18.35573,-0.364899,12.30138,401.3876
2020-09-27 00:03:52,18.31939,-0.729798,12.28774,401.4967
