timestamp,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol,P.irga.kPa
2020-09-28 00:02:54,24.32305,1.095037,12.69386,403.4751,94.20185
2020-09-28 00:02:56,24.32314,0.7300243,12.70749,403.0115,94.20185
2020-09-28 00:02:58,24.3565,0.3650122,12.69386,403.6932,94.20731
2020-09-28 00:03:00,24.35106,-0.3650122,12.69386,403.666,94.20185
2020-09-28 00:03:02,24.33001,-0.3650122,12.69386,403.6115,94.20185
2020-09-28 00:03:04,24.28977,-1.095037,12.69386,403.7478,94.20185
2020-09-28 00:03:06,24.29665,-0.3650122,12.69386,403.5842,94.20185
2020-09-28 00:03:08,24.29811,-0.7300243,12.68022,404.4295,94.20185
2020-09-28 00:03:10,24.27987,-0.3650122,12.69386,403.7751,94.20185
2020-09-28 00:03:12,24.24519,0.3650122,12.69386,402.9843,94.20185
2020-09-28 00:03:14,24.25494,0.0,12.68022,403.666,94.20185
2020-09-28 00:03:16,24.26328,0.0,12.68022,403.3933,94.20185
2020-09-28 00:03:18,24.25494,0.0,12.69386,404.6204,94.20185
2020-09-28 00:03:20,24.2451,0.0,12.68022,403.7751,94.20185
2020-09-28 00:03:22,24.22695,0.0,12.68022,403.7751,94.20185
2020-09-28 00:03:24,24.25786,-0.3650122,12.68022,403.3933,94.20185
2020-09-28 00:03:26,24.26328,-0.7300243,12.66659,403.3933,94.20185
2020-09-28 00:03:28,24.27309,-0.3650122,12.68022,404.3204,94.20185
2020-09-28 00:03:30,24.27996,-0.3650122,12.68022,403.0388,94.20185
2020-09-28 00:03:32,24.29267,0.3650122,12.68022,404.3477,94.20185
2020-09-28 00:03:34,24.26474,0.3650122,12.72113,403.9114,94.20185
2020-09-28 00:03:36,24.26328,-0.3650122,12.66659,404.0477,94.20731
2020-09-28 00:03:38,24.29958,0.7300243,12.66659,403.7478,94.20185
2020-09-28 00:03:40,24.28831,-0.3650122,12.68022,402.7388,94.20185
2020-09-28 00:03:42,24.33001,-0.3650122,12.69386,403.7751,94.20185
2020-09-28 00:03:44,24.38283,0.3650122,12.68022,403.3115,94.20185
2020-09-28 00:03:46,24.32992,-0.3650122,12.69386,403.5569,94.20185
2020-09-28 00:03:48,24.32167,-1.095037,12.66659,404.484,94.20185
2020-09-28 00:03:50,24.31193,0.0,12.65295,403.6932,94.20185
2020-09-28 00:03:52,24.29665,-0.3650122,12.66659,402.8206,94.20185
2020-09-28 00:03:54,24.28143,0.0,12.65295,404.3204,94.20185
2020-09-28 00:03:56,24.26328,0.0,12.66659,403.7751,94.20185
2020-09-28 00:03:58,24.26621,0.0,12.66659,403.7751,94.20185
2020-09-28 00:04:00,24.26328,0.3650122,12.66659,403.8569,94.20185
2020-09-28 00:04:02,24.3148,0.0,12.66659,403.8841,94.20185
2020-09-28 00:04:04,24.35504,-0.3650122,12.66659,403.9387,94.1964
2020-09-28 00:04:06,24.33982,-0.3650122,12.69386,403.4206,94.20185
2020-09-28 00:04:08,24.32167,-0.7300243,12.68022,403.4206,94.20185
2020-09-28 00:04:10,24.29524,-0.3650122,12.66659,403.3387,94.20185
2020-09-28 00:04:12,24.32027,-0.7300243,12.68022,403.3387,94.20731
2020-09-28 00:04:14,24.36197,-0.7300243,12.65295,403.7478,94.20185
2020-09-28 00:04:16,24.35363,-0.3650122,12.63932,402.7388,94.1964
2020-09-28 00:04:18,24.36344,-0.3650109,12.6672,403.1504,94.20253
2020-09-28 00:04:20,24.36341,0.0,12.65356,403.1777,94.20253
2020-09-28 00:04:22,24.37471,-0.7300219,12.6672,402.9595,94.20253
2020-09-28 00:04:24,24.31339,-0.7300219,12.62629,402.5232,94.19707
2020-09-28 00:04:26,24.30362,0.0,12.63993,403.9958,94.19707
2020-09-28 00:04:28,24.32027,-0.7300219,12.63993,403.8322,94.20253
2020-09-28 00:04:30,24.33008,-0.3650109,12.62629,403.7776,94.20253
2020-09-28 00:04:32,24.30505,-0.7300219,12.63993,404.2412,94.20253
2020-09-28 00:04:34,24.28693,-0.7300219,12.61265,404.0504,94.20253
2020-09-28 00:04:36,24.28837,-0.3650109,12.61265,403.7776,94.20253
2020-09-28 00:04:38,24.25356,-0.7300219,12.63993,402.9595,94.20253
2020-09-28 00:04:40,24.25353,-0.7300219,12.62629,403.5049,94.20253
2020-09-28 00:04:42,24.22853,-0.7300219,12.63993,403.8867,94.20253
2020-09-28 00:04:44,24.23143,0.0,12.65356,403.9413,94.20253
2020-09-28 00:04:46,24.2913,0.0,12.63993,403.6958,94.20253
2020-09-28 00:04:48,24.22997,0.3650109,12.63993,403.2867,94.20798
2020-09-28 00:04:50,24.255,-0.3650109,12.65356,402.4959,94.20253
2020-09-28 00:04:52,24.24519,0.0,12.63993,404.9503,94.20253
2020-09-28 00:04:54,24.23688,0.3650109,12.65356,403.3958,94.20253
2020-09-28 00:04:56,24.23987,-0.3650109,12.65356,403.614,94.20253
2020-09-28 00:04:58,24.23978,0.0,12.6672,403.0413,94.20253
2020-09-28 00:05:00,24.25353,0.0,12.6672,404.5685,94.20253
2020-09-28 00:05:02,24.23831,-0.3650109,12.65356,403.6413,94.20253
2020-09-28 00:05:04,24.22019,0.3650109,12.65356,403.5049,94.20253
2020-09-28 00:05:06,24.27461,-1.095033,12.63993,403.9413,94.20253
2020-09-28 00:05:08,24.25356,0.0,12.6672,404.0504,94.20253
2020-09-28 00:05:10,24.27859,0.3650109,12.65356,404.1594,94.20798
2020-09-28 00:05:12,24.24379,0.0,12.6672,404.2958,94.20253
2020-09-28 00:05:14,24.23972,0.0,12.6672,402.6323,94.20253
2020-09-28 00:05:16,24.20207,-0.3650109,12.6672,403.8867,94.20253
2020-09-28 00:05:18,24.22163,-0.3650109,12.68083,404.9775,94.20253
2020-09-28 00:05:20,24.19659,-0.7300219,12.6672,403.7504,94.20253
2020-09-28 00:05:22,24.20494,-0.7300219,12.6672,403.4231,94.19707
2020-09-28 00:05:24,24.24124,0.0,12.69446,403.7776,94.20253
2020-09-28 00:05:26,24.24522,-0.7300219,12.68083,404.923,94.20253
2020-09-28 00:05:28,24.22853,1.095033,12.68083,403.7776,94.20253
2020-09-28 00:05:30,24.24662,-0.3650109,12.69446,405.1411,94.20253
2020-09-28 00:05:32,24.22853,-1.095033,12.6672,404.2412,94.20253
2020-09-28 00:05:34,24.24666,-0.7300219,12.65356,403.9413,94.20253
2020-09-28 00:05:36,24.26191,-0.7300219,12.65356,404.4321,94.20253
2020-09-28 00:05:38,24.28837,0.0,12.65356,403.4504,94.20253
2020-09-28 00:05:40,24.23688,-0.3650109,12.6672,405.1139,94.20253
2020-09-28 00:05:42,24.23544,-0.3650109,12.62629,404.623,94.20798
2020-09-28 00:05:44,24.20204,-0.3650109,12.65356,403.9958,94.20253
2020-09-28 00:05:46,24.20207,-0.3650109,12.65356,404.4048,94.20253
2020-09-28 00:05:48,24.23688,-0.7300219,12.63993,403.6413,94.20253
2020-09-28 00:05:50,24.27168,-0.3650109,12.65356,403.1777,94.20253
2020-09-28 00:05:52,24.30505,-1.095033,12.65356,402.1687,94.20253
2020-09-28 00:05:54,24.32864,-1.095033,12.6672,403.5049,94.20253
2020-09-28 00:05:56,24.33698,-0.7300219,12.65356,403.614,94.19707
2020-09-28 00:05:58,24.31339,-0.7300219,12.65356,404.4048,94.20253
2020-09-28 00:06:00,24.29527,-0.7300219,12.63993,404.1867,94.20253
2020-09-28 00:06:02,24.27859,-0.3650109,12.63993,403.3413,94.20253
2020-09-28 00:06:04,24.26881,-0.3650109,12.63993,403.2322,94.20253
2020-09-28 00:06:06,24.28547,-0.7300219,12.63993,403.5594,94.20253
2020-09-28 00:06:08,24.29527,-0.7300219,12.61265,403.3958,94.19707
2020-09-28 00:06:10,24.31639,-0.3650078,12.64041,403.8888,94.20307
2020-09-28 00:06:12,24.2968,0.3650078,12.62677,403.2343,94.20307
2020-09-28 00:06:14,24.34828,0.7300155,12.62677,404.516,94.20307
2020-09-28 00:06:16,24.35369,0.3650078,12.61314,404.6251,94.19762
2020-09-28 00:06:18,24.38021,0.0,12.62677,404.3251,94.20307
2020-09-28 00:06:20,24.37044,0.0,12.64041,403.9979,94.20307
2020-09-28 00:06:22,24.34398,0.3650078,12.62677,404.1615,94.19762
2020-09-28 00:06:24,24.33851,0.7300155,12.61314,404.0524,94.20307
2020-09-28 00:06:26,24.33017,0.7300155,12.57223,403.7797,94.20307
2020-09-28 00:06:28,24.31205,0.0,12.5995,403.5615,94.20307
2020-09-28 00:06:30,24.34535,0.3650078,12.57223,402.6343,94.20307
2020-09-28 00:06:32,24.32721,0.3650078,12.58587,403.9433,94.20307
2020-09-28 00:06:34,24.34685,0.3650078,12.5995,403.5615,94.20307
2020-09-28 00:06:36,24.37044,0.0,12.57223,403.4797,94.20307
2020-09-28 00:06:38,24.34685,0.3650078,12.5995,403.8342,94.20307
2020-09-28 00:06:40,24.36353,1.095023,12.5995,404.2433,94.20307
2020-09-28 00:06:42,24.37037,0.7300155,12.58587,403.6161,94.20307
2020-09-28 00:06:44,24.30915,0.7300155,12.5995,404.0797,94.20307
2020-09-28 00:06:46,24.35369,0.3650078,12.5995,403.8342,94.20307
2020-09-28 00:06:48,24.29244,0.3650078,12.5995,402.607,94.20307
2020-09-28 00:06:50,24.25907,-0.3650078,12.58587,403.8615,94.20307
2020-09-28 00:06:52,24.25366,-0.3650078,12.57223,402.9888,94.20307
2020-09-28 00:06:54,24.27868,-1.095023,12.58587,403.5342,94.20307
2020-09-28 00:06:56,24.28559,-0.3650078,12.58587,404.1615,94.20307
2020-09-28 00:06:58,24.26056,-1.095023,12.57223,403.2615,94.20307
2020-09-28 00:07:00,24.31062,-0.7300155,12.61314,404.216,94.20307
2020-09-28 00:07:02,24.31052,-1.095023,12.5995,404.0251,94.20307
2020-09-28 00:07:04,24.27725,-1.095023,12.61314,403.2615,94.20307
2020-09-28 00:07:06,24.30371,-0.7300155,12.5995,403.0434,94.20307
2020-09-28 00:07:08,24.31492,-0.7300155,12.62677,403.3161,94.20307
2020-09-28 00:07:10,24.28703,-0.7300155,12.61314,403.6706,94.20307
2020-09-28 00:07:12,24.31062,-0.7300155,12.61314,403.3434,94.20307
2020-09-28 00:07:14,24.32039,-0.7300155,12.5995,403.4524,94.20307
2020-09-28 00:07:16,24.30371,-0.3650078,12.61314,403.7797,94.20307
2020-09-28 00:07:18,24.29384,-0.7300155,12.58587,403.6161,94.20307
2020-09-28 00:07:20,24.27725,-0.7300155,12.58587,403.5342,94.20307
2020-09-28 00:07:22,24.27725,-0.7300155,12.5995,402.9343,94.20307
2020-09-28 00:07:24,24.26891,-0.3650078,12.58587,404.1069,94.20307
2020-09-28 00:07:26,24.31896,0.3650078,12.61314,403.3979,94.20307
2020-09-28 00:07:28,24.29537,-0.3650078,12.61314,404.4342,94.20307
2020-09-28 00:07:30,24.30658,-0.7300155,12.61314,403.6979,94.20307
2020-09-28 00:07:32,24.27868,-0.7300155,12.5995,404.9251,94.20307
2020-09-28 00:07:34,24.25076,-0.3650078,12.58587,403.8342,94.19762
2020-09-28 00:07:36,24.25907,-0.7300155,12.5995,403.9433,94.19762
2020-09-28 00:07:38,24.30515,-0.3650078,12.61314,404.216,94.20307
2020-09-28 00:07:40,24.27868,-0.7300155,12.61314,403.6706,94.20853
2020-09-28 00:07:42,24.26056,-0.3650078,12.61314,404.9524,94.20307
2020-09-28 00:07:44,24.26056,-0.7300155,12.61314,403.8888,94.20307
2020-09-28 00:07:46,24.25222,-0.7300155,12.61314,404.6797,94.20307
2020-09-28 00:07:48,24.24388,0.3650078,12.58587,403.8888,94.19762
2020-09-28 00:07:50,24.26891,0.0,12.61314,403.6706,94.20307
2020-09-28 00:07:52,24.262,-0.7300155,12.62677,403.916,94.20307
2020-09-28 00:07:54,24.27034,-0.3650078,12.61314,404.4887,94.20307
2020-09-28 00:07:56,24.24238,-0.3650078,12.64041,403.8069,94.20307
2020-09-28 00:07:58,24.24241,-0.7300155,12.61314,403.8069,94.20307
2020-09-28 00:08:00,24.26891,-0.7300155,12.61314,404.7615,94.20307
2020-09-28 00:08:02,24.30364,-0.7300119,12.61266,403.8595,94.20255
2020-09-28 00:08:04,24.31352,0.0,12.6263,403.9413,94.20255
2020-09-28 00:08:06,24.26747,-0.7300119,12.65357,402.8505,94.20255
2020-09-28 00:08:08,24.27582,-1.095018,12.59903,403.9413,94.20255
2020-09-28 00:08:10,24.34545,0.0,12.61266,403.4232,94.20255
2020-09-28 00:08:12,24.27578,-0.365006,12.61266,404.4322,94.20799
2020-09-28 00:08:14,24.26894,-0.365006,12.6263,402.6869,94.20255
2020-09-28 00:08:16,24.30084,-0.365006,12.61266,403.0141,94.20255
2020-09-28 00:08:18,24.30081,-0.7300119,12.61266,404.7594,94.20255
2020-09-28 00:08:20,24.28706,-0.7300119,12.61266,403.2595,94.20255
2020-09-28 00:08:22,24.2341,-0.7300119,12.59903,403.6413,94.20255
2020-09-28 00:08:24,24.2954,0.365006,12.57176,403.9686,94.20255
2020-09-28 00:08:26,24.24245,-0.365006,12.59903,403.5868,94.20255
2020-09-28 00:08:28,24.25076,-0.7300119,12.58539,403.8867,94.20255
2020-09-28 00:08:30,24.24929,-0.7300119,12.61266,403.8867,94.20255
2020-09-28 00:08:32,24.30364,-0.7300119,12.58539,403.9958,94.20255
2020-09-28 00:08:34,24.28562,-1.095018,12.61266,403.4777,94.20255
2020-09-28 00:08:36,24.25225,-0.365006,12.59903,403.6686,94.20255
2020-09-28 00:08:38,24.23557,0.0,12.59903,404.1322,94.20255
2020-09-28 00:08:40,24.2591,0.365006,12.59903,403.1232,94.20255
2020-09-28 00:08:42,24.26346,-0.365006,12.61266,403.1777,94.20255
2020-09-28 00:08:44,24.23557,0.7300119,12.59903,403.8867,94.20255
2020-09-28 00:08:46,24.2341,0.365006,12.6263,402.7141,94.20255
2020-09-28 00:08:48,24.24391,0.365006,12.6263,403.3686,94.20255
2020-09-28 00:08:50,24.24391,0.365006,12.58539,403.7504,94.20255
2020-09-28 00:08:52,24.2954,-0.365006,12.59903,403.914,94.20255
2020-09-28 00:08:54,24.22576,0.365006,12.58539,403.7777,94.20255
2020-09-28 00:08:56,24.25079,0.365006,12.61266,402.9595,94.20255
2020-09-28 00:08:58,24.24525,0.0,12.58539,403.0141,94.20255
2020-09-28 00:09:00,24.2007,0.365006,12.59903,403.7777,94.20255
2020-09-28 00:09:02,24.21197,-0.365006,12.6263,404.4867,94.20255
2020-09-28 00:09:04,24.20219,0.7300119,12.59903,403.505,94.20255
2020-09-28 00:09:06,24.23557,0.0,12.59903,403.5322,94.20799
2020-09-28 00:09:08,24.25512,0.365006,12.63993,404.6503,94.20255
2020-09-28 00:09:10,24.23557,0.7300119,12.59903,403.9958,94.20255
2020-09-28 00:09:12,24.17277,-0.7300119,12.6263,404.2686,94.20255
2020-09-28 00:09:14,24.20213,0.7300119,12.59903,403.6959,94.20255
2020-09-28 00:09:16,24.2634,1.095018,12.61266,404.0231,94.20255
2020-09-28 00:09:18,24.23557,0.365006,12.6263,403.9413,94.20255
2020-09-28 00:09:20,24.22722,0.365006,12.61266,404.4867,94.20255
2020-09-28 00:09:22,24.28706,0.0,12.6263,403.0959,94.20255
2020-09-28 00:09:24,24.25369,0.7300119,12.63993,404.2413,94.20255
2020-09-28 00:09:26,24.26203,0.365006,12.61266,403.2868,94.20255
2020-09-28 00:09:28,24.28562,0.365006,12.65357,403.505,94.20255
2020-09-28 00:09:30,24.27728,0.0,12.61266,404.1595,94.20255
2020-09-28 00:09:32,24.28416,0.7300119,12.61266,404.4594,94.20255
2020-09-28 00:09:34,24.26598,0.365006,12.63993,403.8867,94.19709
2020-09-28 00:09:36,24.30517,0.365006,12.59903,404.4867,94.20255
2020-09-28 00:09:38,24.28706,1.095018,12.58539,403.5868,94.19709
2020-09-28 00:09:40,24.2606,0.0,12.61266,403.8322,94.20799
2020-09-28 00:09:42,24.25913,0.365006,12.61266,403.6959,94.20799
2020-09-28 00:09:44,24.27862,0.7300119,12.61266,404.0504,94.20255
2020-09-28 00:09:46,24.27582,0.365006,12.59903,403.6413,94.20255
2020-09-28 00:09:48,24.33567,0.365006,12.58539,403.7504,94.20255
2020-09-28 00:09:50,24.37738,0.7300119,12.58539,403.9958,94.19709
2020-09-28 00:09:52,24.34255,-0.365006,12.59903,403.5595,94.20255
2020-09-28 00:09:54,24.32883,0.7300103,12.59951,403.807,94.20308
2020-09-28 00:09:56,24.26757,1.095015,12.59951,404.3252,94.20308
2020-09-28 00:09:58,24.27044,-0.7300103,12.58587,403.2888,94.20308
2020-09-28 00:10:00,24.27737,0.3650051,12.59951,403.9979,94.20308
2020-09-28 00:10:02,24.25235,0.0,12.57224,404.5433,94.20308
2020-09-28 00:10:04,24.25518,0.7300103,12.58587,403.807,94.20308
2020-09-28 00:10:06,24.26069,0.7300103,12.57224,403.8343,94.20853
2020-09-28 00:10:08,24.25922,0.3650051,12.58587,403.8888,94.20308
2020-09-28 00:10:10,24.26903,0.3650051,12.57224,403.6706,94.20308
2020-09-28 00:10:12,24.244,0.0,12.62678,403.3434,94.20308
2020-09-28 00:10:14,24.27044,0.3650051,12.58587,403.6979,94.20308
2020-09-28 00:10:16,24.262,0.0,12.59951,403.8343,94.20308
2020-09-28 00:10:18,24.24254,0.3650051,12.62678,403.9979,94.20308
2020-09-28 00:10:20,24.25922,0.3650051,12.59951,404.0252,94.20853
2020-09-28 00:10:22,24.28712,-0.7300103,12.59951,403.807,94.20308
2020-09-28 00:10:24,24.2342,-0.3650051,12.59951,403.1797,94.20308
2020-09-28 00:10:26,24.24942,-0.7300103,12.59951,404.3797,94.20308
2020-09-28 00:10:28,24.22732,0.7300103,12.57224,403.6706,94.20308
2020-09-28 00:10:30,24.21751,0.3650051,12.57224,403.5616,94.20308
2020-09-28 00:10:32,24.2342,0.0,12.59951,403.1797,94.20308
2020-09-28 00:10:34,24.16452,0.0,12.59951,403.7797,94.20308
2020-09-28 00:10:36,24.16745,0.0,12.58587,404.2706,94.20308
2020-09-28 00:10:38,24.14242,-0.3650051,12.57224,404.107,94.20308
2020-09-28 00:10:40,24.16598,-0.3650051,12.58587,404.1615,94.20308
2020-09-28 00:10:42,24.20229,-0.7300103,12.58587,404.4342,94.20308
2020-09-28 00:10:44,24.15764,-1.095015,12.61314,404.107,94.20308
2020-09-28 00:10:46,24.17579,-0.7300103,12.59951,404.2706,94.20308
2020-09-28 00:10:48,24.19248,-0.7300103,12.59951,404.2433,94.20308
2020-09-28 00:10:50,24.15222,-0.7300103,12.59951,403.6706,94.20308
2020-09-28 00:10:52,24.19239,-0.7300103,12.61314,403.9979,94.19763
2020-09-28 00:10:54,24.20917,-0.3650051,12.61314,404.4342,94.20308
2020-09-28 00:10:56,24.18404,-0.7300103,12.59951,403.7797,94.20308
2020-09-28 00:10:58,24.20907,-0.7300103,12.59951,403.507,94.20308
2020-09-28 00:11:00,24.21751,0.0,12.61314,403.7524,94.20308
2020-09-28 00:11:02,24.25913,-0.3650051,12.58587,404.5706,94.20308
2020-09-28 00:11:04,24.24254,0.3650051,12.58587,404.2706,94.20308
2020-09-28 00:11:06,24.2341,0.3650051,12.61314,404.3252,94.20308
2020-09-28 00:11:08,24.244,0.3650051,12.58587,403.4252,94.20308
2020-09-28 00:11:10,24.2342,-0.3650051,12.57224,404.4342,94.20308
2020-09-28 00:11:12,24.25235,0.7300103,12.61314,403.8343,94.20308
2020-09-28 00:11:14,24.21897,0.3650051,12.62678,403.7797,94.20308
2020-09-28 00:11:16,24.19789,-0.7300103,12.59951,404.4888,94.20308
2020-09-28 00:11:18,24.244,0.3650051,12.61314,403.9979,94.20308
2020-09-28 00:11:20,24.19394,-0.3650051,12.59951,404.0797,94.20308
2020-09-28 00:11:22,24.22038,-0.3650051,12.59951,403.0979,94.20308
2020-09-28 00:11:24,24.14929,-0.3650051,12.57224,403.9434,94.20308
2020-09-28 00:11:26,24.18414,-1.095015,12.59951,404.4888,94.20308
2020-09-28 00:11:28,24.15901,-1.095015,12.61314,403.6706,94.20308
2020-09-28 00:11:30,24.17433,-0.7300103,12.58587,403.4797,94.20308
2020-09-28 00:11:32,24.21204,0.3650051,12.59951,403.3161,94.20308
2020-09-28 00:11:34,24.22732,0.0,12.58587,404.6252,94.20308
2020-09-28 00:11:36,24.22038,0.3650051,12.61314,403.1252,94.20308
2020-09-28 00:11:38,24.2342,-0.3650051,12.59951,403.1797,94.20308
2020-09-28 00:11:40,24.22585,-0.7300103,12.59951,403.5616,94.20308
2020-09-28 00:11:42,24.22732,-0.3650051,12.58587,404.2433,94.20308
2020-09-28 00:11:44,24.22872,0.0,12.57224,404.0797,94.19763
2020-09-28 00:11:46,24.16604,-0.7300099,12.57176,404.5958,94.20255
2020-09-28 00:11:48,24.21207,0.365005,12.59903,403.3141,94.19709
