timestamp,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol
2020-09-04 00:00:00,22.38692,-4.381382,27.7759,411.7697
2020-09-04 00:00:06,22.43721,-5.476727,27.78954,410.8697
2020-09-04 00:00:08,22.45291,-4.381382,27.76227,410.9788
2020-09-04 00:00:10,22.33509,-4.016267,27.78954,411.3061
2020-09-04 00:00:12,22.38539,-5.111613,27.76227,411.7969
2020-09-04 00:00:14,22.36177,-5.111613,27.76227,410.597
2020-09-04 00:00:16,22.29055,-4.381382,27.7759,411.8515
2020-09-04 00:00:18,22.30837,-4.746497,27.74863,411.4152
2020-09-04 00:00:20,22.35185,-4.016267,27.73499,411.8515
2020-09-04 00:00:22,22.32514,-4.746497,27.72136,411.0879
2020-09-04 00:00:24,22.32298,-5.111613,27.73499,412.9969
2020-09-04 00:00:26,22.31523,-4.746497,27.70773,412.506
2020-09-04 00:00:28,22.36024,-5.111613,27.69409,411.2515
2020-09-04 00:00:30,22.36024,-4.381382,27.70773,411.1152
2020-09-04 00:00:32,22.36706,-4.016267,27.65318,411.4152
2020-09-04 00:00:34,22.36862,-4.381382,27.63955,412.4515
2020-09-04 00:00:36,22.35761,-4.746497,27.66682,411.4697
2020-09-04 00:00:38,22.35185,-4.746497,27.61227,412.506
2020-09-04 00:00:40,22.32514,-4.016267,27.62591,412.1515
2020-09-04 00:00:42,22.35867,-3.651152,27.62591,412.1242
2020-09-04 00:00:44,22.35867,-3.651152,27.61227,411.6879
2020-09-04 00:00:46,22.30684,-4.381382,27.61227,412.206
2020-09-04 00:00:48,22.33975,-4.016267,27.61227,412.0424
2020-09-04 00:00:50,22.28322,-4.381382,27.59864,412.0697
2020-09-04 00:00:52,22.25497,-4.381382,27.62591,411.9606
2020-09-04 00:00:54,22.27484,-4.381382,27.59864,413.406
2020-09-04 00:00:56,22.28322,-4.016267,27.59864,412.7242
2020-09-04 00:00:58,22.29846,-4.746497,27.58501,412.0697
2020-09-04 00:01:00,22.30837,-4.746497,27.59864,411.4697
2020-09-04 00:01:02,22.26336,-4.016267,27.58501,412.8333
2020-09-04 00:01:04,22.36552,-4.381382,27.59864,413.4878
2020-09-04 00:01:06,22.32051,-5.476727,27.57137,411.6879
2020-09-04 00:01:08,22.34191,-4.746497,27.58501,411.6333
2020-09-04 00:01:10,22.34191,-5.111613,27.5441,412.5605
2020-09-04 00:01:12,22.34037,-4.381382,27.58501,411.6879
2020-09-04 00:01:14,22.32204,-5.111613,27.57137,411.6333
2020-09-04 00:01:16,22.33043,-5.111613,27.59864,412.6969
2020-09-04 00:01:18,22.32368,-5.11165,27.59766,412.7492
2020-09-04 00:01:20,22.30537,-4.381414,27.59766,411.3584
2020-09-04 00:01:22,22.32265,-4.381414,27.57039,412.2584
2020-09-04 00:01:24,22.31154,-5.11165,27.52948,412.2584
2020-09-04 00:01:26,22.29699,-4.381414,27.57039,413.2946
2020-09-04 00:01:28,22.27028,-4.381414,27.57039,412.3401
2020-09-04 00:01:30,22.27184,-4.381414,27.58402,411.522
2020-09-04 00:01:32,22.27184,-4.746532,27.57039,411.8493
2020-09-04 00:01:34,22.25661,-4.746532,27.54312,412.0402
2020-09-04 00:01:36,22.28022,-4.746532,27.54312,411.5493
2020-09-04 00:01:38,22.23521,-4.381414,27.54312,412.722
2020-09-04 00:01:40,22.30691,-4.381414,27.54312,411.7948
2020-09-04 00:01:42,22.29699,-5.11165,27.50221,412.5038
2020-09-04 00:01:44,22.26189,-4.746532,27.54312,410.7585
