timestamp,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol
2020-09-26 00:00:00,21.06682,0.7299067,20.70941,397.1995
2020-09-26 00:00:02,21.08003,1.09486,20.66851,397.1722
2020-09-26 00:00:04,21.04787,0.7299067,20.72304,397.4449
2020-09-26 00:00:06,21.04857,0.3649533,20.72304,397.2267
2020-09-26 00:00:08,21.02268,0.7299067,20.72304,398.072
2020-09-26 00:00:14,21.12477,0.7299067,21.03662,396.9813
2020-09-26 00:00:16,21.1227,1.09486,20.96845,397.7175
2020-09-26 00:00:18,21.06397,0.3649527,20.96835,397.1992
2020-09-26 00:00:20,21.1087,0.7299055,20.94108,398.3717
2020-09-26 00:00:22,21.03951,0.7299055,20.99562,398.1808
2020-09-26 00:00:24,21.03951,0.7299055,20.99562,398.6717
2020-09-26 00:00:26,20.98073,1.094858,21.02288,396.6812
2020-09-26 00:00:28,20.96251,0.7299055,21.02288,396.9266
2020-09-26 00:00:30,20.96393,0.0,21.06378,397.172
2020-09-26 00:00:32,20.94501,0.3649527,21.05015,397.5537
2020-09-26 00:00:34,20.94777,1.459811,21.05015,397.9355
2020-09-26 00:00:36,20.96251,1.094858,21.05015,396.4903
2020-09-26 00:00:38,21.01432,0.0,21.05015,397.0084
2020-09-26 00:00:40,21.04791,0.7299055,21.06378,397.4992
2020-09-26 00:00:42,21.03878,0.3649527,21.00925,397.4174
2020-09-26 00:00:44,21.14026,0.3649527,21.03652,397.2265
2020-09-26 00:00:46,21.18081,0.3649527,20.99562,397.3901
2020-09-26 00:00:48,21.19965,0.7299055,20.99562,396.8175
2020-09-26 00:00:50,21.20742,0.3649527,21.02288,398.4263
2020-09-26 00:00:52,21.19829,1.094858,21.00925,398.0718
2020-09-26 00:00:54,21.18081,0.7299055,21.00925,397.7173
2020-09-26 00:00:56,21.21721,0.3649527,20.99562,396.9266
2020-09-26 00:00:58,21.18791,0.7299055,21.02288,397.0084
2020-09-26 00:01:00,21.18224,0.7299055,21.02288,396.9538
2020-09-26 00:01:02,21.18224,0.3649527,20.99562,396.763
2020-09-26 00:01:04,21.16272,1.459811,21.00925,397.4174
2020-09-26 00:01:06,21.14929,0.7299055,21.02288,397.3356
2020-09-26 00:01:08,21.11508,0.7299055,21.02288,396.5448
2020-09-26 00:01:10,21.06328,0.7299055,21.05015,395.7268
2020-09-26 00:01:12,21.04791,0.7299055,21.06378,396.763
2020-09-26 00:01:14,21.03038,1.094858,21.03652,395.9449
2020-09-26 00:01:16,20.9864,1.094858,21.02288,396.4903
2020-09-26 00:01:18,20.9948,1.094858,21.02288,397.1992
2020-09-26 00:01:20,20.97931,1.459811,21.02288,397.0084
2020-09-26 00:01:22,20.97509,1.824764,21.00925,398.3172
2020-09-26 00:01:24,20.98913,0.7299055,21.00925,398.4263
2020-09-26 00:01:26,20.94571,1.459811,20.99562,397.1992
2020-09-26 00:01:28,20.90372,1.094858,20.95472,397.1447
2020-09-26 00:01:30,20.90372,1.094858,20.96835,398.8898
2020-09-26 00:01:32,20.82542,0.7299055,20.96835,397.2265
2020-09-26 00:01:34,20.87154,1.459811,20.95472,397.8536
2020-09-26 00:01:36,20.89813,1.824764,20.99562,398.0445
2020-09-26 00:01:38,20.91281,1.824764,20.99562,398.2081
2020-09-26 00:01:40,20.92052,1.094858,20.99562,397.1447
2020-09-26 00:01:42,20.89262,1.824764,21.00925,398.0445
2020-09-26 00:01:44,20.86805,0.7299055,21.02288,398.4535
2020-09-26 00:01:46,20.86314,0.7299055,20.98198,398.4263
2020-09-26 00:01:48,20.84422,0.7299055,20.96835,397.4446
2020-09-26 00:01:50,20.81001,0.3649527,20.96835,398.9443
2020-09-26 00:01:52,20.86805,0.3649527,20.96835,399.3533
2020-09-26 00:01:54,20.87012,0.3649527,20.96835,398.1808
2020-09-26 00:01:56,20.92052,0.7299055,20.94108,397.9082
2020-09-26 00:01:58,20.98488,0.7299055,20.92745,398.4263
2020-09-26 00:02:00,20.94571,0.7299055,20.98198,399.1897
2020-09-26 00:02:02,20.89262,1.094858,20.95472,398.1536
