timestamp,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol
2020-09-02 00:00:04,20.3705,-3.650398,22.96737,408.5095
2020-09-02 00:00:06,20.33536,-3.285358,23.07648,408.5913
2020-09-02 00:00:08,20.34481,-4.380477,22.99465,408.0458
2020-09-02 00:00:10,20.33674,-2.920316,22.98078,408.6999
2020-09-02 00:00:12,20.31003,-3.650395,22.99442,408.1816
2020-09-02 00:00:50,20.36344,-2.920316,22.96715,408.7817
2020-09-02 00:00:52,20.34871,-4.015435,22.95351,408.318
2020-09-02 00:00:54,20.35057,-3.285356,22.93987,407.7452
2020-09-02 00:00:56,20.36051,-3.285356,22.95351,407.7997
2020-09-02 00:00:58,20.34215,-2.555277,22.93987,407.1996
2020-09-02 00:01:58,20.32234,-4.015435,23.07625,407.527
2020-09-02 00:02:00,20.28869,-4.380474,23.07625,408.9454
2020-09-02 00:02:02,20.32225,-3.650393,23.07607,408.3175
2020-09-02 00:02:04,20.2798,-4.380472,23.06244,408.0175
2020-09-02 00:02:06,20.31199,-3.650393,23.04879,408.1266
2020-09-02 00:03:18,20.28417,-3.650393,23.02152,408.9176
2020-09-02 00:03:20,20.28417,-4.015432,22.99424,409.1086
2020-09-02 00:03:22,20.28267,-4.015432,22.99424,409.7905
2020-09-02 00:03:24,20.3109,-4.015432,23.00788,410.1996
2020-09-02 00:03:26,20.31932,-3.285353,22.99424,409.3268
2020-09-02 00:04:18,20.3316,-3.285352,22.91227,409.4628
2020-09-02 00:04:20,20.35683,-3.650391,22.98046,410.1992
2020-09-02 00:04:22,20.39048,-3.285352,22.96682,409.3537
2020-09-02 00:04:24,20.39889,-3.650391,23.00773,409.1355
2020-09-02 00:04:26,20.39889,-2.920313,22.9941,409.3537
2020-09-02 00:05:08,20.32166,-4.01543,23.14412,407.6625
2020-09-02 00:05:10,20.36372,-4.01543,23.13048,407.8262
2020-09-02 00:05:12,20.38503,-3.650391,23.14412,408.4808
2020-09-02 00:05:14,20.3469,-4.01543,23.14412,408.4263
2020-09-02 00:05:16,20.33813,-3.650391,23.15776,408.8354
2020-09-02 00:05:48,20.37061,-3.28535,23.12879,408.2584
2020-09-02 00:05:50,20.34933,-3.650389,23.15606,408.2584
2020-09-02 00:05:52,20.36184,-3.650389,23.15606,408.8311
2020-09-02 00:05:54,20.3622,-4.015428,23.18334,408.7493
2020-09-02 00:05:56,20.36073,-4.015428,23.1697,409.1857
2020-09-02 00:06:36,20.36762,-3.650389,23.18334,408.6948
2020-09-02 00:06:38,20.40279,-3.28535,23.21061,408.5857
2020-09-02 00:06:40,20.34092,-3.650389,23.18334,408.8039
2020-09-02 00:06:42,20.33215,-3.650389,23.18334,408.3947
2020-09-02 00:06:44,20.35921,-3.650389,23.19697,409.1311
2020-09-02 00:07:36,20.27907,-4.015428,23.18334,408.0674
2020-09-02 00:07:38,20.26088,-4.015399,23.18356,408.859
2020-09-02 00:07:40,20.30893,-3.650363,23.15628,408.2317
2020-09-02 00:07:42,20.31581,-3.650363,23.18356,409.5681
2020-09-02 00:07:44,20.27229,-3.650363,23.1972,408.4499
2020-09-02 00:08:14,20.29307,-3.650363,23.15628,408.2862
2020-09-02 00:08:16,20.32965,-2.92029,23.18356,409.0771
2020-09-02 00:08:18,20.32965,-3.650363,23.18356,409.0771
2020-09-02 00:08:20,20.30295,-4.015399,23.16992,408.0953
