timestamp,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol
2020-09-17 01:38:40,20.83085,-4.381045,23.10987,413.317
2020-09-17 01:38:42,20.82941,-4.381045,23.15077,413.426
2020-09-17 01:38:44,20.82244,-4.381045,23.1644,413.2624
2020-09-17 01:38:48,20.79578,-4.381045,23.13713,413.0715
2020-09-17 01:38:50,20.81547,-4.381045,23.1644,413.317
2020-09-17 01:38:52,20.77055,-4.015958,23.1644,413.3987
2020-09-17 01:38:54,20.79578,-4.015958,23.1644,413.8623
2020-09-17 01:38:56,20.77896,-4.381045,23.15077,413.3715
2020-09-17 01:38:58,20.77055,-4.015958,23.15077,414.0532
2020-09-17 01:39:00,20.75373,-4.381045,23.17804,414.5168
2020-09-17 01:39:02,20.73691,-4.015958,23.1644,413.6442
2020-09-17 01:39:04,20.79578,-3.650871,23.1644,413.4806
2020-09-17 01:39:06,20.77055,-4.015958,23.13713,413.9987
2020-09-17 01:39:08,20.75229,-4.015958,23.17804,413.8078
2020-09-17 01:39:10,20.76079,-4.015958,23.17774,413.9706
2020-09-17 01:39:12,20.73556,-3.650871,23.13684,413.1525
2020-09-17 01:39:14,20.74538,-4.381045,23.15047,413.1798
2020-09-17 01:39:16,20.74397,-4.381045,23.13684,414.2705
2020-09-17 01:39:18,20.75238,-4.015958,23.17774,414.3523
2020-09-17 01:39:20,20.75238,-4.381045,23.15047,413.8615
2020-09-17 01:39:22,20.75238,-4.381045,23.15047,414.3523
2020-09-17 01:39:24,20.75238,-4.015958,23.15047,413.4252
2020-09-17 01:39:26,20.75238,-4.015958,23.15047,413.1525
2020-09-17 01:39:28,20.7692,-4.015958,23.19137,414.2432
2020-09-17 01:39:30,20.75238,-4.015958,23.13684,412.6617
2020-09-17 01:39:32,20.76079,-4.381045,23.17774,414.5159
2020-09-17 01:39:34,20.78602,-4.381045,23.13684,413.2616
2020-09-17 01:39:36,20.78602,-4.381045,23.15047,412.6617
2020-09-17 01:39:38,20.80425,-4.746132,23.1232,413.2616
2020-09-17 01:39:40,20.77061,-4.381045,23.17774,413.5616
2020-09-17 01:39:42,20.79584,-4.381045,23.15047,413.8069
2020-09-17 01:39:44,20.80284,-4.381045,23.17774,413.2616
2020-09-17 01:39:46,20.81265,-4.381045,23.19137,413.9706
2020-09-17 01:39:48,20.80284,-4.381045,23.20501,412.9071
2020-09-17 01:39:50,20.80284,-4.381045,23.17774,413.2071
2020-09-17 01:39:52,20.79443,-4.015958,23.17774,414.1887
2020-09-17 01:39:54,20.77902,-4.746132,23.20501,413.7797
2020-09-17 01:39:56,20.79443,-4.015958,23.20501,412.6072
2020-09-17 01:39:58,20.77061,-4.381045,23.20501,413.3707
2020-09-17 01:40:00,20.77902,-4.015958,23.20501,413.6433
2020-09-17 01:40:02,20.73556,-4.015958,23.21864,413.6433
2020-09-17 01:40:04,20.75091,-4.381045,23.20501,413.5888
2020-09-17 01:40:06,20.78602,-4.381045,23.17774,414.5705
2020-09-17 01:40:08,20.80284,-4.381045,23.21864,412.7162
