"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-03-03 13:01:00",32942,16.69053,16.90584,14.09652,13.69682,"NAN",21.79319
"2021-03-03 13:02:00",32943,16.81179,16.90874,13.45868,13.34726,"NAN",21.77244
"2021-03-03 13:03:00",32944,16.56622,16.66469,13.73424,13.37645,"NAN",21.74622
"2021-03-03 13:04:00",32945,16.33557,16.41873,13.30791,13.15064,"NAN",21.75304
"2021-03-03 13:05:00",32946,16.1632,16.23992,13.07699,12.93877,"NAN",21.78074
"2021-03-03 13:06:00",32947,16.01771,16.09494,12.95587,12.80494,"NAN",21.81083
"2021-03-03 13:07:00",32948,15.91593,15.98509,13.12008,13.00608,"NAN",21.77047
"2021-03-03 13:08:00",32949,15.8986,15.94538,13.49628,13.3731,"NAN",21.79206
"2021-03-03 13:09:00",32950,14.90894,14.24207,13.78017,13.90795,"NAN",21.75938
"2021-03-03 13:10:00",32951,15.01513,14.19261,13.58524,13.55153,"NAN",21.77194
"2021-03-03 13:11:00",32952,15.95653,14.92931,13.49947,13.33212,"NAN",21.7846
"2021-03-03 13:12:00",32953,14.9662,14.05283,14.30061,14.25622,"NAN",21.77934
"2021-03-03 13:13:00",32954,15.89262,15.19069,16.10401,16.05301,"NAN",21.75412
"2021-03-03 13:14:00",32955,15.63704,15.2751,16.89048,17.27799,"NAN",21.77556
"2021-03-03 13:15:00",32956,15.3833,15.15355,16.82469,17.42128,"NAN",21.83225
"2021-03-03 13:16:00",32957,16.15849,16.06681,17.14248,17.73437,"NAN",21.83381
"2021-03-03 13:17:00",32958,16.58061,16.19786,17.89128,18.42075,"NAN",21.76749
"2021-03-03 13:18:00",32959,16.3957,15.91791,18.48756,19.10666,"NAN",21.78597
"2021-03-03 13:19:00",32960,15.81486,15.86014,19.02608,19.65848,"NAN",21.79779
"2021-03-03 13:20:00",32961,15.00165,14.71177,17.90434,18.98567,"NAN",21.75326
"2021-03-03 13:21:00",32962,13.97017,13.90946,14.29494,15.2511,"NAN",21.71333
"2021-03-03 13:22:00",32963,13.8282,13.81615,14.17392,14.34845,"NAN",21.78669
"2021-03-03 13:23:00",32964,15.56415,15.17186,14.75323,15.53749,"NAN",21.76309
"2021-03-03 13:24:00",32965,16.57788,16.11833,15.81438,16.77036,"NAN",21.73556
"2021-03-03 13:25:00",32966,14.88316,14.63072,14.68894,15.42353,"NAN",21.73645
"2021-03-03 13:26:00",32967,14.15364,14.25699,14.65293,14.64387,"NAN",21.74169
"2021-03-03 13:27:00",32968,14.15096,14.13439,14.18679,14.59377,"NAN",21.80209
"2021-03-03 13:28:00",32969,14.18459,14.31902,14.58487,14.50924,"NAN",21.75428
"2021-03-03 13:29:00",32970,14.08597,14.09919,14.39662,14.5958,"NAN",21.77607
"2021-03-03 13:30:00",32971,14.13503,14.06494,14.07249,14.74119,"NAN",21.80304
"2021-03-03 13:31:00",32972,14.43278,14.17395,13.88502,15.20137,"NAN",21.83462
"2021-03-03 13:32:00",32973,15.1827,14.83889,14.5811,17.23091,"NAN",21.80422
"2021-03-03 13:33:00",32974,15.29066,15.08944,15.36829,17.51938,"NAN",21.80195
"2021-03-03 13:34:00",32975,16.19875,15.63891,16.02303,18.72734,"NAN",21.8293
"2021-03-03 13:35:00",32976,14.45315,14.04789,15.15487,16.15204,"NAN",21.82075
"2021-03-03 13:36:00",32977,15.14589,14.79121,15.09552,16.17969,"NAN",21.83313
"2021-03-03 13:37:00",32978,14.63528,14.5242,14.25822,14.85639,"NAN",21.83767
"2021-03-03 13:38:00",32979,14.93824,14.808,14.72108,15.39009,"NAN",21.80889
"2021-03-03 13:39:00",32980,13.98682,13.84819,14.1393,14.6791,"NAN",21.77924
"2021-03-03 13:40:00",32981,13.87825,13.76572,14.02699,14.59762,"NAN",21.81353
"2021-03-03 13:41:00",32982,13.8468,13.81443,14.04187,14.27847,"NAN",21.81897
"2021-03-03 13:42:00",32983,14.15585,14.40123,14.08323,14.24312,"NAN",21.79596
"2021-03-03 13:43:00",32984,15.19507,15.00878,14.90003,15.90142,"NAN",21.79822
"2021-03-03 13:44:00",32985,16.45115,16.39941,15.75635,18.24755,"NAN",21.84783
"2021-03-03 13:45:00",32986,17.11951,16.79297,16.32544,19.05403,"NAN",21.82357
"2021-03-03 13:46:00",32987,17.29113,16.87221,16.31955,19.65437,"NAN",21.81284
"2021-03-03 13:47:00",32988,17.19349,16.95889,16.24788,19.68611,"NAN",21.82991
"2021-03-03 13:48:00",32989,15.01287,14.87565,14.27096,14.94991,"NAN",21.85764
"2021-03-03 13:49:00",32990,14.03583,13.83966,13.81491,14.18777,"NAN",21.83074
"2021-03-03 13:50:00",32991,13.86364,13.79754,14.09891,14.44052,"NAN",21.87342
"2021-03-03 13:51:00",32992,13.83085,13.68415,13.60668,13.97289,"NAN",21.86562
"2021-03-03 13:52:00",32993,13.69735,13.60175,13.67615,13.99325,"NAN",21.8481
"2021-03-03 13:53:00",32994,13.31053,13.25206,13.12842,13.40702,"NAN",21.8606
"2021-03-03 13:54:00",32995,13.44852,13.44419,13.19586,13.48723,"NAN",21.86782
"2021-03-03 13:55:00",32996,13.33447,13.21585,13.32184,13.51152,"NAN",21.81283
"2021-03-03 13:56:00",32997,13.28477,13.15566,13.14057,13.37256,"NAN",21.82623
"2021-03-03 13:57:00",32998,13.31974,13.23446,13.12832,13.51875,"NAN",21.81799
"2021-03-03 13:58:00",32999,13.96041,14.13664,13.77254,14.84323,"NAN",21.84023
"2021-03-03 13:59:00",33000,14.1942,14.29327,14.10793,15.56554,"NAN",21.82732
"2021-03-03 14:00:00",33001,14.24022,14.15514,14.35001,15.56194,"NAN",21.82847
