"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-03-03 19:01:00",33302,7.628663,7.53883,8.375532,7.68102,"NAN",20.14285
"2021-03-03 19:02:00",33303,7.537806,7.466289,8.241103,7.494301,"NAN",20.13467
"2021-03-03 19:03:00",33304,7.511253,7.46045,8.068064,7.188048,"NAN",20.12363
"2021-03-03 19:04:00",33305,7.495055,7.450522,8.149311,7.195296,"NAN",20.17712
"2021-03-03 19:05:00",33306,7.475463,7.443424,8.115208,7.397593,"NAN",20.14785
"2021-03-03 19:06:00",33307,7.474617,7.444894,8.151091,7.561516,"NAN",20.22437
"2021-03-03 19:07:00",33308,7.481456,7.44712,8.327563,7.823891,"NAN",20.20904
"2021-03-03 19:08:00",33309,7.48259,7.459903,8.248445,7.794286,"NAN",20.17971
"2021-03-03 19:09:00",33310,7.648689,7.911604,8.266245,7.734385,"NAN",20.16046
"2021-03-03 19:10:00",33311,7.651823,7.912945,8.180056,7.451082,"NAN",20.14813
"2021-03-03 19:11:00",33312,7.568922,7.905475,8.208911,7.490245,"NAN",20.13195
"2021-03-03 19:12:00",33313,7.706038,8.003549,8.280294,7.789029,"NAN",20.11537
"2021-03-03 19:13:00",33314,7.602753,7.826059,7.724205,7.726106,"NAN",20.0719
"2021-03-03 19:14:00",33315,7.543508,7.806159,7.52061,7.648983,"NAN",20.0969
"2021-03-03 19:15:00",33316,7.564053,7.806027,7.51397,7.641579,"NAN",20.10141
"2021-03-03 19:16:00",33317,7.615244,7.870889,7.498734,7.626884,"NAN",20.11615
"2021-03-03 19:17:00",33318,7.611333,7.843265,7.456226,7.612906,"NAN",20.0686
"2021-03-03 19:18:00",33319,7.520204,7.769982,7.427233,7.595675,"NAN",20.15765
"2021-03-03 19:19:00",33320,7.566516,7.882549,7.422736,7.56429,"NAN",20.20621
"2021-03-03 19:20:00",33321,7.586658,7.815141,7.506761,7.57336,"NAN",20.16265
"2021-03-03 19:21:00",33322,7.453652,7.747631,7.989175,7.62339,"NAN",20.11683
"2021-03-03 19:22:00",33323,7.784962,8.081227,8.049654,7.582293,"NAN",20.13513
"2021-03-03 19:23:00",33324,7.765216,8.042716,8.124002,7.532156,"NAN",20.14613
"2021-03-03 19:24:00",33325,7.498095,7.781349,7.969969,7.507073,"NAN",20.05844
"2021-03-03 19:25:00",33326,7.60642,7.906197,8.032148,7.53504,"NAN",20.07273
"2021-03-03 19:26:00",33327,7.435527,7.678616,8.017367,7.641752,"NAN",20.06307
"2021-03-03 19:27:00",33328,7.375827,7.715819,7.913581,7.397923,"NAN",20.00038
"2021-03-03 19:28:00",33329,7.523737,7.810588,8.076451,7.574489,"NAN",20.0568
"2021-03-03 19:29:00",33330,7.557587,7.859648,8.096842,7.701838,"NAN",20.08597
"2021-03-03 19:30:00",33331,7.458178,7.68164,7.938016,7.425086,"NAN",20.09272
"2021-03-03 19:31:00",33332,7.573894,7.827826,7.931493,7.225973,"NAN",20.08394
"2021-03-03 19:32:00",33333,7.598759,7.843545,7.997356,7.225727,"NAN",20.0462
"2021-03-03 19:33:00",33334,7.597359,7.862722,7.885828,7.224987,"NAN",20.0764
"2021-03-03 19:34:00",33335,7.438119,7.714005,7.866058,7.171376,"NAN",20.1199
"2021-03-03 19:35:00",33336,7.332001,7.584436,7.825419,7.284155,"NAN",20.02717
"2021-03-03 19:36:00",33337,7.338291,7.587368,8.014665,7.611927,"NAN",20.02338
"2021-03-03 19:37:00",33338,7.304368,7.605903,7.783944,7.186292,"NAN",20.03358
"2021-03-03 19:38:00",33339,7.361759,7.604583,7.777651,7.237847,"NAN",20.03766
"2021-03-03 19:39:00",33340,7.490789,7.75819,7.683738,7.226945,"NAN",20.08355
"2021-03-03 19:40:00",33341,7.292321,7.550635,7.726933,6.799565,"NAN",20.08416
"2021-03-03 19:41:00",33342,7.435294,7.671309,7.879829,7.241175,"NAN",20.02264
"2021-03-03 19:42:00",33343,7.287954,7.538314,7.577523,7.188826,"NAN",20.03639
"2021-03-03 19:43:00",33344,7.159263,7.478983,7.42715,6.729023,"NAN",20.07611
"2021-03-03 19:44:00",33345,7.294073,7.559535,7.672341,7.114481,"NAN",19.98264
"2021-03-03 19:45:00",33346,7.235023,7.539025,7.457695,6.716843,"NAN",20.06614
"2021-03-03 19:46:00",33347,7.18887,7.464409,7.352928,6.65364,"NAN",20.00017
"2021-03-03 19:47:00",33348,7.067225,7.350777,7.102838,6.57927,"NAN",19.96846
"2021-03-03 19:48:00",33349,7.057331,7.402092,7.144958,6.267448,"NAN",20.02085
"2021-03-03 19:49:00",33350,7.194819,7.497589,7.35257,6.763093,"NAN",20.07309
"2021-03-03 19:50:00",33351,6.964831,7.225776,7.627484,7.081347,"NAN",20.1225
"2021-03-03 19:51:00",33352,7.087607,7.38088,7.406346,6.831855,"NAN",19.93399
"2021-03-03 19:52:00",33353,7.191402,7.454948,7.815684,7.341413,"NAN",19.95684
"2021-03-03 19:53:00",33354,7.37934,7.682257,7.686668,7.398653,"NAN",20.0027
"2021-03-03 19:54:00",33355,7.44005,7.720421,7.813853,7.315924,"NAN",20.03935
"2021-03-03 19:55:00",33356,7.298104,7.525572,7.63413,7.270584,"NAN",19.94129
"2021-03-03 19:56:00",33357,7.08057,7.427413,7.283692,6.996769,"NAN",19.97362
"2021-03-03 19:57:00",33358,7.247316,7.57893,7.524873,7.078861,"NAN",20.05093
"2021-03-03 19:58:00",33359,7.188413,7.477847,7.429846,6.967769,"NAN",20.13083
"2021-03-03 19:59:00",33360,7.151077,7.370199,7.458934,7.124488,"NAN",20.04111
"2021-03-03 20:00:00",33361,7.185575,7.480912,7.187713,6.729206,"NAN",20.03697
