"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-03-03 18:01:00",33242,8.168308,8.097646,8.746776,8.032727,"NAN",20.56912
"2021-03-03 18:02:00",33243,8.073843,8.026771,8.770064,8.164422,"NAN",20.51521
"2021-03-03 18:03:00",33244,8.048823,8.008455,8.718209,7.934602,"NAN",20.48681
"2021-03-03 18:04:00",33245,8.031208,7.988678,8.649665,7.928949,"NAN",20.4883
"2021-03-03 18:05:00",33246,8.016021,7.976572,8.69311,7.989769,"NAN",20.54733
"2021-03-03 18:06:00",33247,7.997116,7.962703,8.78261,8.115358,"NAN",20.46033
"2021-03-03 18:07:00",33248,7.972298,7.938785,8.669195,8.004715,"NAN",20.43694
"2021-03-03 18:08:00",33249,7.960849,7.917268,8.42702,7.548274,"NAN",20.54956
"2021-03-03 18:09:00",33250,7.979899,8.271762,8.461879,7.496446,"NAN",20.54812
"2021-03-03 18:10:00",33251,8.037085,8.369448,8.603787,7.853084,"NAN",20.4956
"2021-03-03 18:11:00",33252,8.161157,8.494965,8.717772,8.151172,"NAN",20.44631
"2021-03-03 18:12:00",33253,8.144202,8.397339,8.635484,7.930413,"NAN",20.4678
"2021-03-03 18:13:00",33254,8.117537,8.412505,8.049088,8.005532,"NAN",20.4384
"2021-03-03 18:14:00",33255,8.156012,8.448021,7.906271,8.028111,"NAN",20.46228
"2021-03-03 18:15:00",33256,8.113674,8.367532,7.885217,8.013803,"NAN",20.44819
"2021-03-03 18:16:00",33257,8.089084,8.375842,7.885711,7.997431,"NAN",20.46591
"2021-03-03 18:17:00",33258,8.08148,8.411032,7.868355,7.995432,"NAN",20.40523
"2021-03-03 18:18:00",33259,7.883203,8.178367,7.861349,7.991783,"NAN",20.35303
"2021-03-03 18:19:00",33260,7.966479,8.296229,7.853291,7.98042,"NAN",20.37793
"2021-03-03 18:20:00",33261,8.00701,8.378297,7.863186,7.938522,"NAN",20.43384
"2021-03-03 18:21:00",33262,7.877855,8.168861,8.486056,7.860049,"NAN",20.45199
"2021-03-03 18:22:00",33263,8.060435,8.442354,8.490838,7.758667,"NAN",20.41938
"2021-03-03 18:23:00",33264,8.04122,8.289705,8.325535,7.47405,"NAN",20.36094
"2021-03-03 18:24:00",33265,7.930912,8.297443,8.309749,7.489582,"NAN",20.37196
"2021-03-03 18:25:00",33266,8.043118,8.331278,8.250536,7.512645,"NAN",20.42148
"2021-03-03 18:26:00",33267,8.021582,8.317483,8.435406,7.653656,"NAN",20.44585
"2021-03-03 18:27:00",33268,8.000983,8.309347,8.491703,7.724897,"NAN",20.41809
"2021-03-03 18:28:00",33269,7.931694,8.249443,8.404706,7.989417,"NAN",20.40969
"2021-03-03 18:29:00",33270,8.057047,8.360357,8.464132,7.869024,"NAN",20.4169
"2021-03-03 18:30:00",33271,8.025054,8.329303,8.427908,7.790088,"NAN",20.33139
"2021-03-03 18:31:00",33272,8.115487,8.422154,8.43095,7.605424,"NAN",20.37145
"2021-03-03 18:32:00",33273,8.01728,8.327991,8.494379,7.846021,"NAN",20.34017
"2021-03-03 18:33:00",33274,8.063871,8.291916,8.505617,8.061111,"NAN",20.33577
"2021-03-03 18:34:00",33275,7.895689,8.136092,8.347909,7.792686,"NAN",20.31051
"2021-03-03 18:35:00",33276,7.899035,8.096752,8.474967,8.05157,"NAN",20.33974
"2021-03-03 18:36:00",33277,8.132698,8.428662,8.628895,8.220693,"NAN",20.28775
"2021-03-03 18:37:00",33278,8.119339,8.3531,8.459077,7.935272,"NAN",20.34111
"2021-03-03 18:38:00",33279,8.058549,8.325598,8.347505,7.722016,"NAN",20.28491
"2021-03-03 18:39:00",33280,8.04273,8.372808,8.508984,7.95746,"NAN",20.3042
"2021-03-03 18:40:00",33281,7.91475,8.13756,8.406448,7.736234,"NAN",20.21933
"2021-03-03 18:41:00",33282,7.792736,8.104777,8.400821,7.569389,"NAN",20.33183
"2021-03-03 18:42:00",33283,7.860696,8.180446,8.272284,7.506861,"NAN",20.21393
"2021-03-03 18:43:00",33284,8.011146,8.328283,8.45014,7.687784,"NAN",20.22965
"2021-03-03 18:44:00",33285,7.833896,8.143107,8.417257,7.893962,"NAN",20.25135
"2021-03-03 18:45:00",33286,7.783878,8.089921,8.368975,7.807546,"NAN",20.27491
"2021-03-03 18:46:00",33287,7.839095,8.134977,8.373472,7.79476,"NAN",20.25766
"2021-03-03 18:47:00",33288,7.795685,8.093442,8.241368,7.625151,"NAN",20.25306
"2021-03-03 18:48:00",33289,7.682244,7.979691,8.243179,7.644155,"NAN",20.26833
"2021-03-03 18:49:00",33290,7.640142,7.944292,8.14665,7.713603,"NAN",20.23152
"2021-03-03 18:50:00",33291,7.448259,7.797655,8.151333,7.663013,"NAN",20.23385
"2021-03-03 18:51:00",33292,7.58589,7.930922,8.181523,7.55102,"NAN",20.26008
"2021-03-03 18:52:00",33293,7.736213,8.032602,8.349192,7.787893,"NAN",20.24952
"2021-03-03 18:53:00",33294,7.724315,7.956989,8.111224,7.57422,"NAN",20.25827
"2021-03-03 18:54:00",33295,7.729469,8.019236,8.210099,7.713328,"NAN",20.24799
"2021-03-03 18:55:00",33296,7.694014,7.974837,8.208051,7.773677,"NAN",20.2237
"2021-03-03 18:56:00",33297,7.831594,8.130869,8.168105,7.600391,"NAN",20.14935
"2021-03-03 18:57:00",33298,7.873754,8.211694,8.107895,7.511605,"NAN",20.19356
"2021-03-03 18:58:00",33299,7.821551,8.148961,8.233381,7.56841,"NAN",20.17673
"2021-03-03 18:59:00",33300,7.867845,8.145283,8.208381,7.514938,"NAN",20.1906
"2021-03-03 19:00:00",33301,7.794234,8.063915,8.154914,7.390112,"NAN",20.16104
