"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-03-03 21:01:00",33422,6.468917,6.46323,6.93539,6.007786,"NAN",19.87568
"2021-03-03 21:02:00",33423,6.403694,6.396953,6.99156,6.175967,"NAN",19.91058
"2021-03-03 21:03:00",33424,6.396833,6.386486,7.078432,6.297251,"NAN",19.85885
"2021-03-03 21:04:00",33425,6.391058,6.376681,6.854868,6.153781,"NAN",19.87566
"2021-03-03 21:05:00",33426,6.39207,6.369727,6.932464,6.308862,"NAN",19.85175
"2021-03-03 21:06:00",33427,6.38801,6.362337,6.898509,6.152019,"NAN",19.79526
"2021-03-03 21:07:00",33428,6.376598,6.367455,6.953945,6.196208,"NAN",19.79856
"2021-03-03 21:08:00",33429,6.38382,6.372255,7.054001,6.336232,"NAN",19.89423
"2021-03-03 21:09:00",33430,6.497719,6.759607,7.047141,6.357653,"NAN",19.85665
"2021-03-03 21:10:00",33431,6.677717,7.015195,7.082919,6.356094,"NAN",19.80641
"2021-03-03 21:11:00",33432,6.600935,6.905232,6.77101,6.021993,"NAN",19.812
"2021-03-03 21:12:00",33433,6.587515,6.879079,7.068543,6.320585,"NAN",19.8869
"2021-03-03 21:13:00",33434,6.577153,6.88635,6.552118,6.276841,"NAN",19.86917
"2021-03-03 21:14:00",33435,6.386382,6.732409,6.398858,6.32898,"NAN",19.8675
"2021-03-03 21:15:00",33436,6.222657,6.574908,6.358883,6.334986,"NAN",19.78751
"2021-03-03 21:16:00",33437,6.260793,6.683019,6.340103,6.332627,"NAN",19.72153
"2021-03-03 21:17:00",33438,6.308758,6.655982,6.308619,6.336721,"NAN",19.75404
"2021-03-03 21:18:00",33439,6.358781,6.730419,6.27533,6.319663,"NAN",19.82863
"2021-03-03 21:19:00",33440,6.419978,6.674445,6.26544,6.308526,"NAN",19.84182
"2021-03-03 21:20:00",33441,6.297596,6.58176,6.307753,6.2951,"NAN",19.8546
"2021-03-03 21:21:00",33442,6.316286,6.656599,6.68365,6.219862,"NAN",19.8698
"2021-03-03 21:22:00",33443,6.321852,6.645203,6.745418,6.024369,"NAN",19.84966
"2021-03-03 21:23:00",33444,6.383166,6.731935,6.851222,6.131759,"NAN",19.90793
"2021-03-03 21:24:00",33445,6.315473,6.701151,6.836273,6.230329,"NAN",19.86751
"2021-03-03 21:25:00",33446,6.306932,6.658748,6.762001,6.030447,"NAN",19.94809
"2021-03-03 21:26:00",33447,6.190007,6.551294,6.819435,5.809641,"NAN",19.8587
"2021-03-03 21:27:00",33448,6.078379,6.402043,6.480645,5.421159,"NAN",19.79999
"2021-03-03 21:28:00",33449,6.156772,6.491776,6.564941,5.586481,"NAN",19.82694
"2021-03-03 21:29:00",33450,5.996559,6.302625,6.54509,5.650898,"NAN",19.89736
"2021-03-03 21:30:00",33451,5.991411,6.364885,6.357741,5.298434,"NAN",19.82897
"2021-03-03 21:31:00",33452,5.991107,6.298438,6.431055,5.379235,"NAN",19.92747
"2021-03-03 21:32:00",33453,6.068343,6.439535,6.314808,5.204925,"NAN",19.77227
"2021-03-03 21:33:00",33454,5.880086,6.269879,6.267691,5.232497,"NAN",19.89542
"2021-03-03 21:34:00",33455,5.920335,6.287984,6.294086,5.402132,"NAN",19.84253
"2021-03-03 21:35:00",33456,5.841748,6.217031,6.338761,5.65076,"NAN",19.81079
"2021-03-03 21:36:00",33457,5.824599,6.224437,6.233274,5.520924,"NAN",19.81545
"2021-03-03 21:37:00",33458,5.839531,6.26574,6.224863,5.444607,"NAN",19.7472
"2021-03-03 21:38:00",33459,5.698477,6.047415,6.275304,5.612962,"NAN",19.78493
"2021-03-03 21:39:00",33460,5.705541,6.089199,6.194489,5.492507,"NAN",19.76522
"2021-03-03 21:40:00",33461,5.593159,5.993595,6.220362,5.445333,"NAN",19.82273
"2021-03-03 21:41:00",33462,5.530403,5.936501,6.234005,5.492211,"NAN",19.79322
"2021-03-03 21:42:00",33463,5.617559,5.965808,6.302429,5.416741,"NAN",19.85996
"2021-03-03 21:43:00",33464,5.954286,6.358842,6.317529,5.440001,"NAN",19.79762
"2021-03-03 21:44:00",33465,5.832009,6.14633,6.35919,5.516699,"NAN",19.80009
"2021-03-03 21:45:00",33466,5.938087,6.307396,6.40953,5.585707,"NAN",19.80427
"2021-03-03 21:46:00",33467,6.005921,6.35246,6.5321,5.798149,"NAN",19.81001
"2021-03-03 21:47:00",33468,6.112236,6.420807,6.449839,5.587209,"NAN",19.82626
"2021-03-03 21:48:00",33469,5.98147,6.360416,6.548573,5.625035,"NAN",19.8058
"2021-03-03 21:49:00",33470,6.085901,6.49348,6.572297,5.55532,"NAN",19.84846
"2021-03-03 21:50:00",33471,6.178143,6.532439,6.563344,5.554929,"NAN",19.81586
"2021-03-03 21:51:00",33472,6.229979,6.578835,6.43356,5.582731,"NAN",19.77516
"2021-03-03 21:52:00",33473,6.289579,6.634609,6.616414,5.829613,"NAN",19.74558
"2021-03-03 21:53:00",33474,6.328305,6.665206,6.719414,5.951707,"NAN",19.82896
"2021-03-03 21:54:00",33475,6.231024,6.513617,6.556432,5.9095,"NAN",19.85682
"2021-03-03 21:55:00",33476,6.257344,6.539712,6.555125,5.84391,"NAN",19.80784
"2021-03-03 21:56:00",33477,6.32298,6.642248,6.562685,5.887202,"NAN",19.7161
"2021-03-03 21:57:00",33478,6.421277,6.690893,6.575776,5.970319,"NAN",19.75753
"2021-03-03 21:58:00",33479,6.374762,6.650995,6.829024,5.973687,"NAN",19.80086
"2021-03-03 21:59:00",33480,6.344691,6.642762,6.780974,5.944392,"NAN",19.75343
"2021-03-03 22:00:00",33481,6.368301,6.669443,6.737594,6.016695,"NAN",19.85146
