"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-03-03 08:01:00",32642,18.25844,18.36548,10.18158,9.90793,"NAN",19.97882
"2021-03-03 08:02:00",32643,19.75171,18.82578,10.06028,9.703085,"NAN",20.01638
"2021-03-03 08:03:00",32644,19.59933,18.69892,9.933082,9.250157,"NAN",19.99673
"2021-03-03 08:04:00",32645,19.37887,18.54942,9.965281,9.353612,"NAN",20.05772
"2021-03-03 08:05:00",32646,18.74563,18.05708,10.09431,9.537824,"NAN",20.06722
"2021-03-03 08:06:00",32647,18.1223,17.66406,10.18161,9.510162,"NAN",20.13477
"2021-03-03 08:07:00",32648,17.85438,17.54953,10.00508,9.108474,"NAN",20.10915
"2021-03-03 08:08:00",32649,17.68672,17.28792,10.06756,9.134108,"NAN",20.08114
"2021-03-03 08:09:00",32650,13.09052,12.74713,10.08019,9.089183,"NAN",20.10741
"2021-03-03 08:10:00",32651,11.23757,11.88235,10.39926,9.124325,"NAN",20.14649
"2021-03-03 08:11:00",32652,10.69882,10.98154,10.34728,9.11468,"NAN",20.18661
"2021-03-03 08:12:00",32653,10.99168,10.81833,9.802062,8.760519,"NAN",20.15867
"2021-03-03 08:13:00",32654,10.79164,10.67789,9.868217,9.371241,"NAN",20.14113
"2021-03-03 08:14:00",32655,10.85888,11.27627,9.949985,9.710174,"NAN",20.25366
"2021-03-03 08:15:00",32656,11.3722,11.2327,9.977271,9.788512,"NAN",20.19744
"2021-03-03 08:16:00",32657,11.59134,11.21906,9.971545,9.839097,"NAN",20.26637
"2021-03-03 08:17:00",32658,11.79627,11.76692,10.01854,9.869776,"NAN",20.2951
"2021-03-03 08:18:00",32659,11.88549,12.0667,10.03419,9.896255,"NAN",20.20319
"2021-03-03 08:19:00",32660,11.73285,11.54438,10.02179,9.91233,"NAN",20.32117
"2021-03-03 08:20:00",32661,11.73578,11.59559,10.03708,9.840543,"NAN",20.24191
"2021-03-03 08:21:00",32662,11.6482,11.50194,9.930675,8.839433,"NAN",20.21027
"2021-03-03 08:22:00",32663,11.31928,10.98097,9.773318,8.706055,"NAN",20.23409
"2021-03-03 08:23:00",32664,11.52303,11.16999,9.766129,8.712161,"NAN",20.27204
"2021-03-03 08:24:00",32665,11.6659,11.43773,9.927036,8.832597,"NAN",20.26959
"2021-03-03 08:25:00",32666,11.71873,11.72378,9.825326,8.802239,"NAN",20.28325
"2021-03-03 08:26:00",32667,11.86393,11.68873,10.02865,9.072249,"NAN",20.26634
"2021-03-03 08:27:00",32668,11.87464,11.59094,10.25905,9.481232,"NAN",20.34929
"2021-03-03 08:28:00",32669,11.93541,11.29576,10.14831,9.8715,"NAN",20.30266
"2021-03-03 08:29:00",32670,11.90315,11.67316,10.34729,10.41973,"NAN",20.27342
"2021-03-03 08:30:00",32671,12.48125,12.4422,10.54258,10.75102,"NAN",20.40849
"2021-03-03 08:31:00",32672,13.00273,13.18914,10.90431,11.70844,"NAN",20.33477
"2021-03-03 08:32:00",32673,12.89394,12.52378,10.73384,11.81916,"NAN",20.46019
"2021-03-03 08:33:00",32674,12.29747,11.90836,10.68836,11.7804,"NAN",20.39891
"2021-03-03 08:34:00",32675,11.88245,11.96933,10.91074,11.75076,"NAN",20.38693
"2021-03-03 08:35:00",32676,11.03789,10.8172,10.69701,11.79367,"NAN",20.33142
"2021-03-03 08:36:00",32677,11.11481,11.24952,11.11327,11.63113,"NAN",20.38603
"2021-03-03 08:37:00",32678,10.89603,10.96808,11.14823,11.83644,"NAN",20.37181
"2021-03-03 08:38:00",32679,10.97919,10.94186,11.33709,12.44016,"NAN",20.43856
"2021-03-03 08:39:00",32680,10.84984,10.96592,11.41657,13.22615,"NAN",20.38494
"2021-03-03 08:40:00",32681,10.77636,10.89484,11.21782,12.63041,"NAN",20.40946
"2021-03-03 08:41:00",32682,11.0812,11.23312,12.13258,12.97824,"NAN",20.43282
"2021-03-03 08:42:00",32683,11.48699,11.91351,12.8511,14.83434,"NAN",20.42903
"2021-03-03 08:43:00",32684,11.93559,11.7157,12.73009,15.54299,"NAN",20.44962
"2021-03-03 08:44:00",32685,11.86259,11.91829,12.6219,14.78919,"NAN",20.47769
"2021-03-03 08:45:00",32686,11.75544,11.75517,12.1257,15.14496,"NAN",20.47598
"2021-03-03 08:46:00",32687,11.3967,11.53375,12.30319,15.59056,"NAN",20.42895
"2021-03-03 08:47:00",32688,11.45753,11.37483,12.1415,15.47104,"NAN",20.44733
"2021-03-03 08:48:00",32689,11.47666,11.77722,11.89984,15.45309,"NAN",20.45323
"2021-03-03 08:49:00",32690,11.252,11.52231,12.29902,16.33446,"NAN",20.42978
"2021-03-03 08:50:00",32691,11.51812,11.83355,13.07109,17.40932,"NAN",20.41117
"2021-03-03 08:51:00",32692,11.88523,11.59288,13.12071,16.65152,"NAN",20.41027
"2021-03-03 08:52:00",32693,12.08195,11.72543,12.94668,16.83147,"NAN",20.38938
"2021-03-03 08:53:00",32694,12.47487,11.70337,12.53838,16.23863,"NAN",20.389
"2021-03-03 08:54:00",32695,12.66815,11.90711,12.8363,17.20499,"NAN",20.35135
"2021-03-03 08:55:00",32696,12.60436,12.01035,12.52588,15.6494,"NAN",20.38156
"2021-03-03 08:56:00",32697,12.63476,11.90678,12.2349,14.91789,"NAN",20.45867
"2021-03-03 08:57:00",32698,12.93506,12.44303,12.52125,15.96428,"NAN",20.3614
"2021-03-03 08:58:00",32699,11.82619,11.64647,11.97851,13.58759,"NAN",20.36646
"2021-03-03 08:59:00",32700,11.67769,11.01198,11.60308,13.92784,"NAN",20.42789
"2021-03-03 09:00:00",32701,11.2255,11.19005,11.3447,12.67768,"NAN",20.40699
