"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-03-03 15:01:00",33062,14.42043,14.62137,13.16542,13.12674,"NAN",21.64265
"2021-03-03 15:02:00",33063,14.8048,14.75271,12.92879,12.9537,"NAN",21.64414
"2021-03-03 15:03:00",33064,14.81874,14.72136,12.69012,12.78268,"NAN",21.56682
"2021-03-03 15:04:00",33065,14.72034,14.57781,12.32232,12.39151,"NAN",21.56725
"2021-03-03 15:05:00",33066,14.59776,14.49578,12.24001,12.28666,"NAN",21.59725
"2021-03-03 15:06:00",33067,14.5945,14.46347,12.52708,12.57068,"NAN",21.60227
"2021-03-03 15:07:00",33068,14.75187,14.53157,12.64044,12.92201,"NAN",21.57679
"2021-03-03 15:08:00",33069,14.84371,14.61429,12.77373,12.99106,"NAN",21.60402
"2021-03-03 15:09:00",33070,13.27187,12.9153,12.8263,13.04776,"NAN",21.54331
"2021-03-03 15:10:00",33071,12.76457,12.80669,13.00446,13.11117,"NAN",21.60037
"2021-03-03 15:11:00",33072,12.69222,12.81175,12.74133,12.83448,"NAN",21.54542
"2021-03-03 15:12:00",33073,12.64394,12.78232,12.66549,12.61649,"NAN",21.58804
"2021-03-03 15:13:00",33074,12.54121,12.61538,13.66261,13.60179,"NAN",21.5775
"2021-03-03 15:14:00",33075,12.33331,12.29049,14.15423,14.40982,"NAN",21.51959
"2021-03-03 15:15:00",33076,12.34573,12.31835,14.26323,14.64912,"NAN",21.52425
"2021-03-03 15:16:00",33077,12.44693,12.47023,14.31339,14.77702,"NAN",21.54288
"2021-03-03 15:17:00",33078,12.45477,12.55043,14.36503,14.85952,"NAN",21.50866
"2021-03-03 15:18:00",33079,12.38324,12.45679,14.37508,14.8693,"NAN",21.44687
"2021-03-03 15:19:00",33080,12.11428,12.17222,14.30502,14.78269,"NAN",21.4305
"2021-03-03 15:20:00",33081,12.0294,12.13019,13.95448,14.48184,"NAN",21.50023
"2021-03-03 15:21:00",33082,11.91127,12.03641,12.12648,12.21564,"NAN",21.48429
"2021-03-03 15:22:00",33083,11.96534,12.09733,12.2276,12.13724,"NAN",21.46093
"2021-03-03 15:23:00",33084,11.8226,12.00737,11.88903,11.85769,"NAN",21.50035
"2021-03-03 15:24:00",33085,11.77348,11.87519,11.90084,11.81631,"NAN",21.45617
"2021-03-03 15:25:00",33086,11.757,12.00107,12.06172,11.85493,"NAN",21.44178
"2021-03-03 15:26:00",33087,11.79176,11.92456,12.06863,11.90121,"NAN",21.45077
"2021-03-03 15:27:00",33088,11.78746,11.90136,12.03547,11.89875,"NAN",21.42034
"2021-03-03 15:28:00",33089,11.82849,11.92381,11.91221,11.90014,"NAN",21.39148
"2021-03-03 15:29:00",33090,11.80889,11.8718,11.84271,11.88239,"NAN",21.41847
"2021-03-03 15:30:00",33091,11.68129,11.78558,11.8813,11.73144,"NAN",21.36248
"2021-03-03 15:31:00",33092,11.56047,11.7001,11.79427,11.63254,"NAN",21.39807
"2021-03-03 15:32:00",33093,11.56106,11.75304,11.73978,11.57921,"NAN",21.41079
"2021-03-03 15:33:00",33094,11.57022,11.72257,11.67528,11.50001,"NAN",21.37801
"2021-03-03 15:34:00",33095,11.61134,11.77889,11.90982,11.64755,"NAN",21.35663
"2021-03-03 15:35:00",33096,11.53135,11.66693,11.71961,11.59101,"NAN",21.33471
"2021-03-03 15:36:00",33097,11.50034,11.60273,11.67975,11.53433,"NAN",21.33787
"2021-03-03 15:37:00",33098,11.44695,11.58134,11.66486,11.49739,"NAN",21.35323
"2021-03-03 15:38:00",33099,11.39926,11.47969,11.63726,11.47725,"NAN",21.3388
"2021-03-03 15:39:00",33100,11.32556,11.4431,11.46922,11.41028,"NAN",21.32014
"2021-03-03 15:40:00",33101,11.33066,11.42816,11.51201,11.42024,"NAN",21.34412
"2021-03-03 15:41:00",33102,11.34364,11.4659,11.54033,11.41296,"NAN",21.3613
"2021-03-03 15:42:00",33103,11.3645,11.48309,11.51482,11.42762,"NAN",21.3024
"2021-03-03 15:43:00",33104,11.46552,11.64734,11.59969,11.48575,"NAN",21.31643
"2021-03-03 15:44:00",33105,11.48835,11.62969,11.60547,11.56381,"NAN",21.30987
"2021-03-03 15:45:00",33106,11.60569,11.73381,11.63498,11.6607,"NAN",21.3051
"2021-03-03 15:46:00",33107,11.80517,11.92023,11.90749,11.99826,"NAN",21.2774
"2021-03-03 15:47:00",33108,12.27699,12.46543,12.3927,12.51669,"NAN",21.24821
"2021-03-03 15:48:00",33109,12.49874,12.56685,12.93443,13.24244,"NAN",21.26952
"2021-03-03 15:49:00",33110,12.91454,12.94803,12.84701,13.24487,"NAN",21.31159
"2021-03-03 15:50:00",33111,12.83249,12.81404,12.75973,13.13295,"NAN",21.24973
"2021-03-03 15:51:00",33112,13.03525,13.02106,12.82346,13.13708,"NAN",21.1956
"2021-03-03 15:52:00",33113,12.82508,12.8933,12.7623,13.0573,"NAN",21.21352
"2021-03-03 15:53:00",33114,13.24568,13.30868,13.13167,13.44568,"NAN",21.24227
"2021-03-03 15:54:00",33115,12.75416,12.67241,12.63305,13.00572,"NAN",21.19837
"2021-03-03 15:55:00",33116,12.58248,12.53145,12.72462,13.15728,"NAN",21.24996
"2021-03-03 15:56:00",33117,12.71252,12.73747,12.436,12.59186,"NAN",21.1976
"2021-03-03 15:57:00",33118,12.66572,12.69402,12.48801,12.61349,"NAN",21.21195
"2021-03-03 15:58:00",33119,12.37692,12.32113,12.10717,12.27727,"NAN",21.19906
"2021-03-03 15:59:00",33120,12.4506,12.51224,12.18112,12.22923,"NAN",21.20987
"2021-03-03 16:00:00",33121,12.3357,12.40754,12.17569,12.15322,"NAN",21.19558
