"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-03-03 10:01:00",32762,13.41978,14.35959,11.61675,11.57609,"NAN",21.13261
"2021-03-03 10:02:00",32763,14.47895,14.67669,11.29919,11.3589,"NAN",21.11653
"2021-03-03 10:03:00",32764,14.51601,14.54987,11.35665,11.34639,"NAN",21.12267
"2021-03-03 10:04:00",32765,14.43992,14.40946,11.4172,11.20551,"NAN",21.12566
"2021-03-03 10:05:00",32766,14.36217,14.2805,11.27679,11.32216,"NAN",21.07445
"2021-03-03 10:06:00",32767,14.33798,14.20718,11.79305,11.60721,"NAN",21.12171
"2021-03-03 10:07:00",32768,15.04955,14.93009,12.27002,12.52354,"NAN",21.15088
"2021-03-03 10:08:00",32769,15.96486,15.81507,13.86836,14.35524,"NAN",21.13796
"2021-03-03 10:09:00",32770,15.24094,14.64653,13.18998,14.23197,"NAN",21.13694
"2021-03-03 10:10:00",32771,13.56596,12.8144,12.78048,13.82369,"NAN",21.16024
"2021-03-03 10:11:00",32772,13.88894,12.95226,12.50406,13.1295,"NAN",21.13428
"2021-03-03 10:12:00",32773,14.55623,13.75169,13.38269,13.97402,"NAN",21.1871
"2021-03-03 10:13:00",32774,14.08022,13.89691,14.77449,15.37817,"NAN",21.23501
"2021-03-03 10:14:00",32775,13.5339,13.21778,15.22998,15.88499,"NAN",21.2347
"2021-03-03 10:15:00",32776,12.5956,12.53627,15.07025,15.71838,"NAN",21.20091
"2021-03-03 10:16:00",32777,12.36231,12.19057,15.02763,15.65925,"NAN",21.23798
"2021-03-03 10:17:00",32778,12.5168,12.5709,15.06738,15.71218,"NAN",21.19465
"2021-03-03 10:18:00",32779,12.34674,12.08411,15.07534,15.72267,"NAN",21.18419
"2021-03-03 10:19:00",32780,12.26226,12.24393,15.02439,15.70581,"NAN",21.24018
"2021-03-03 10:20:00",32781,13.10191,13.06965,14.94484,15.957,"NAN",21.23615
"2021-03-03 10:21:00",32782,13.64883,13.46693,12.54773,13.49336,"NAN",21.25169
"2021-03-03 10:22:00",32783,13.83182,13.45311,12.79306,13.03016,"NAN",21.27858
"2021-03-03 10:23:00",32784,13.50095,13.49799,13.22254,13.25544,"NAN",21.24924
"2021-03-03 10:24:00",32785,13.20003,13.28716,13.3157,13.63036,"NAN",21.2367
"2021-03-03 10:25:00",32786,13.12896,13.0788,13.25324,13.35568,"NAN",21.24825
"2021-03-03 10:26:00",32787,13.97798,13.84233,13.2251,13.68455,"NAN",21.30354
"2021-03-03 10:27:00",32788,14.20828,14.5117,13.64093,13.76359,"NAN",21.28645
"2021-03-03 10:28:00",32789,14.27364,14.93949,14.50356,14.37971,"NAN",21.31167
"2021-03-03 10:29:00",32790,14.51074,14.81513,14.26198,14.36955,"NAN",21.2954
"2021-03-03 10:30:00",32791,14.34227,13.78375,13.70033,13.93423,"NAN",21.27841
"2021-03-03 10:31:00",32792,13.20044,12.76628,12.69954,13.05948,"NAN",21.29838
"2021-03-03 10:32:00",32793,13.40285,13.06511,12.86415,12.97377,"NAN",21.25727
"2021-03-03 10:33:00",32794,14.00607,13.86358,13.04556,13.21253,"NAN",21.35362
"2021-03-03 10:34:00",32795,14.17533,13.91641,12.84682,12.87526,"NAN",21.2816
"2021-03-03 10:35:00",32796,13.67785,13.57234,13.33403,13.273,"NAN",21.33876
"2021-03-03 10:36:00",32797,13.66068,13.33946,12.56163,12.73493,"NAN",21.26254
"2021-03-03 10:37:00",32798,13.91628,13.89711,13.3709,13.45927,"NAN",21.37747
"2021-03-03 10:38:00",32799,13.90684,13.86337,13.8902,14.31531,"NAN",21.33405
"2021-03-03 10:39:00",32800,13.69833,13.51834,13.41386,14.22421,"NAN",21.35307
"2021-03-03 10:40:00",32801,13.53533,13.63026,13.52064,14.19951,"NAN",21.36397
"2021-03-03 10:41:00",32802,13.8498,13.92545,13.51994,14.20863,"NAN",21.38647
"2021-03-03 10:42:00",32803,14.13492,13.93196,13.44045,14.10872,"NAN",21.36652
"2021-03-03 10:43:00",32804,13.77676,13.43539,13.13829,13.81966,"NAN",21.35414
"2021-03-03 10:44:00",32805,13.7305,13.22483,13.07286,13.19628,"NAN",21.37712
"2021-03-03 10:45:00",32806,14.46822,14.14365,13.53911,14.11571,"NAN",21.40845
"2021-03-03 10:46:00",32807,14.64235,14.51697,14.16037,14.66724,"NAN",21.41489
"2021-03-03 10:47:00",32808,13.79336,13.48691,14.00481,14.73562,"NAN",21.46935
"2021-03-03 10:48:00",32809,13.46654,13.47894,14.10196,14.64011,"NAN",21.44575
"2021-03-03 10:49:00",32810,14.35518,14.57718,14.3759,15.10144,"NAN",21.4156
"2021-03-03 10:50:00",32811,14.64183,14.8819,14.2773,14.6449,"NAN",21.48172
"2021-03-03 10:51:00",32812,14.32213,14.17004,13.92072,14.40026,"NAN",21.48048
"2021-03-03 10:52:00",32813,14.90749,14.82691,14.82216,15.42083,"NAN",21.45133
"2021-03-03 10:53:00",32814,14.86581,14.66963,14.33051,15.301,"NAN",21.51377
"2021-03-03 10:54:00",32815,14.27401,14.13845,14.27669,15.19255,"NAN",21.5223
"2021-03-03 10:55:00",32816,14.60827,14.70132,14.31638,15.46465,"NAN",21.52135
"2021-03-03 10:56:00",32817,15.31966,15.02982,14.33797,15.01598,"NAN",21.53186
"2021-03-03 10:57:00",32818,15.03472,15.04152,15.2237,15.60558,"NAN",21.55373
"2021-03-03 10:58:00",32819,14.81516,14.53605,14.55309,15.60292,"NAN",21.53046
"2021-03-03 10:59:00",32820,13.6271,13.4109,14.12091,14.68526,"NAN",21.52246
"2021-03-03 11:00:00",32821,13.15573,12.99961,13.60803,14.26663,"NAN",21.53033
