"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","Data_dropbox"
"TIMESTAMP","RECORD","batt_volt","PTemp","H2o_6262_mmol_mol","Co2_6262_micmol_mol","H2o_7000_mmol_mol","Co2_7000_micmol_mol","Temp_6262","Temp_7000","Prees_7000","H2o_Flux","Co2_Flux","PAR","AirFlow_Sam","AirFlow_Amb","Ambient_RH","Ambient_TempAir","Tc(1)","Tc(2)","Tc(3)","Tc(4)","Tc(5)","Tc(6)","Tc(7)","Tc(8)","Tc(9)","Tc(10)","Tc(11)","Tc(12)","Tc(13)","Tc(14)","Tc(15)","Tc(16)","RadKipZonen","ChamberStatus","ChamberON","Counter","VPD_Ambient","VPD_Chamber","Tc_AM25","Volt_AM25(1)","Volt_AM25(2)","Volt_AM25(3)","Pump_Status"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-03-03 02:00:16",968456,12.17192,9.816219,8.458259,412.5093,8.458259,413.8318,0,26.35703,94.3081,0,0.1248868,0,7.462368,8.173135,0,-40,5.402973,4.719212,5.221298,3.8698,5.022251,4.467993,4.875081,4.641259,4.719212,4.554633,4.615273,4.216658,4.70189,4.597948,3.973881,4.623935,-2.552666,0,4,15,-0.09649694,-0.138723,"NAN",0,842.4153,0.6821177,0
"2021-03-03 02:00:18",968457,12.1497,9.816219,8.458259,412.5366,8.437796,414.4866,0,26.32974,94.3081,-0.001944895,0.1853438,0,7.510116,8.458261,0,-40,5.281863,4.580622,5.203992,3.835102,4.883739,4.450663,4.909713,4.649921,4.719212,4.580622,4.675906,4.207989,4.70189,4.537306,3.982553,4.632597,-2.552666,0,4,17,-0.09601057,-0.138287,"NAN",0,857.4219,0.6821177,0
"2021-03-03 02:00:20",968458,12.14415,9.816219,8.430975,412.673,8.390047,414.4321,0,26.32974,94.3081,-0.003859941,0.1659015,0,7.452136,8.148579,0,-40,5.488483,4.960675,5.211664,3.816768,4.986645,4.46701,4.856783,4.640277,4.674924,4.570977,4.657601,4.189669,4.700908,4.493004,3.938206,4.605628,-2.552666,0,4,19,-0.09349644,-0.1339306,"NAN",0,860.1504,0.6821177,0
"2021-03-03 02:00:22",968459,12.13859,9.816219,8.417332,411.5816,8.349121,412.9587,0,26.34339,94.3081,-0.00648275,0.1308775,0,7.510116,8.215426,0,-40,5.333771,4.736532,5.186687,3.843776,5.048217,4.511314,4.866423,4.632597,4.710551,4.589285,4.667244,4.233995,4.693229,4.372673,3.913169,4.632597,-2.552666,0,4,21,-0.0923993,-0.1279222,"NAN",0,849.9186,0.6821177,0
"2021-03-03 02:00:24",968460,12.16081,9.816219,8.458259,413.1641,8.362763,414.5412,0,26.32974,94.3081,-0.008997984,0.129757,0,7.445315,8.409148,0,-40,5.377024,4.840447,5.221298,3.809077,5.074183,4.450663,4.909713,4.632597,4.727872,4.589285,4.710551,4.138634,4.710551,4.606611,3.965208,4.649921,-2.187999,0,4,23,-0.09698302,-0.1312931,"NAN",0,853.3292,0.6821177,0
"2021-03-03 02:00:26",968461,12.13859,9.816219,8.458285,411.8819,8.349147,413.1773,0,26.35711,94.30269,-0.01036209,0.1229919,0,7.503318,7.97671,0,-40,5.214578,4.755788,5.231884,3.802342,5.058806,4.478594,4.902989,4.625871,4.729807,4.634533,4.695164,4.287941,4.677842,4.565232,3.941128,4.651857,-1.823336,0,4,25,-0.09736341,-0.1301306,"NAN",0,846.5107,0.6821198,0
"2021-03-03 02:00:28",968462,12.17192,9.816219,8.471929,412.946,8.328684,414.1596,0,26.34347,94.30814,-0.01368206,0.1159137,0,7.547656,8.230458,0,-40,5.222235,4.650861,5.230888,3.775317,4.953938,4.390945,4.841386,4.60755,4.763452,4.590225,4.702829,4.148245,4.728811,4.477597,3.957476,4.642199,-2.188003,0,4,27,-0.09991783,-0.1292814,"NAN",0,815.8153,0.6821198,0
"2021-03-03 02:00:30",968463,12.17748,9.816219,8.458285,412.4276,8.321862,413.5593,0,26.34347,94.30814,-0.01298339,0.1077052,0,7.520371,8.070842,0,-40,5.344354,4.877016,5.240536,3.784991,5.076117,4.521915,4.928962,4.617209,4.729807,4.634533,4.686503,4.296609,4.66918,4.617209,3.967147,4.608547,-2.188003,0,4,29,-0.09784895,-0.1280062,"NAN",0,847.8749,0.6821198,0
