"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","Data_dropbox"
"TIMESTAMP","RECORD","batt_volt","PTemp","H2o_6262_mmol_mol","Co2_6262_micmol_mol","H2o_7000_mmol_mol","Co2_7000_micmol_mol","Temp_6262","Temp_7000","Prees_7000","H2o_Flux","Co2_Flux","PAR","AirFlow_Sam","AirFlow_Amb","Ambient_RH","Ambient_TempAir","Tc(1)","Tc(2)","Tc(3)","Tc(4)","Tc(5)","Tc(6)","Tc(7)","Tc(8)","Tc(9)","Tc(10)","Tc(11)","Tc(12)","Tc(13)","Tc(14)","Tc(15)","Tc(16)","RadKipZonen","ChamberStatus","ChamberON","Counter","VPD_Ambient","VPD_Chamber","Tc_AM25","Volt_AM25(1)","Volt_AM25(2)","Volt_AM25(3)","Pump_Status"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-03-03 16:00:16",993656,12.15329,18.99781,9.843774,401.6185,10.3346,399.0376,0,31.05833,94.08123,0.04655601,-0.2447996,0,7.631651,8.371298,0,-40,12.97572,12.41272,13.17178,12.58339,12.8393,12.60899,12.86488,12.29321,13.41035,12.35297,13.73394,12.71136,13.29108,12.61752,14.48252,12.00287,54.70641,0,4,15,0.2973009,0.2671518,"NAN",0,807.8166,0,0
"2021-03-03 16:00:18",993657,12.14218,18.99781,9.857408,400.7186,10.30733,398.3559,0,31.05833,94.07578,0.0433601,-0.2276986,0,7.754358,8.063169,0,-40,12.9002,12.4566,13.19855,12.65286,12.91725,12.59313,12.9343,12.30296,13.40304,12.38832,13.81176,12.73816,13.22412,12.69551,14.46672,12.01262,53.97699,0,4,17,0.2966112,0.2766668,"NAN",0,871.2148,0,0
"2021-03-03 16:00:20",993658,12.13108,18.99781,9.843774,401.5639,10.23234,399.4194,0,31.05833,94.07578,0.03769422,-0.2080358,0,7.805485,8.056352,0,-40,13.05484,12.44926,13.1486,12.6967,12.82464,12.64551,12.86727,12.30415,13.35311,12.44072,13.79592,12.81611,13.16565,12.59432,14.4594,11.98818,53.97699,0,4,19,0.2982873,0.2893456,"NAN",0,842.5834,0,0
"2021-03-03 16:00:22",993659,12.13663,18.99781,9.857408,401.264,10.19826,399.3103,0,31.05833,94.08123,0.03312479,-0.1898632,0,7.819119,8.052261,0,-40,13.01955,12.51633,13.13889,12.71256,12.82344,12.61019,12.85755,12.29441,13.39451,12.52486,13.72662,12.83197,13.24115,12.49073,14.44971,11.98698,53.24757,0,4,21,0.2958401,0.2947375,"NAN",0,867.8063,0,0
"2021-03-03 16:00:24",993660,12.14774,18.99781,9.871042,400.8277,10.15736,399.0376,0,31.05833,94.08123,0.02760642,-0.1725987,0,7.757766,8.249955,0,-40,12.87581,12.56874,13.15714,12.79053,12.79906,12.64552,12.85876,12.30416,13.4383,12.4834,13.68526,12.83317,13.17418,12.5858,14.54441,11.98819,53.24757,0,4,23,0.2951502,0.3066691,"NAN",0,849.4004,0,0
"2021-03-03 16:00:26",993661,12.14772,18.99781,9.857297,401.3725,10.11634,399.8273,0,31.05798,94.08107,0.02507549,-0.1495754,0,7.788355,8.322122,-0.06816941,-40,12.92578,12.43953,13.16446,12.82345,12.81492,12.60166,12.84903,12.34564,13.41155,12.44807,13.65852,12.8405,13.13037,12.49927,14.43272,12.00408,52.88276,0,4,25,0.3004792,0.3144549,"NAN",0,875.2952,0,0
"2021-03-03 16:00:28",993662,12.14772,18.99781,9.857297,401.4815,10.08907,399.8546,0,31.07162,94.08107,0.02235635,-0.156934,0,7.761087,7.992182,0,-40,12.95135,12.38832,13.14742,12.85756,12.8405,12.65285,12.86609,12.32857,13.39452,12.32003,13.63298,12.81492,13.04513,12.54194,14.43272,11.97845,52.51805,0,4,27,0.2989357,0.3207741,"NAN",0,843.9373,0,0
"2021-03-03 16:00:30",993663,12.15327,18.99781,9.87093,402.4086,10.08907,400.7816,0,31.04435,94.08107,0.02114492,-0.1577062,0,7.79858,7.992182,0,-40,12.8405,12.49074,13.16446,12.92578,12.81492,12.66138,12.87461,12.32857,13.42007,12.27735,13.65852,12.66138,12.99398,12.68698,14.53472,12.00408,51.42392,0,4,29,0.2973667,0.3271438,"NAN",0,877.3403,0,0
