"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","Data_dropbox"
"TIMESTAMP","RECORD","batt_volt","PTemp","H2o_6262_mmol_mol","Co2_6262_micmol_mol","H2o_7000_mmol_mol","Co2_7000_micmol_mol","Temp_6262","Temp_7000","Prees_7000","H2o_Flux","Co2_Flux","PAR","AirFlow_Sam","AirFlow_Amb","Ambient_RH","Ambient_TempAir","Tc(1)","Tc(2)","Tc(3)","Tc(4)","Tc(5)","Tc(6)","Tc(7)","Tc(8)","Tc(9)","Tc(10)","Tc(11)","Tc(12)","Tc(13)","Tc(14)","Tc(15)","Tc(16)","RadKipZonen","ChamberStatus","ChamberON","Counter","VPD_Ambient","VPD_Chamber","Tc_AM25","Volt_AM25(1)","Volt_AM25(2)","Volt_AM25(3)","Pump_Status"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-03-03 11:00:16",984656,12.13067,18.01956,9.175884,399.4107,14.26148,385.2144,0,29.72277,94.23966,0.4777477,-1.333622,0,7.512499,8.018332,0,-40,13.92897,13.81833,13.59699,15.05946,16.1281,19.24451,15.30562,14.40528,15.71279,13.97152,14.73672,14.94058,14.93209,17.4987,16.49227,13.78429,214.4519,0,4,15,0.5777512,0.05521512,"NAN",0,860.3243,0,0
"2021-03-03 11:00:18",984657,12.164,18.01956,9.16225,399.6016,14.20694,386.4142,0,29.73641,94.23421,0.4727816,-1.235906,0,7.495456,8.175127,0,-40,13.99563,14.2083,13.58706,15.27027,16.10975,19.15892,15.3721,14.45488,15.72835,14.09772,14.74381,14.69284,14.87973,17.19305,16.5332,13.7999,210.44,0,4,17,0.5844265,0.08373189,"NAN",0,852.8255,0,0
"2021-03-03 11:00:20",984658,12.16955,18.01956,9.148616,399.6288,14.14559,387.7504,0,29.73641,94.23421,0.469161,-1.11526,0,7.50909,8.044238,0,-40,13.84246,14.31034,13.59558,15.48239,16.10975,19.09155,15.3721,14.44638,15.66051,14.16577,14.72682,14.48888,14.82876,16.79555,16.59245,13.7999,207.5223,0,4,19,0.5851332,0.1134727,"NAN",0,848.0535,0,0
"2021-03-03 11:00:22",984659,12.15845,17.99471,9.121347,399.7652,14.0706,388.8956,0,29.72277,94.23421,0.4758815,-1.045133,0,7.689745,8.053782,0,-40,13.82305,14.09533,13.6017,15.72597,16.12432,18.96284,15.33578,14.42699,15.53939,14.00175,14.69045,14.56299,14.81788,16.49696,16.59854,13.74644,204.6046,0,4,21,0.586302,0.1485175,"NAN",0,861.006,0,0
"2021-03-03 11:00:24",984660,12.15845,18.01956,9.121347,399.3562,13.98879,389.741,0,29.72277,94.23421,0.4642814,-0.9171466,0,7.628391,8.023786,0,-40,13.80602,14.01026,13.61022,15.86161,16.15821,18.96284,15.29335,14.40998,15.51394,14.49499,14.26544,14.50349,14.86885,16.36149,16.65778,13.74644,202.0516,0,4,23,0.5845567,0.1728719,"NAN",0,824.1934,0,0
"2021-03-03 11:00:26",984661,12.19733,18.01956,9.107713,398.8653,13.87972,390.45,0,29.73641,94.23421,0.4588183,-0.8091206,0,7.689745,8.173763,0,-40,13.88759,14.62743,13.66627,16.04453,16.18856,18.98461,15.41709,14.46595,15.46799,15.00968,14.09179,14.61043,14.91627,16.52729,16.65426,13.77694,199.8633,0,4,25,0.5918901,0.2057732,"NAN",0,811.2408,0,0
"2021-03-03 11:00:28",984662,12.15845,18.01956,9.080443,399.6016,13.74337,392.1133,0,29.72277,94.24512,0.4503906,-0.7232872,0,7.723831,8.015605,0,-40,13.99563,14.79479,13.6637,16.20294,16.17753,18.91467,15.50784,14.52288,15.63507,15.27027,13.74032,14.79479,14.93069,16.5078,16.39774,13.72329,198.7692,0,4,27,0.6009237,0.2393411,"NAN",0,796.2432,0,0
"2021-03-03 11:00:30",984663,12.17511,18.04667,9.107713,400.0379,13.61385,392.8223,0,29.72277,94.23421,0.4338512,-0.6947133,0,7.699971,8.40691,0,-40,13.86683,14.86158,13.6455,16.27802,16.13401,18.91351,15.52365,14.52171,15.42185,15.36246,13.26221,14.84459,14.89555,16.40504,16.29496,13.61996,196.9456,0,4,29,0.597641,0.2628877,"NAN",-0.681715,809.1957,0,0
