"TOA5","CR1000","CR1000","72154","CR1000.Std.28","CPU:Rafat_21_10_2020_Jonathan.CR1","4579","Data_dropbox"
"TIMESTAMP","RECORD","batt_volt","PTemp","H2o_6262_mmol_mol","Co2_6262_micmol_mol","H2o_7000_mmol_mol","Co2_7000_micmol_mol","Temp_6262","Temp_7000","Prees_7000","H2o_Flux","Co2_Flux","PAR","AirFlow_Sam","AirFlow_Amb","Ambient_RH","Ambient_TempAir","Tc(1)","Tc(2)","Tc(3)","Tc(4)","Tc(5)","Tc(6)","Tc(7)","Tc(8)","Tc(9)","Tc(10)","Tc(11)","Tc(12)","Tc(13)","Tc(14)","Tc(15)","Tc(16)","RadKipZonen","ChamberStatus","ChamberON","Counter","VPD_Ambient","VPD_Chamber","Tc_AM25","Volt_AM25(1)","Volt_AM25(2)","Volt_AM25(3)","Pump_Status"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-03-03 22:00:16",1004456,12.16059,13.00177,9.547553,409.8768,9.41116,412.0064,0,28.5881,94.14129,-0.01320241,0.2061415,0,7.719878,8.268182,0,-40,7.351473,6.83409,7.179068,6.281658,7.204932,6.618364,7.153202,6.842717,6.972107,6.687407,7.075598,6.53205,6.903104,6.894477,6.402552,6.808208,-1.823497,0,4,15,-0.08660185,-0.1066636,"NAN",0,874.2831,0,0
"2021-03-03 22:00:18",1004457,12.17726,13.00177,9.520274,409.0312,9.356603,411.1881,0,28.5881,94.14129,-0.0158988,0.2095201,0,7.747158,8.397756,0,-40,7.352521,6.878274,7.19736,6.299982,7.274947,6.610784,7.180117,6.83514,6.999032,6.74886,7.093894,6.541732,6.861021,6.826513,6.42087,6.80063,-1.823497,0,4,17,-0.08400965,-0.09937894,"NAN",-0.6819681,832.683,0,0
"2021-03-03 22:00:20",1004458,12.12726,13.00177,9.547553,409.5222,9.342962,411.0244,0,28.5881,94.14129,-0.01998736,0.1467591,0,7.791485,8.011762,0,-40.0682,7.346911,7.019292,7.183126,6.285724,7.321054,6.725986,7.174505,6.846778,7.002043,6.725986,7.019292,6.596535,6.898538,6.829524,6.41525,6.820896,-1.458798,0,4,19,-0.08665591,-0.09903598,"NAN",0,858.5978,0.6819681,0
"2021-03-03 22:00:22",1004459,12.18837,13.00177,9.547553,409.6859,9.329324,411.7336,0,28.5881,94.14674,-0.02159159,0.2026082,0,7.890371,8.003578,0,-40,7.34796,6.81332,7.261765,6.321319,7.227282,6.701149,7.149689,6.847828,6.994468,6.787436,7.08933,6.632108,6.925466,6.951343,6.390398,6.847828,-1.823497,0,4,21,-0.08627319,-0.09497803,"NAN",-0.6819681,853.1421,0.6819681,0
"2021-03-03 22:00:24",1004460,12.16059,13.00177,9.547553,408.9766,9.315684,411.1881,0,28.60174,94.14129,-0.02287923,0.2182145,0,7.869911,8.193166,0,-40.0682,7.505539,6.876174,7.143531,6.27197,7.203882,6.643206,7.143531,6.815785,6.936557,6.703615,6.988307,6.548263,6.893427,6.798529,6.410134,6.798529,-1.458798,0,4,23,-0.08864713,-0.09681553,"NAN",-0.6819681,882.4667,0,0
"2021-03-03 22:00:26",1004461,12.16059,13.00177,9.561193,409.0312,9.315684,411.3245,0,28.5881,94.13583,-0.02430883,0.2270692,0,7.897191,8.290005,0,-40,7.440629,6.949211,7.225152,6.284641,7.225152,6.681756,7.147558,6.845696,6.949211,6.759418,7.078576,6.707645,6.897456,6.776676,6.431436,6.83707,-1.823497,0,4,25,-0.08795017,-0.0957219,"NAN",0,865.4175,0.6819681,0
"2021-03-03 22:00:28",1004462,12.19392,13.00177,9.547553,409.1948,9.288404,411.4881,0,28.5881,94.14674,-0.02559582,0.2265071,0,7.876731,8.344562,0,-40,7.410216,6.987771,7.220589,6.271433,7.33265,6.642669,7.160239,6.823875,6.987771,6.772109,7.108505,6.599515,6.944646,6.832503,6.383695,6.780736,-2.188196,0,4,27,-0.08781242,-0.09346896,"NAN",0,858.5978,0,0
"2021-03-03 22:00:30",1004463,12.19392,13.00177,9.547553,409.4131,9.295225,411.7609,0,28.5881,94.14129,-0.02502859,0.2328869,0,7.91083,8.302279,0,-40,7.421467,6.852394,7.171496,6.274073,7.231844,6.645307,7.162874,6.83514,7.024905,6.722974,7.102518,6.593522,6.947282,6.843767,6.455406,6.817885,-1.458798,0,4,29,-0.08708894,-0.09407359,"NAN",0,864.0536,0,0
