timestamp,RECORD,par_Avg(1),par_Avg(2),par_Avg(3),par_Avg(4),par_Avg(5),par_Avg(6),par_Avg(7),par_Avg(8),par_Avg(9),par_Avg(10),par_Avg(11),par_Avg(12),par_Avg(13),par_Avg(14),par_Avg(15),par_Avg(16),par_Avg(17),par_Avg(18),par_Avg(19),par_Avg(20),par_Avg(21),par_Avg(22),par_Avg(23),par_Avg(24),par_Avg(25),par_Avg(26),par_Avg(27),par_Avg(28),par_Avg(29),par_Avg(30),par_Avg(31),par_Avg(32)
2021-04-01 00:02:00,183855,131.8878,-0.4795921,0.2055395,-0.2055395,-6.166184,-0.1370263,0.0,13.63412,-0.3425658,3.836737,17.12829,-0.4795921,0.1370263,10.55103,23.08893,0.2740526,17.88193,28.98106,35.90089,59.8805,66.04668,77.96797,84.95631,94.75369,103.5919,111.9505,119.0759,128.3936,132.2304,143.124,147.5773,157.2377
2021-04-01 00:03:00,183856,136.7556,-0.06851484,0.4796039,-0.2740594,-8.016236,0.06851484,0.411089,12.19564,0.1370297,18.15643,30.0095,0.411089,-0.1370297,13.84,27.95405,0.06851484,9.660592,19.73227,35.62772,53.51009,62.96514,73.17385,85.64355,93.04315,106.8831,111.8847,123.3952,127.9857,139.0166,143.9497,156.5564,159.6396
2021-04-01 00:04:00,183857,144.5663,0.1370297,0.0,0.0,-5.481187,-0.2055445,-0.06851484,12.33267,-0.06851484,7.125543,23.02099,0.06851484,0.2055445,11.37346,27.88554,-0.411089,19.73227,27.06336,44.67168,39.32752,51.45464,60.08751,74.06454,80.57345,96.0578,99.55206,112.2273,116.0641,127.5061,131.9596,144.4978,147.1699
2021-04-01 00:05:00,183858,132.5103,0.2055486,-0.2740647,0.5481295,-6.440522,0.1370324,-0.4110971,10.41446,0.1370324,9.934847,24.5288,0.2055486,-0.2055486,9.112653,24.1177,0.4110971,16.30685,23.36402,41.79488,46.79655,57.5536,66.94032,79.1362,85.30265,99.00589,102.6372,114.9702,119.3552,129.6326,133.8121,145.1173,148.2005
2021-04-01 00:06:00,183859,133.3325,-0.2740647,0.0,0.1370324,-5.618327,-0.06851619,-0.4796133,4.796133,0.2055486,3.836906,19.4586,0.3425809,0.06851619,6.09794,22.47331,0.3425809,11.78478,19.66415,41.58932,43.02816,53.64817,64.13115,75.57336,83.3842,95.71712,101.2669,111.6814,118.3275,127.166,134.7713,144.2266,150.0504
2021-04-01 00:07:00,183860,129.0865,-0.274069,-0.06851726,-0.06851726,-9.044278,-0.3425863,0.3425863,8.153554,0.274069,11.03128,19.59594,-0.274069,-0.06851726,14.18307,23.84401,-0.4796208,6.783209,20.21259,32.06608,47.48246,53.23791,66.94136,75.23195,85.92065,95.71861,103.5296,111.8202,120.3163,127.3051,136.5549,144.4344,150.3954
2021-04-01 00:08:00,183861,134.4309,-0.2055518,0.2055518,-0.274069,-5.75545,0.06851726,-0.1370345,8.153554,0.1370345,7.605416,23.36439,0.3425863,0.06851726,12.47014,28.09208,-0.6851726,11.16831,19.59594,36.79377,53.64901,63.58402,74.13567,84.82437,92.0872,104.0092,109.8332,119.9737,127.0995,135.6642,143.6122,153.0676,159.7823
2021-04-01 00:09:00,183862,138.6074,-0.06851578,0.0,0.1370316,-8.907051,-0.2740631,0.06851578,15.14199,-0.2740631,8.632988,17.67707,-0.3425789,-0.4110947,15.41605,25.21381,-0.4796104,15.75863,29.39327,35.76524,45.83706,52.27754,66.80289,75.09329,86.67245,96.4017,105.2402,113.1881,122.5062,128.6041,138.4704,146.0756,153.2698
2021-04-01 00:10:00,183863,134.8391,0.4796104,0.0,-0.616642,-8.016346,0.1370316,-0.2055473,13.36058,0.0,16.78637,25.69342,0.4110947,-0.1370316,13.22355,22.47318,-0.2740631,6.303452,20.69176,28.98217,38.30032,41.58908,58.30693,63.37709,77.14877,83.86331,95.92209,100.7182,113.6677,116.9564,130.317,134.4279,145.5275
2021-04-01 00:11:00,183864,127.0304,0.3425847,0.1370339,-0.2055508,-6.440592,0.0,0.1370339,8.427583,-0.06851693,15.21076,28.43453,0.4111016,-0.06851693,9.249785,23.15872,-0.6166524,5.070253,15.34779,30.83262,40.35647,49.19516,61.32265,71.46316,80.30184,92.01824,98.7329,109.0104,116.4788,125.386,133.471,143.2689,149.9836
2021-04-01 00:12:00,183865,133.2654,0.3425847,-0.1370339,0.0,-7.81093,0.2055508,0.1370339,14.04597,0.1370339,13.84042,25.35126,0.1370339,-0.2055508,14.73114,25.96792,-0.1370339,6.646142,20.34953,30.69559,45.35821,49.81181,66.05032,71.39465,85.02951,91.47011,102.9124,107.5716,119.9046,122.9879,136.1431,140.1171,151.0113
2021-04-01 00:13:00,183866,132.9932,0.1370357,0.0,-0.06851786,-5.7555,-0.2055536,0.06851786,14.25171,-0.06851786,3.905518,18.84241,0.1370357,0.2055536,9.455464,24.25532,0.06851786,15.21096,23.7757,37.2052,40.69961,49.94952,61.66607,71.94375,80.71404,92.22504,98.80275,107.9156,115.4526,123.1951,131.6913,140.3246,147.7245
2021-04-01 00:14:00,183867,128.5395,0.3425893,0.4111071,-0.6851786,-8.564732,0.0,0.1370357,17.2665,0.2055536,14.45727,25.48864,0.2055536,-0.1370357,7.262893,20.41832,0.2055536,4.727732,13.63505,30.55896,40.01443,50.01804,59.88461,71.25857,77.42518,90.85468,94.0065,106.3397,110.3138,121.6192,126.2099,138.8172,141.4209
2021-04-01 00:15:00,183868,123.3978,-0.1370325,-0.1370325,0.4110975,-9.797825,-0.06851625,0.0,11.7848,-0.4796138,16.4439,23.63811,0.1370325,0.1370325,16.64945,24.73437,-0.2055488,17.67719,33.16187,28.09166,40.56162,43.64486,60.49985,65.91264,80.23254,87.22119,98.18379,103.8706,115.2443,118.8072,130.592,135.5937,145.46
2021-04-01 00:16:00,183869,128.2624,-0.1370325,0.06851625,0.0,-5.823882,0.0,0.3425813,5.4813,0.0,11.71628,26.85837,0.06851625,0.06851625,9.249695,25.35101,-0.2055488,12.46996,20.14378,39.1913,53.37416,65.15896,73.92904,87.28971,92.90804,107.502,110.5852,123.7404,127.6458,138.8139,143.0619,154.9153,156.8337
2021-04-01 00:17:00,183870,141.0087,-0.5481386,-0.205552,-0.06851732,-5.686937,-0.205552,0.2740693,8.016526,-0.2740693,2.398106,16.85526,0.205552,0.1370346,11.03129,26.92731,0.4111039,21.10333,28.43469,39.32894,50.6343,62.07669,70.43581,83.8652,89.34659,104.0778,107.1611,120.2479,124.3589,135.9384,140.6661,152.9992,155.9454
